trajectories1,trajectories2
617.943,733.835
618.305,733.656
621.844,730.833
623.956,729.078
626.159,727.477
627.702,726.143
631.088,724.236
633.570,722.113
667.010,700.698
683.572,689.073
687.531,686.619
693.318,682.179
695.970,680.161
698.633,678.671
701.706,675.995
703.791,675.153
706.536,673.735
705.939,673.857
707.959,672.214
733.927,657.837
758.191,645.896
765.691,641.925
768.248,641.135
773.030,639.279
776.186,637.581
777.942,637.613
779.904,637.128
785.120,634.355
821.162,620.670
829.509,618.064
835.153,616.069
836.931,615.972
839.748,615.657
843.271,614.829
846.724,614.459
889.514,604.040
900.215,601.740
907.438,600.462
911.717,600.607
916.231,600.562
918.574,600.239
919.818,601.162
923.214,601.747
952.500,599.936
975.939,601.256
985.041,602.854
989.962,603.042
995.277,604.487
1002.137,605.832
1025.642,607.846
1045.631,610.756
1056.063,613.322
1059.781,614.703
1064.432,615.886
1068.330,617.678
1090.935,610.851
1127.579,600.590
1135.048,599.221
1141.027,598.582
1146.821,597.874
1150.241,598.251
1150.984,599.254
1153.449,599.422
1155.685,600.017
1158.293,600.331
1160.005,601.312
1162.138,601.885
1163.657,603.515
1164.487,603.415
1165.214,604.767
1198.156,575.801
1222.952,554.411
1231.039,547.001
1235.777,543.392
1239.128,541.612
1240.802,540.574
1242.314,539.750
1243.925,539.797
1246.249,538.951
1246.725,539.206
1248.350,538.713
1248.472,539.547
1260.031,526.908
1273.833,511.521
1275.935,509.426
1279.070,506.620
1280.174,506.472
1281.584,505.072
1282.439,504.721
1283.763,504.457
1283.285,505.383
1303.186,482.129
1318.852,461.592
1328.751,449.551
1330.913,447.028
1334.109,443.716
1336.513,441.520
1338.146,439.623
1355.144,407.816
1371.714,375.680
1373.477,371.990
1374.857,369.783
1376.593,366.320
1377.605,364.586
1378.491,362.898
1379.126,362.379
1379.583,361.152
1379.900,360.727
1379.016,341.522
1371.272,284.695
1367.236,262.478
1366.360,258.120
1365.677,255.308
1364.758,251.904
1364.451,250.021
1354.196,204.583
1351.433,193.523
1349.853,186.508
1349.497,185.212
1347.381,178.787
1346.887,176.711
1346.341,174.738
1351.598,171.978
1418.597,168.189
1445.396,160.387
1441.144,173.575
1442.401,175.567
1443.253,176.291
1446.882,179.864
1478.996,175.653
1493.396,184.883
1495.835,186.096
1497.344,186.524
1497.805,186.849
1497.980,186.969
1497.728,186.772
1497.862,186.909
1497.933,186.916
1510.554,208.930
1530.224,208.303
1532.557,209.822
1533.868,210.033
1533.437,210.370
1533.409,210.144
1533.794,210.143
1534.408,210.181
1565.007,243.286
1584.469,254.984
1590.289,258.847
1592.191,259.671
1602.293,254.507
1593.831,261.233
1603.033,254.980
1603.165,255.473
1610.519,274.916
1638.874,281.266
1640.156,282.257
1641.321,284.640
1641.409,283.194
1641.508,282.904
1642.152,298.718
1670.775,308.045
1672.680,309.728
1674.325,310.639
1673.623,310.682
1674.077,310.690
1693.363,327.804
1707.974,340.953
1709.712,342.713
1710.038,342.727
1710.591,343.275
1710.427,343.244
1719.853,353.105
1745.129,378.705
1746.900,380.732
1747.673,381.631
1748.114,382.353
1748.252,382.490
1754.888,389.973
1770.538,407.169
1775.801,413.215
1777.097,414.406
1776.689,414.296
1777.848,415.685
1780.423,431.592
1810.218,454.968
1812.689,458.415
1813.080,458.324
1813.239,458.622
1813.254,458.808
1820.758,470.495
1846.324,506.072
1849.671,511.320
1850.468,512.730
1851.098,513.392
1850.980,513.310
1850.557,513.250
1850.804,513.440
1872.043,549.683
1874.940,554.550
1876.476,556.293
1877.055,557.465
1877.491,558.283
