time,trajectories1,trajectories2
14.200,1742.874,1574.727
14.267,1760.106,1503.131
14.333,1864.983,1495.401
14.400,1846.603,1394.167
14.467,1761.785,1291.022
14.533,1652.086,1226.036
14.600,1576.513,1159.435
14.667,1483.932,1042.149
14.733,1424.630,973.106
14.800,1344.044,923.078
14.867,1272.799,913.425
14.933,1168.809,845.943
15.000,988.248,918.764
15.067,807.000,1079.570
15.133,769.894,1110.194
15.200,742.811,1128.731
15.267,718.614,1143.656
15.333,393.900,986.778
15.400,133.594,710.253
15.467,133.942,711.139
15.533,141.524,711.951
15.600,148.622,715.732
15.667,147.524,713.979
15.733,148.812,713.744
15.800,149.382,714.331
15.867,132.839,707.628
15.933,147.551,713.480
16.000,143.361,847.020
16.067,202.952,963.952
16.133,146.503,727.146
16.200,144.676,719.767
16.267,130.587,713.936
16.333,145.102,718.699
16.400,144.095,718.038
16.467,144.464,718.114
16.533,144.625,718.216
16.600,144.803,718.154
16.666,144.081,717.094
16.733,145.956,718.973
16.800,145.646,719.385
16.866,144.794,718.151
16.933,144.404,717.711
17.000,144.709,717.787
17.066,144.527,717.497
17.133,144.735,717.474
17.200,144.431,716.552
17.266,144.569,716.743
17.333,144.815,716.156
17.400,144.795,717.211
17.466,144.452,716.874
17.533,143.958,716.165
17.600,144.245,715.663
17.666,144.038,719.726
17.733,143.956,717.834
17.800,143.843,718.511
17.866,157.984,699.246
17.933,190.428,664.974
18.000,221.916,596.737
18.066,256.943,525.247
18.133,327.079,493.564
18.200,384.280,390.495
18.266,398.724,327.147
18.333,431.753,293.601
18.400,378.821,389.963
18.466,305.513,406.792
18.533,256.800,471.359
18.600,207.539,498.045
18.666,181.630,552.817
18.733,102.967,699.345
18.800,91.962,748.281
18.866,78.008,806.608
18.933,62.317,894.562
19.000,62.345,972.307
19.066,89.762,1062.280
19.133,94.555,1069.657
19.200,103.109,1086.792
19.266,72.235,1136.664
19.333,81.746,1193.316
19.400,99.422,1262.356
19.466,120.286,1375.172
19.533,176.947,1434.179
19.600,258.168,1476.271
19.666,266.132,1532.326
19.733,287.750,1639.805
19.800,299.189,1685.490
19.866,306.677,1707.433
19.933,358.717,1728.948
20.000,424.686,1762.551
20.066,510.129,1825.828
20.133,536.874,1875.347
20.200,621.451,1886.107
20.266,669.955,1894.983
20.333,715.727,1919.630
20.400,779.101,1945.325
20.466,859.966,1984.595
20.533,936.176,1993.673
20.600,1004.034,2011.846
20.666,1016.239,2009.058
20.733,1069.853,1988.704
20.800,1138.313,1934.094
20.866,1218.027,1929.257
20.933,1293.570,1950.543
21.000,1346.326,1941.659
21.066,1405.774,1832.379
21.133,1491.121,1741.233
21.200,1565.369,1704.532
21.266,1663.697,1746.023
21.333,1690.301,1732.260
21.400,1673.695,1615.926
21.466,1736.945,1572.986
21.533,1819.233,1550.638
21.600,1836.756,1486.204
21.666,1755.524,1445.758
21.733,1649.364,1359.757
21.800,1551.131,1276.320
21.866,1473.325,1229.600
21.933,1373.977,1237.102
22.000,1330.609,1291.075
22.066,1145.038,1094.125
22.133,890.033,1074.771
22.200,585.307,1160.486
22.266,476.557,1137.335
22.333,396.018,1108.854
22.400,324.707,1068.048
22.466,92.439,1028.672
22.533,76.342,1021.855
22.600,87.333,1019.977
22.666,86.977,1019.203
22.733,91.249,1014.852
22.800,102.989,930.639
22.866,160.780,881.290
22.933,1115.225,63.093
23.000,1172.505,75.373
23.066,1184.879,78.087
23.133,1194.299,80.736
23.200,1232.798,91.740
23.266,1279.632,116.277
23.333,1364.848,169.892
23.400,1472.672,246.276
23.466,1567.546,305.873
23.533,1658.228,334.257
23.600,1709.245,401.262
23.666,1629.023,457.235
23.733,1600.820,428.448
23.800,1461.540,463.160
23.866,1384.344,536.801
23.933,1233.593,625.580
24.000,1141.695,687.246
24.066,1004.351,786.700
24.133,902.851,855.145
24.200,760.603,868.225
24.266,642.871,843.547
24.333,445.921,827.844
24.400,340.804,822.646
24.466,141.902,648.434
24.533,265.780,408.308
24.600,1631.155,411.796
24.666,1635.762,410.871
24.733,1636.759,410.259
24.800,1636.841,409.168
24.866,1638.623,408.926
24.933,1638.999,408.311
25.000,1639.861,407.802
25.066,1640.442,407.503
25.133,1641.041,407.081
25.200,1641.455,406.595
25.266,1642.495,406.511
25.333,1642.983,406.493
25.400,1642.865,406.640
25.466,1642.985,406.945
25.533,1642.216,406.463
25.600,1643.176,406.964
25.666,1643.796,406.673
25.733,1643.625,406.259
25.800,1643.701,405.910
25.866,1643.588,405.169
25.933,1644.041,405.591
26.000,1644.244,405.726
26.066,1644.758,406.122
26.133,1644.548,405.833
26.200,1645.580,405.260
26.266,1645.325,406.421
26.333,1645.775,405.863
26.400,1645.730,405.573
26.466,1645.877,405.175
26.533,1636.566,402.839
26.600,1615.091,407.893
26.666,1580.837,443.726
26.733,1492.760,392.311
26.800,1425.448,374.376
26.866,1359.286,306.483
26.933,1243.270,258.868
27.000,1119.220,268.964
27.066,1021.601,217.277
27.133,935.885,170.748
27.200,758.411,176.243
27.266,570.764,190.463
27.333,517.743,212.959
27.400,469.009,234.241
27.466,391.697,287.005
27.533,291.496,377.371
27.600,292.219,392.736
27.666,298.034,387.242
27.733,338.283,328.078
27.800,350.061,330.463
27.866,392.693,287.971
27.933,308.445,357.493
28.000,360.413,306.360
28.066,590.758,153.801
28.133,1241.113,77.968
28.200,1547.381,221.186
28.266,1684.628,322.657
28.333,1830.092,502.816
28.400,1906.564,659.760
28.466,1955.604,765.310
28.533,1937.189,966.881
28.600,1985.815,1060.333
28.666,1949.570,1145.925
28.733,1961.806,1233.308
28.800,1917.013,1304.360
28.866,1880.675,1455.697
28.933,1862.790,1518.224
29.000,1787.035,1637.789
29.066,1714.304,1718.799
29.133,1673.222,1763.359
29.200,1569.728,1830.796
29.266,1470.550,1903.202
29.333,1380.147,1907.103
29.400,1319.641,1963.308
29.466,1239.235,1948.735
29.533,1157.834,1964.192
29.600,1094.412,2006.103
29.666,1030.972,1947.692
29.733,988.280,1870.646
29.800,856.610,1894.810
29.866,816.704,1936.084
29.933,750.632,1945.711
30.000,615.944,1923.286
30.066,582.101,1855.828
30.133,474.427,1825.770
30.200,418.396,1784.063
30.266,333.478,1685.883
30.333,287.390,1654.304
30.400,271.157,1649.101
30.466,240.008,1562.397
30.533,205.715,1487.168
30.600,153.251,1412.968
30.666,110.669,1364.375
30.733,88.341,1329.249
30.800,56.642,1189.368
30.866,45.156,1063.931
30.933,42.213,1005.113
31.000,55.722,907.737
31.066,69.397,835.195
31.133,109.150,729.395
31.200,133.925,626.915
31.266,172.661,574.907
31.333,213.468,478.116
31.400,218.740,471.676
31.466,219.401,472.481
31.533,257.477,441.533
31.600,388.626,357.036
31.666,697.453,125.482
31.733,782.290,102.143
31.800,1140.304,92.790
31.866,1171.934,99.974
31.933,1342.170,168.817
32.000,1474.898,216.874
32.066,1568.831,272.225
32.133,1655.711,329.802
32.200,1769.970,484.433
32.266,1847.829,594.371
32.333,1883.625,703.373
32.400,1895.333,836.623
32.466,1937.478,949.180
32.533,1906.104,1049.876
32.600,1878.220,1200.439
32.666,1863.079,1223.065
32.733,1770.035,1239.417
32.800,1703.719,1392.222
32.866,1652.211,1442.941
32.933,1548.649,1503.352
33.000,1413.179,1553.063
33.066,1237.846,1582.168
33.133,1038.537,1616.752
33.200,884.611,1618.198
33.266,743.376,1645.770
33.333,598.864,1763.406
33.400,609.444,1804.570
33.466,646.165,1848.375
33.533,658.450,1852.137
33.600,716.371,1846.826
33.666,766.274,1893.048
33.733,683.877,1948.416
33.800,607.270,1831.349
33.866,666.035,1775.908
33.933,736.133,1714.163
34.000,821.768,1748.569
34.066,859.677,1825.040
34.133,765.147,1897.234
34.200,736.846,1962.488
34.266,864.361,1991.389
34.333,936.167,2009.222
34.400,1037.098,2004.079
34.466,1160.054,1990.271
34.533,1259.856,1979.604
34.600,1295.392,1970.805
34.666,1319.831,1967.570
34.733,1410.436,1912.788
34.800,1654.120,1761.861
34.866,1679.147,1742.436
34.933,1793.631,1616.447
35.000,1868.616,1511.300
35.066,1913.594,1426.086
35.133,1959.515,1302.406
35.200,1979.822,1204.084
35.266,1989.377,1117.220
35.333,1991.367,969.059
35.400,1978.902,831.958
35.466,1916.286,674.325
35.533,1859.170,588.032
35.600,1835.199,503.097
35.666,1741.431,461.305
35.733,1682.934,407.754
35.800,1635.342,293.383
35.866,1569.265,241.724
35.933,1506.174,200.251
36.000,1407.641,138.438
36.066,1325.003,115.772
36.133,1209.666,82.493
36.200,1071.773,68.844
36.266,952.230,52.851
36.333,885.403,60.145
36.400,800.230,76.155
36.466,656.627,125.962
36.533,559.404,169.364
36.600,499.088,206.623
36.666,446.617,252.273
36.733,333.231,339.261
36.800,247.753,454.624
36.866,216.269,480.184
36.933,160.468,588.610
37.000,120.637,724.666
37.066,67.857,809.652
37.133,77.861,955.130
37.200,90.429,1030.026
37.266,65.931,1155.019
37.333,83.408,1236.498
37.400,107.840,1340.557
37.466,107.028,1372.593
37.533,155.404,1427.178
37.600,186.724,1474.167
37.666,219.335,1574.572
37.733,246.779,1626.053
37.800,322.901,1712.755
37.866,360.176,1758.130
37.933,467.539,1839.949
38.000,533.880,1856.787
38.066,609.774,1892.501
38.133,711.476,1944.949
38.200,779.708,1974.575
38.266,866.829,1987.083
38.333,1056.405,2009.967
38.400,1142.816,1999.369
38.466,1237.889,1985.755
38.533,1326.382,1965.855
38.600,1451.052,1915.426
38.666,1541.876,1859.541
38.733,1651.645,1784.935
38.800,1767.202,1667.421
38.866,1827.700,1559.625
38.933,1886.162,1484.998
39.000,1897.821,1465.098
39.066,1942.802,1350.767
39.133,1980.566,1192.309
39.200,1973.220,1103.681
39.266,1969.479,941.768
39.333,1946.722,857.343
39.400,1910.596,737.236
39.466,1886.282,673.091
39.533,1862.010,619.470
39.600,1831.283,561.202
39.666,1751.416,463.781
39.733,1688.175,375.821
39.800,1623.776,295.697
39.866,1566.849,225.477
39.933,1441.784,179.875
40.000,1357.062,124.758
40.066,1259.961,92.221
40.133,1140.684,84.094
40.200,1036.722,62.519
40.266,960.910,118.263
40.333,916.354,159.289
40.400,877.832,247.193
40.466,825.153,307.706
40.533,838.606,401.725
40.600,865.284,522.815
40.666,922.331,632.337
40.733,1002.144,666.445
40.800,1051.252,740.557
40.866,1121.314,829.630
40.933,1108.886,909.321
41.000,1132.136,1035.739
41.066,1159.703,1077.967
41.133,1204.563,1173.696
41.200,1194.228,1232.931
41.266,1246.201,1336.384
41.333,1305.178,1287.114
41.400,1374.761,1327.427
41.466,1397.334,1335.199
41.533,1459.662,1349.496
41.600,1572.007,1402.749
41.666,1631.569,1458.436
41.733,1689.209,1519.450
41.800,1656.821,1579.340
41.866,1703.801,1692.011
41.933,1646.498,1735.936
42.000,1651.106,1774.647
42.066,1697.128,1640.884
42.133,1767.839,1607.483
42.200,1822.599,1573.029
42.266,1816.348,1489.646
42.333,1845.968,1438.244
42.400,1893.936,1431.694
42.466,1900.596,1346.676
42.533,1952.362,1238.525
42.600,1985.455,1111.160
42.666,1974.632,965.859
42.733,1980.169,932.620
42.800,1933.705,818.789
42.866,1933.127,715.339
42.933,1836.270,659.995
43.000,1783.806,555.141
43.066,1726.373,546.459
43.133,1628.149,552.510
43.200,1558.033,559.495
43.266,1482.151,611.349
43.333,1426.878,636.532
43.400,1324.983,695.114
43.466,1166.645,766.355
43.533,1058.050,837.228
43.600,1028.005,917.414
43.666,1008.125,961.328
43.733,1111.506,1260.124
43.800,1157.133,1325.151
43.866,1187.179,1362.889
43.933,1149.481,1485.364
44.000,1148.566,1627.162
44.066,1168.101,1744.641
44.133,1186.635,1864.778
44.200,1229.610,1886.986
44.266,1307.293,1903.641
44.333,1314.810,1962.370
44.400,1337.760,1942.769
44.466,1249.491,1951.231
44.533,1165.498,1988.505
44.600,1066.604,1989.070
44.666,937.936,2006.742
44.733,858.256,1964.160
44.800,681.297,1947.564
44.866,624.257,1926.717
44.933,556.110,1855.051
45.000,485.629,1796.426
45.066,370.211,1764.110
45.133,337.246,1714.948
45.200,300.699,1695.442
45.266,255.821,1642.452
45.333,203.914,1572.695
45.400,146.121,1471.325
45.466,125.274,1389.324
45.533,89.569,1329.983
45.600,75.945,1267.649
45.666,60.534,1223.368
45.733,46.250,1117.560
45.800,52.491,1023.152
45.866,58.325,905.940
45.933,67.421,813.375
46.000,113.835,694.922
46.066,179.480,535.562
46.133,201.870,493.494
46.200,247.286,424.874
46.266,380.172,340.094
46.333,405.385,278.140
46.400,491.124,237.688
46.466,534.286,217.084
46.533,615.104,198.141
46.600,689.195,192.924
46.666,914.071,114.473
46.733,966.677,65.553
46.800,1054.868,107.733
46.866,1193.139,107.633
46.933,1252.251,94.371
47.000,1323.588,188.815
47.066,1398.950,213.371
47.133,1513.361,269.825
47.200,1534.250,321.595
47.266,1631.204,421.505
47.333,1718.005,541.798
47.400,1745.122,621.623
47.466,1828.117,723.620
47.533,1871.419,785.316
47.600,1931.309,893.494
47.666,1964.359,926.240
47.733,1934.606,993.497
47.800,1940.718,1013.860
47.866,1970.755,1012.213
47.933,1985.302,957.240
48.000,1932.785,885.245
48.066,1960.327,820.173
48.133,1930.824,713.191
48.200,1884.062,626.902
48.266,1797.596,532.060
48.333,1772.761,450.059
48.400,1686.944,389.696
48.466,1646.342,332.728
48.533,1606.529,253.809
48.600,1537.624,226.674
48.666,1417.311,183.190
48.733,1277.723,143.262
48.800,1175.935,85.998
48.866,1070.819,108.327
48.933,923.417,85.019
49.000,794.828,141.162
49.066,693.081,124.563
49.133,553.674,201.791
49.200,424.009,269.428
49.266,310.802,373.541
49.333,209.207,494.271
49.400,172.329,592.436
49.466,128.867,690.382
49.533,98.855,779.360
49.600,98.326,907.511
49.666,108.456,992.330
49.733,169.692,1123.736
49.800,251.535,1257.632
49.866,345.124,1339.719
49.933,467.103,1451.091
49.999,440.016,1511.872
50.066,332.331,1625.601
50.133,352.695,1730.044
50.199,492.975,1836.003
50.266,576.391,1877.091
50.333,659.267,1923.703
50.399,772.036,1961.041
50.466,846.814,1986.644
50.533,999.976,2008.951
50.599,1038.282,2006.205
50.666,1175.284,2002.336
50.733,1250.911,1987.178
50.799,1362.193,1953.410
50.866,1534.473,1863.702
50.933,1621.425,1801.910
50.999,1752.761,1682.703
51.066,1801.124,1614.161
51.133,1859.920,1508.266
51.199,1917.878,1423.260
51.266,1894.302,1325.463
51.333,1951.269,1272.548
51.399,1937.650,1156.825
51.466,1971.116,1066.501
51.533,1976.642,869.652
51.599,1924.077,701.029
51.666,1861.981,589.750
51.733,1774.293,528.897
51.799,1734.301,422.705
51.866,1688.442,346.143
51.933,1665.780,318.015
51.999,1526.349,304.269
52.066,1475.740,247.384
52.133,1470.416,182.059
52.199,1511.466,220.805
52.266,1577.488,240.686
52.333,1626.598,339.961
52.399,1691.619,336.463
52.466,1682.629,467.322
52.533,1745.591,553.663
52.599,1792.537,562.695
52.666,1839.820,686.709
52.733,1901.100,763.187
52.799,1952.275,830.459
52.866,1964.824,915.877
52.933,1980.191,952.568
52.999,1910.961,1001.719
53.066,1937.797,1112.956
53.133,1934.848,1193.262
53.199,1856.964,1283.209
53.266,1867.225,1363.002
53.333,1898.122,1420.839
53.399,1866.562,1470.446
53.466,1766.635,1543.575
53.533,1768.262,1627.191
53.599,1723.815,1705.141
53.666,1649.651,1780.892
53.733,1570.219,1840.597
53.799,1514.548,1876.970
53.866,1447.772,1915.511
53.933,1396.101,1933.170
53.999,1300.878,1973.974
54.066,1251.724,1989.476
54.133,1206.271,1997.307
54.199,1128.098,2009.734
54.266,1020.281,2009.142
54.333,940.542,2005.905
54.399,872.345,1996.422
54.466,851.958,1998.801
54.533,749.341,1961.053
54.599,630.198,1930.154
54.666,541.668,1871.726
54.733,474.705,1816.844
54.799,397.859,1760.281
54.866,340.053,1718.847
54.933,318.408,1709.844
54.999,286.783,1584.271
55.066,219.428,1581.415
55.133,190.353,1550.431
55.199,139.086,1458.334
55.266,154.497,1472.758
55.333,234.774,1553.151
55.399,208.124,1560.835
55.466,143.599,1454.616
55.533,140.206,1423.376
55.599,110.396,1305.105
55.666,90.359,1223.735
55.733,62.139,1145.674
55.799,50.317,1050.037
55.866,43.006,1015.140
55.933,58.777,890.948
55.999,67.218,812.098
56.066,98.722,706.004
56.133,146.648,633.499
56.199,179.593,533.652
56.266,204.748,489.167
56.333,266.032,443.776
56.399,350.598,395.101
56.466,397.432,286.364
56.533,459.852,250.544
56.599,555.307,178.537
56.666,642.719,169.744
56.733,767.467,133.750
56.799,849.198,100.411
56.866,907.963,73.178
56.933,986.915,84.455
56.999,1040.899,82.726
57.066,1051.224,136.355
57.133,1020.785,232.592
57.199,977.757,289.922
57.266,922.970,353.878
57.333,827.720,334.133
57.399,799.473,272.860
57.466,854.364,194.069
57.533,868.132,159.328
57.599,898.889,146.464
57.666,941.097,84.771
57.733,968.174,62.150
57.799,1023.238,58.775
57.866,1112.680,71.982
57.933,1214.702,104.562
57.999,1263.000,132.777
58.066,1374.048,142.368
58.133,1455.135,178.382
58.199,1512.001,217.871
58.266,1592.014,250.881
58.333,1614.583,297.850
58.399,1634.340,383.454
58.466,1568.998,461.982
58.533,1528.969,487.580
58.599,1501.901,587.698
58.666,1471.094,649.552
58.733,1434.648,728.784
58.799,1418.960,797.247
58.866,1423.521,886.036
58.933,1441.728,951.898
58.999,1356.225,1043.676
59.066,1260.377,1097.892
59.133,1195.684,1135.779
59.199,1161.582,1237.277
59.266,1079.182,1301.393
59.333,1001.157,1349.486
59.399,991.109,1433.122
59.466,906.225,1531.110
59.533,816.178,1617.768
59.599,801.416,1680.768
59.666,829.116,1767.753
59.733,732.453,1774.039
59.799,662.955,1720.642
59.866,511.510,1724.118
