time,trajectories1,trajectories2
39.200,1081.570,2003.079
39.266,1043.251,2014.524
39.333,958.534,1979.034
39.400,896.940,1963.161
39.466,855.391,1972.573
39.533,819.819,1911.845
39.600,701.597,1863.014
39.666,571.572,1833.746
39.733,480.274,1837.185
39.800,379.684,1706.486
39.866,289.326,1666.874
39.933,277.974,1569.097
40.000,193.322,1421.810
40.066,149.280,1381.648
40.133,143.799,1293.914
40.200,170.790,1160.890
40.266,244.265,1071.056
40.333,303.709,868.096
40.400,329.969,666.314
40.466,293.715,535.557
40.533,364.960,381.681
40.600,452.679,281.914
40.666,605.810,178.763
40.733,734.395,156.811
40.800,872.978,154.380
40.866,1134.044,120.073
40.933,1320.306,180.922
41.000,1542.856,209.199
41.066,1557.236,257.596
41.133,1628.336,340.209
41.200,1735.168,481.038
41.266,1845.043,620.611
41.333,1890.817,671.415
41.400,1890.330,688.702
41.466,1857.572,826.749
41.533,1878.585,960.422
41.600,1933.152,971.992
41.666,1961.356,961.737
41.733,1858.714,1132.923
41.800,1760.736,1350.532
41.866,1706.034,1447.655
41.933,1630.144,1595.749
42.000,1469.237,1673.092
42.066,1366.754,1705.530
42.133,1246.811,1643.590
42.200,1121.280,1647.559
42.266,1173.001,1723.578
42.333,1206.796,1828.793
42.400,1094.501,1908.410
42.466,891.241,1967.049
42.533,791.796,1960.237
42.600,651.358,1882.013
42.666,561.443,1892.058
42.733,416.431,1792.651
42.800,369.502,1757.366
42.866,341.452,1745.070
42.933,330.183,1702.177
43.000,298.963,1618.993
43.066,224.756,1528.291
43.133,153.020,1462.435
43.200,139.933,1309.269
43.266,113.088,1302.579
43.333,206.061,1423.420
43.400,284.318,1576.425
43.466,335.000,1677.755
43.533,422.886,1786.911
43.600,529.323,1857.457
43.666,715.142,1878.432
43.733,883.029,1899.887
43.800,975.157,1993.032
43.866,1106.668,1986.895
43.933,1244.387,1966.523
44.000,1436.652,1869.257
44.066,1483.111,1824.659
44.133,1568.063,1805.058
44.200,1659.831,1750.141
44.266,1724.036,1651.386
44.333,1837.653,1531.249
44.400,1890.188,1415.116
44.466,1940.614,1267.576
44.533,1987.463,1160.692
44.600,1954.569,977.144
44.666,1897.324,826.671
44.733,1864.491,746.150
44.800,1932.527,753.788
44.866,1824.731,760.505
44.933,1718.959,743.161
45.000,1691.536,612.425
45.066,1784.382,560.042
45.133,1615.964,404.328
45.200,1528.941,269.317
45.266,1403.943,191.540
45.333,1179.316,110.120
45.400,1045.667,144.419
45.466,847.371,70.816
45.533,753.881,158.277
45.600,597.058,201.150
45.666,401.551,291.630
45.733,387.933,420.874
45.800,257.159,476.427
45.866,152.681,586.745
45.933,99.379,720.908
46.000,70.534,914.999
46.066,71.232,1018.531
46.133,111.027,1334.426
46.200,142.392,1416.377
46.266,143.739,1468.652
46.333,290.442,1551.981
46.400,390.392,1677.612
46.466,483.201,1735.974
46.533,501.880,1771.734
46.600,656.732,1801.119
46.666,808.996,1850.804
46.733,900.807,1930.186
46.800,961.839,2008.471
46.866,1125.078,2006.609
46.933,1295.034,1963.668
47.000,1427.923,1925.410
47.066,1534.631,1861.771
47.133,1603.270,1812.573
47.200,1728.101,1702.734
47.266,1790.920,1627.712
47.333,1802.179,1522.500
47.400,1598.991,1446.964
47.466,1376.011,1641.753
47.533,1262.151,1747.410
47.600,1212.164,1864.854
47.666,1134.308,1979.202
47.733,1033.547,1990.109
47.800,580.752,1892.206
47.866,389.776,1769.219
47.933,202.956,1564.264
48.000,157.737,1493.819
48.066,261.779,1654.011
48.133,267.570,1658.677
48.200,349.338,1741.415
48.266,547.484,1864.437
48.333,633.653,1893.563
48.400,682.769,1913.103
48.466,781.100,1944.329
48.533,913.584,2002.503
48.600,1112.631,1991.736
48.666,1293.394,1969.431
48.733,1428.296,1918.308
48.800,1498.163,1820.560
48.866,1567.689,1832.087
48.933,1582.908,1831.324
49.000,1631.542,1763.480
49.066,1689.494,1739.064
49.133,1733.250,1664.249
49.200,1727.977,1558.259
49.266,1774.007,1488.315
49.333,1793.284,1408.078
49.400,1793.184,1349.982
49.466,1858.795,1226.223
49.533,1841.996,1136.469
49.600,1897.804,1088.487
49.666,1950.006,1225.125
49.733,1839.317,1426.325
49.800,1802.881,1592.410
49.866,1732.710,1646.783
49.933,1628.911,1788.421
49.999,1575.742,1839.975
50.066,1508.027,1884.794
50.133,1316.287,1932.784
50.199,1303.125,1950.493
50.266,1123.184,1992.738
50.333,1011.207,2006.515
50.399,791.355,1983.316
50.466,601.034,1907.516
50.533,518.108,1813.945
50.599,339.105,1730.893
50.666,282.997,1638.671
50.733,201.371,1563.178
50.799,145.234,1429.824
50.866,190.435,1540.538
50.933,282.156,1678.821
50.999,421.876,1806.662
51.066,554.764,1835.062
51.133,574.991,1891.276
51.199,651.620,1650.547
51.266,624.063,1559.800
51.333,574.167,1461.751
51.399,570.452,1345.724
51.466,645.467,1276.925
51.533,688.064,1396.246
51.599,715.976,1461.799
51.666,772.512,1576.546
51.733,702.199,1653.674
51.799,719.270,1713.585
51.866,703.826,1811.953
51.933,820.725,1846.381
51.999,847.079,1970.811
52.066,1029.925,1977.299
52.133,1141.257,1953.880
52.199,1272.665,1925.783
52.266,1387.187,1897.748
52.333,1513.452,1875.626
52.399,1644.523,1759.269
52.466,1721.833,1638.973
52.533,1861.135,1499.037
52.599,1859.914,1320.748
52.666,1906.711,1272.653
52.733,1942.625,1254.678
52.799,1928.601,1182.369
52.866,1972.058,991.347
52.933,1908.311,900.022
52.999,1895.112,797.287
53.066,1783.807,725.547
53.133,1750.665,623.568
53.199,1685.436,574.409
53.266,1612.145,460.656
53.333,1509.682,462.978
53.399,1514.477,535.039
53.466,1663.408,612.346
53.533,1740.497,785.351
53.599,1764.242,904.691
53.666,1799.007,1070.892
53.733,1898.621,1046.471
53.799,1937.335,956.811
53.866,1936.930,933.595
53.933,1856.943,789.428
53.999,1807.957,635.144
54.066,1790.128,513.212
54.133,1672.353,410.731
54.199,1549.872,329.451
54.266,1369.886,197.637
54.333,1157.089,96.756
54.399,926.688,62.918
54.466,629.362,137.797
54.533,392.243,286.535
54.599,298.034,375.055
54.666,218.319,477.083
54.733,100.165,688.874
54.799,76.605,966.872
54.866,92.225,1041.249
54.933,99.261,872.398
54.999,140.742,739.018
55.066,221.036,601.966
55.133,283.063,413.073
55.199,240.406,489.552
55.266,169.596,600.679
55.333,152.179,614.649
55.399,109.372,749.265
55.466,66.125,937.235
55.533,91.176,1056.060
55.599,82.204,1224.225
55.666,146.389,1445.604
55.733,260.411,1617.373
55.799,398.970,1765.651
55.866,518.760,1839.549
55.933,774.003,1898.308
55.999,925.791,1939.627
56.066,1103.465,1923.148
56.133,1261.369,1896.241
56.199,1346.865,1805.096
56.266,1533.732,1715.130
56.333,1691.632,1559.842
56.399,1826.639,1385.105
56.466,1878.688,1264.749
56.533,1867.050,1107.009
56.599,1922.651,1015.177
56.666,1956.242,999.823
56.733,1881.066,872.456
56.799,1801.222,675.037
56.866,1790.844,539.033
56.933,1605.677,422.731
56.999,1632.529,396.207
57.066,1536.792,306.494
57.133,1360.716,193.918
57.199,1147.871,118.599
57.266,964.943,98.612
57.333,796.227,116.446
57.399,574.909,205.947
57.466,431.354,320.757
57.533,390.466,454.056
57.599,369.194,588.758
57.666,236.361,674.729
57.733,141.939,743.130
57.799,119.111,831.796
57.866,95.834,885.301
57.933,61.652,1078.936
57.999,76.799,1224.008
58.066,123.843,1343.406
58.133,167.446,1430.999
58.199,212.722,1493.741
58.266,293.186,1632.055
58.333,297.537,1685.246
58.399,444.878,1762.209
58.466,556.606,1837.997
58.533,632.414,1894.631
58.599,741.374,1947.373
58.666,745.197,1953.794
58.733,887.975,1969.412
58.799,978.657,1999.343
58.866,1097.446,1974.754
58.933,1151.753,1942.645
58.999,1288.175,1915.900
59.066,1450.676,1887.291
59.133,1561.338,1847.703
59.199,1688.832,1717.113
59.266,1806.037,1550.639
59.333,1870.282,1456.685
59.399,1871.547,1447.836
59.466,1884.072,1304.417
59.533,1916.275,1130.623
59.599,1928.679,951.933
59.666,1881.506,811.201
59.733,1821.283,766.402
59.799,1833.936,649.483
59.866,1802.390,568.948
