trajectories1,trajectories2
1170.938,421.363
1219.174,365.657
1191.339,365.153
1207.013,313.671
1154.096,286.364
1122.935,290.847
1066.441,262.740
1029.039,271.859
987.419,254.231
1062.301,260.431
1021.296,241.335
970.868,166.007
887.134,169.427
883.572,73.262
822.469,83.724
819.955,116.091
782.040,86.440
783.830,174.214
791.240,285.681
791.749,304.089
759.657,303.409
710.068,317.318
657.836,344.519
614.213,315.157
554.179,333.260
487.004,326.970
475.747,282.723
449.983,247.286
402.127,309.222
371.726,326.822
348.764,334.243
333.270,347.796
310.071,375.885
289.755,403.258
286.788,412.275
255.709,473.974
214.652,504.330
200.640,511.196
221.363,514.749
238.362,574.359
280.016,577.508
316.449,562.161
290.837,492.590
276.319,482.496
210.492,505.128
195.646,521.733
204.676,575.013
231.640,641.059
192.428,701.147
205.719,782.698
163.237,809.827
135.002,820.051
115.820,826.821
78.286,824.884
84.667,859.050
144.043,921.625
163.402,998.072
147.065,1076.990
95.562,1111.196
78.125,1137.364
88.661,1151.157
181.197,1097.931
247.865,1036.626
92.145,843.617
125.730,659.009
129.523,651.573
82.562,931.889
78.555,964.573
156.815,1008.512
192.587,1007.841
236.450,944.824
162.413,860.022
121.189,859.185
102.723,827.525
94.538,823.345
114.063,938.035
106.280,991.736
211.757,1001.140
80.479,1071.027
80.323,1164.850
95.353,1255.208
111.411,1293.047
182.051,1335.461
263.625,1429.837
249.463,1562.642
280.047,1603.342
391.677,1584.411
395.838,1471.477
366.047,1390.075
365.150,1269.196
314.307,1150.479
337.371,1059.100
281.321,992.223
375.450,810.239
692.437,860.610
1102.996,645.469
1131.343,606.175
1184.998,604.809
1252.173,597.087
1420.982,523.184
1428.813,465.391
1430.100,428.797
1413.113,632.746
1495.475,698.990
1583.823,731.798
1606.996,791.802
1707.569,842.961
1750.106,809.531
1729.223,759.628
1680.120,933.592
1691.061,967.118
1685.812,1096.690
1655.473,1105.386
1647.176,1057.681
1581.623,1116.770
1651.050,1298.655
1657.272,1203.827
1576.238,1155.220
1631.927,1080.173
1683.962,982.349
1746.558,962.314
1759.058,906.442
1664.703,872.046
1691.468,724.187
1585.355,675.096
1573.433,582.864
1518.069,588.697
1478.549,478.924
1504.326,381.603
1433.905,354.524
1343.354,272.308
1306.111,319.964
1213.394,287.076
1143.993,275.352
1089.438,243.283
1036.181,251.547
1006.563,244.390
923.324,117.548
907.817,84.971
966.096,87.618
788.975,220.448
733.625,189.975
801.497,127.027
673.298,153.989
590.974,178.757
565.628,282.858
431.995,339.478
462.077,415.549
564.526,444.948
593.054,326.800
616.439,247.685
680.720,251.583
760.458,237.719
803.764,132.842
782.884,109.842
724.526,134.724
714.246,291.365
744.794,182.080
739.632,138.714
868.160,117.078
949.275,252.717
942.273,474.206
931.543,637.036
925.591,796.825
1081.253,838.889
1269.438,691.249
1243.568,489.552
1435.237,248.966
1388.864,205.206
1423.088,295.883
1418.409,395.991
1484.146,448.353
1436.131,559.839
1384.705,711.323
1512.299,774.485
1644.641,784.466
1678.000,678.032
1727.360,693.823
1710.934,715.653
1800.128,746.806
1870.154,708.701
1820.855,790.446
1773.253,796.051
1742.102,877.198
1762.332,1015.777
1813.252,1139.805
1909.340,1077.504
1880.563,1052.525
1838.807,1110.156
1861.966,1156.295
1895.789,1206.706
1862.136,1278.364
1842.694,1342.725
1834.876,1419.886
1750.624,1423.262
1663.161,1498.525
1645.208,1569.593
1658.248,1650.397
1596.250,1675.490
1535.618,1774.680
1446.275,1823.451
1348.366,1776.648
1371.297,1837.709
1286.759,1839.612
1245.918,1857.822
1163.523,1903.296
1134.509,1945.903
1087.006,1942.895
1014.842,1963.137
920.344,1974.700
893.542,1970.921
833.767,1939.768
882.293,1917.631
1052.377,1983.643
1093.193,1896.301
1106.870,1759.373
1035.665,1604.321
1008.209,1545.339
981.323,1441.768
985.323,1331.499
979.084,1240.887
971.120,1185.835
1015.906,1118.445
1053.785,1028.869
1176.294,982.495
1315.732,907.706
1373.138,897.596
1511.090,793.169
1586.147,798.868
1585.847,875.333
1489.569,952.833
1566.236,947.435
1538.806,880.496
1483.509,820.000
1458.715,716.510
1398.877,684.446
1444.683,614.591
1486.723,675.672
1542.468,780.314
1590.613,766.363
1599.844,653.253
1603.423,646.529
1551.100,688.618
1485.803,699.287
1425.525,642.006
1479.294,700.617
1546.083,720.731
1541.203,868.552
1545.864,996.633
1669.008,840.254
1684.769,814.697
1714.091,771.321
1698.799,728.508
1704.611,715.227
1706.272,1100.788
1679.801,1156.861
1603.778,1208.348
1603.661,1209.969
1612.526,1297.430
1570.525,1326.009
1486.415,1344.967
1489.658,1429.526
1532.733,1493.851
1559.918,1435.617
1566.565,1344.348
1510.690,1290.765
1549.009,1249.526
1583.020,1131.117
1561.215,1078.646
1580.199,1004.997
1657.834,968.123
1646.275,861.628
1570.204,859.314
1477.533,759.547
1467.692,641.398
1532.604,654.243
1623.097,685.951
1673.343,484.219
1636.467,512.032
1569.237,409.815
1533.033,301.395
1459.973,317.249
1463.553,400.220
1413.273,597.320
