trajectories1,trajectories2
nan,nan
413.662,342.172
nan,nan
nan,nan
1701.969,437.291
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1233.805,1898.229
nan,nan
nan,nan
nan,nan
449.583,1711.682
281.616,1511.927
nan,nan
nan,nan
123.025,1141.027
205.872,620.703
479.299,374.604
671.479,195.495
488.217,286.088
nan,nan
nan,nan
nan,nan
376.072,408.315
209.491,588.494
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
221.313,703.852
126.550,963.770
165.032,673.721
nan,nan
916.423,116.170
nan,nan
nan,nan
1048.193,142.471
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
449.998,314.160
nan,nan
840.678,139.984
nan,nan
nan,nan
nan,nan
1378.613,193.467
nan,nan
nan,nan
nan,nan
166.235,1099.177
246.763,1466.708
nan,nan
227.496,555.132
508.311,258.463
nan,nan
846.653,123.333
675.838,181.665
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.644,401.639
nan,nan
nan,nan
nan,nan
223.613,1443.852
415.410,1653.010
451.447,1465.372
nan,nan
174.442,1360.708
107.824,1047.034
186.160,688.995
nan,nan
779.838,162.953
861.685,150.270
nan,nan
463.232,287.933
284.675,502.755
217.503,782.986
215.354,1079.651
nan,nan
187.416,684.500
nan,nan
nan,nan
431.037,313.604
nan,nan
nan,nan
nan,nan
235.079,701.419
nan,nan
157.795,696.793
149.485,1147.471
355.289,1584.012
nan,nan
nan,nan
208.255,595.251
nan,nan
nan,nan
nan,nan
149.980,796.053
nan,nan
nan,nan
nan,nan
207.762,591.575
112.960,1033.087
197.167,1225.815
108.530,1080.518
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
854.811,151.356
726.808,158.061
nan,nan
nan,nan
nan,nan
114.438,891.781
nan,nan
354.564,1584.269
560.556,1778.758
nan,nan
104.742,1062.615
158.891,711.584
nan,nan
418.612,339.878
nan,nan
nan,nan
