trajectories1,trajectories2
455.447,1313.731
456.429,1316.676
460.950,1331.796
462.916,1338.669
468.026,1353.593
476.085,1359.680
489.450,1374.800
512.054,1385.796
523.257,1388.938
537.999,1391.687
541.930,1391.687
560.631,1396.939
568.279,1404.567
566.462,1404.505
577.692,1415.519
597.470,1421.837
622.660,1420.235
677.231,1409.952
726.064,1372.970
745.207,1333.010
805.889,1256.103
833.667,1248.633
830.162,1246.855
884.003,1242.881
895.735,1240.473
914.694,1243.200
914.530,1242.873
902.298,1239.750
917.710,1243.518
922.372,1260.063
920.793,1254.781
928.771,1266.683
928.722,1265.641
928.031,1264.189
940.316,1273.692
940.316,1273.692
940.601,1272.385
953.549,1281.181
958.564,1282.029
960.868,1303.636
958.758,1293.146
956.709,1284.742
958.721,1290.618
1094.631,1408.788
1094.590,1408.870
959.181,1291.102
961.242,1304.396
969.226,1324.218
1094.745,1408.947
963.916,1306.686
967.886,1321.432
967.886,1321.432
967.886,1321.432
976.683,1331.563
975.891,1329.204
973.477,1346.616
970.797,1350.111
969.718,1348.718
967.484,1357.256
965.023,1369.911
968.825,1384.490
966.528,1383.924
964.694,1383.765
964.028,1384.008
963.959,1384.988
974.885,1393.217
972.155,1393.636
983.654,1404.123
982.784,1404.736
971.826,1402.448
967.820,1403.930
991.197,1415.309
981.280,1414.632
977.957,1415.490
987.459,1423.478
997.491,1438.795
995.361,1440.375
1001.105,1446.029
992.400,1442.175
1006.857,1455.778
1019.519,1463.610
1018.035,1466.063
1017.938,1467.494
1017.963,1469.137
1033.282,1474.444
1033.288,1475.737
1051.132,1478.146
1053.184,1480.057
1053.615,1481.825
1052.533,1483.281
1071.760,1481.232
1073.207,1482.532
1073.490,1483.613
1084.009,1483.040
1083.569,1485.087
1083.174,1486.032
1108.746,1462.089
1111.256,1461.256
1111.271,1463.304
1111.756,1464.902
1124.673,1448.374
1125.417,1450.091
1125.544,1451.334
1125.519,1452.524
1130.786,1443.570
1135.602,1436.908
1213.002,1410.873
1219.298,1412.473
1221.432,1413.006
1224.420,1415.353
1239.040,1400.847
1242.134,1400.207
1244.375,1400.847
1244.375,1400.847
1248.435,1385.939
1247.196,1394.028
1248.732,1394.844
1251.114,1386.955
1250.454,1394.812
1251.116,1383.642
1251.765,1388.214
1255.237,1368.472
1266.453,1357.882
1268.099,1359.530
1269.399,1359.929
1271.312,1353.894
1271.702,1351.132
1265.344,1333.994
1268.276,1341.884
1268.988,1343.444
1270.225,1344.436
1267.172,1336.372
1268.235,1338.234
1269.399,1339.831
1260.523,1322.626
1265.839,1285.597
1267.189,1284.604
1268.077,1285.296
1268.582,1284.006
1268.890,1284.317
1271.331,1268.925
