time,trajectories1,trajectories2
39.066,552.331,1523.974
39.133,486.928,1458.165
39.200,422.366,1347.174
39.266,381.566,1287.274
39.333,303.990,1227.047
39.400,252.194,1192.547
39.466,233.822,1182.512
39.533,181.450,1143.325
39.600,80.004,1157.255
39.666,63.703,1158.832
39.733,75.873,1157.026
39.800,75.856,1157.187
39.866,63.237,1159.162
39.933,76.038,1156.991
40.000,76.028,1157.240
40.066,63.446,1159.127
40.133,75.955,1157.235
40.200,75.729,1157.469
40.266,75.839,1157.171
40.333,70.204,1129.347
40.400,56.832,1082.724
40.466,53.592,1043.842
40.533,58.839,977.319
40.600,65.997,890.236
40.666,68.064,861.157
40.733,88.629,788.642
40.800,116.155,686.205
40.866,133.396,647.177
40.933,153.193,609.064
41.000,199.122,532.497
41.066,220.666,502.779
41.133,176.767,585.007
41.200,134.826,666.461
41.266,117.655,708.462
41.333,110.924,817.628
41.400,68.879,915.633
41.466,71.518,910.275
41.533,72.487,876.650
41.600,77.154,838.532
41.666,77.012,809.303
41.733,162.966,728.386
41.800,203.237,656.159
41.866,244.592,602.316
41.933,279.922,550.242
42.000,300.053,482.298
42.066,305.415,475.849
42.133,285.003,429.503
42.200,325.285,385.739
42.266,350.506,353.786
42.333,371.597,330.651
42.400,399.418,305.422
42.466,482.241,260.627
42.533,560.205,223.083
42.600,610.312,198.573
42.666,701.814,169.855
42.733,780.736,118.899
42.800,892.972,88.147
42.866,956.142,83.907
42.933,1002.809,79.456
43.000,1151.285,125.673
43.066,1220.989,163.513
43.133,1284.707,108.406
43.200,1323.965,123.402
43.266,1409.756,184.771
43.333,1468.873,229.790
43.400,1546.252,298.642
43.466,1643.382,353.618
43.533,1710.016,379.713
43.600,1777.330,441.815
43.666,1810.959,480.511
43.733,1851.365,533.861
43.800,1875.148,601.067
43.866,1898.837,646.203
43.933,1918.557,657.942
44.000,1928.994,695.431
44.066,1937.896,790.638
44.133,1932.454,851.191
44.200,1970.661,864.898
44.266,1971.805,959.019
44.333,1989.590,959.392
44.400,1984.488,1009.057
44.466,1965.904,1119.664
44.533,1917.071,1248.084
44.600,1891.053,1320.425
44.666,1866.981,1379.474
44.733,1825.588,1475.579
44.800,1786.263,1551.133
44.866,1760.739,1632.265
44.933,1739.248,1679.286
45.000,1693.449,1730.531
45.066,1641.706,1773.542
45.133,1554.521,1838.764
45.200,1481.162,1870.948
45.266,1350.888,1898.363
45.333,1273.998,1919.155
45.400,1191.748,1993.763
45.466,1128.056,1994.030
45.533,1064.033,1994.719
45.600,951.610,1990.500
45.666,807.808,1991.048
45.733,760.787,1979.913
45.800,723.818,1967.072
45.866,628.251,1930.298
45.933,590.924,1911.572
46.000,555.082,1896.882
46.066,485.094,1856.044
46.133,460.400,1839.040
46.200,440.010,1822.738
46.266,429.674,1802.778
46.333,390.311,1734.836
46.400,299.525,1657.859
46.466,236.871,1603.548
46.533,187.763,1546.652
46.600,167.020,1483.161
46.666,111.617,1358.477
46.733,94.804,1283.020
46.800,81.090,1211.525
46.866,75.753,1154.095
46.933,62.143,1065.053
47.000,58.529,1019.245
47.066,99.043,938.676
47.133,152.136,832.138
47.200,189.717,749.465
47.266,219.716,635.007
47.333,233.491,554.040
47.400,241.954,503.956
47.466,256.616,446.218
47.533,266.231,431.773
47.600,310.379,386.697
47.666,385.941,348.293
47.733,410.803,298.886
47.800,469.381,250.190
47.866,553.955,187.335
47.933,618.548,162.968
48.000,720.878,128.898
48.066,785.087,115.926
48.133,925.009,178.786
48.200,932.971,222.415
48.266,928.975,284.456
48.333,923.729,269.937
48.400,918.288,283.244
48.466,980.541,218.367
48.533,1012.962,144.811
48.600,1050.736,92.763
48.666,1070.767,76.818
48.733,1147.761,78.270
48.800,1210.914,84.321
48.866,1306.087,113.044
48.933,1402.633,150.709
49.000,1475.909,191.727
49.066,1562.682,228.901
49.133,1616.696,270.812
49.200,1681.673,325.283
49.266,1775.565,444.257
49.333,1817.544,507.273
49.400,1862.297,565.846
49.466,1899.850,627.586
49.533,1923.578,739.493
49.600,1922.732,817.057
49.666,1931.364,898.322
49.733,1946.712,968.800
49.800,1968.730,1036.109
49.866,1973.975,1061.600
49.933,1974.898,1089.785
49.999,1959.756,1191.739
50.066,1944.373,1252.344
50.133,1927.475,1343.441
50.199,1899.704,1429.346
50.266,1798.440,1456.294
50.333,1727.294,1471.492
50.399,1662.812,1597.237
50.466,1646.063,1626.595
50.533,1654.376,1701.719
50.599,1676.015,1729.256
50.666,1631.010,1753.320
50.733,1594.327,1778.806
50.799,1507.888,1822.211
50.866,1326.718,1893.114
50.933,1271.594,1959.732
50.999,1170.981,1982.364
51.066,1092.487,1990.611
51.133,1018.867,1994.553
51.199,941.837,1979.956
51.266,824.389,1983.991
51.333,762.497,1970.588
51.399,703.773,1955.829
51.466,649.058,1927.975
51.533,595.548,1905.601
51.599,542.694,1879.062
51.666,468.275,1829.886
51.733,363.249,1739.981
51.799,294.665,1686.546
51.866,268.876,1655.034
51.933,215.050,1578.795
51.999,187.453,1532.479
52.066,143.924,1438.908
52.133,96.398,1319.109
52.199,86.308,1265.092
52.266,70.207,1187.601
52.333,55.988,1127.800
52.399,80.824,989.064
52.466,72.992,896.102
52.533,82.485,850.792
52.599,105.148,768.351
52.666,136.032,679.373
52.733,166.285,618.249
52.799,231.069,509.625
52.866,281.766,442.487
52.933,302.587,430.093
52.999,446.645,413.591
53.066,479.974,328.161
53.133,496.618,235.599
53.199,541.289,231.289
53.266,584.876,213.892
53.333,663.732,183.333
53.399,689.919,146.570
53.466,798.368,125.339
53.533,869.805,113.282
53.599,944.886,102.749
53.666,1030.431,93.765
53.733,1123.821,104.487
53.799,1215.736,132.370
53.866,1327.107,205.926
53.933,1379.137,241.971
53.999,1409.412,330.592
54.066,1373.052,395.698
54.133,1303.071,458.367
54.199,1241.346,490.638
54.266,1161.278,523.190
54.333,1060.497,595.441
54.399,978.379,646.594
54.466,923.788,687.634
54.533,899.269,706.411
54.599,885.450,877.967
54.666,849.004,973.307
54.733,783.159,1019.541
54.799,692.615,1059.871
54.866,532.922,1143.863
54.933,414.686,1141.763
54.999,306.061,1139.668
55.066,211.563,1148.171
55.133,106.718,1173.916
55.199,92.010,1197.022
55.266,106.616,1252.575
55.333,116.370,1360.706
55.399,140.865,1429.888
55.466,168.597,1487.367
55.533,220.690,1560.241
55.599,234.069,1594.944
55.666,298.951,1676.067
55.733,340.486,1707.530
55.799,387.801,1754.692
55.866,451.542,1808.073
55.933,523.959,1864.963
55.999,599.304,1904.415
56.066,637.769,1920.949
56.133,706.010,1935.721
56.199,802.784,1932.312
56.266,868.482,1915.545
56.333,953.440,1925.393
56.399,1033.629,2002.335
56.466,1038.998,1988.021
56.533,1045.901,1983.168
56.599,1097.006,1994.871
56.666,1121.766,1991.564
56.733,1185.914,1973.863
56.799,1246.910,1968.901
56.866,1309.234,1954.086
56.933,1365.243,1936.152
56.999,1350.045,1937.984
57.066,1336.727,1945.781
57.133,1296.990,1970.749
57.199,1247.068,1979.051
57.266,1178.049,1959.795
57.333,1123.615,1996.079
57.399,1099.415,2005.501
57.466,1048.370,2000.177
57.533,996.318,2000.675
57.599,960.330,1998.746
57.666,937.356,2003.030
57.733,870.163,1984.846
57.799,812.974,1985.143
57.866,874.874,1985.578
57.933,890.014,1984.454
57.999,999.788,1978.718
58.066,1065.316,1988.446
58.133,1105.253,1997.611
58.199,1148.159,1984.440
58.266,1146.197,1986.165
58.333,1173.306,1986.753
58.399,1179.631,1994.198
58.466,1170.592,1975.328
58.533,1248.043,1969.975
58.599,1294.153,1962.388
58.666,1340.732,1958.280
58.733,1371.794,1937.030
58.799,1422.606,1923.996
58.866,1441.666,1914.984
58.933,1492.651,1864.792
58.999,1554.598,1809.245
59.066,1670.458,1748.585
59.133,1707.954,1712.465
59.199,1720.787,1697.236
59.266,1755.623,1654.707
59.333,1784.875,1617.879
59.399,1816.546,1577.268
59.466,1804.084,1565.067
59.533,1815.380,1498.449
59.599,1795.287,1416.418
59.666,1712.533,1387.140
59.733,1660.388,1415.329
59.799,1646.356,1505.031
59.866,1709.896,1609.246
