trajectories1,trajectories2
1928.202,1160.399
nan,nan
nan,nan
nan,nan
nan,nan
1789.636,1257.073
1767.316,1262.205
1733.816,1263.370
1729.085,1271.112
1798.182,1251.650
1863.165,1243.994
nan,nan
nan,nan
nan,nan
1917.294,1193.079
nan,nan
nan,nan
1805.867,1412.878
1746.058,1416.508
1700.430,1420.858
1659.917,1407.207
1647.932,1390.572
1657.338,1361.308
1650.173,1350.737
1637.655,1341.519
1660.195,1362.624
1656.037,1387.718
1656.282,1411.019
1648.179,1415.652
1643.583,1420.279
1626.791,1412.745
1620.725,1404.955
nan,nan
1586.302,1388.345
1572.668,1375.830
1567.493,1354.509
1564.377,1345.504
1558.678,1328.675
1551.581,1314.882
nan,nan
1516.615,1262.324
1507.122,1239.515
1490.949,1216.622
1475.318,1200.074
1449.622,1190.464
1425.848,1173.846
1420.247,1142.964
1437.524,1109.562
1473.848,1088.127
1494.640,1081.020
nan,nan
1506.123,1071.256
1486.140,1088.789
nan,nan
1374.572,1082.417
1294.659,1051.653
1246.841,1015.484
1239.279,988.488
1238.479,950.802
1232.681,942.664
1156.975,903.138
1076.985,937.414
1060.718,971.418
1095.556,1017.040
1180.069,984.735
1235.654,965.964
1272.849,946.392
1298.263,901.601
1249.896,837.882
1241.100,763.532
1226.569,728.340
1237.664,673.801
1231.399,669.634
1176.999,624.107
1155.122,600.956
1087.393,519.471
921.545,498.745
896.260,495.703
838.053,545.988
758.207,559.582
680.495,507.051
598.039,423.688
588.623,433.955
456.190,484.548
407.913,565.977
390.844,624.096
150.333,820.657
89.255,873.881
179.695,924.753
247.176,970.659
282.984,1024.947
276.882,1091.582
nan,nan
318.906,1213.787
330.114,1219.218
396.578,1363.719
475.917,1418.530
468.167,1482.707
475.815,1493.422
424.269,1472.429
384.459,1369.695
383.367,1338.316
405.926,1277.711
531.972,1214.803
563.918,1198.772
570.068,1103.550
579.885,1048.711
654.776,965.223
694.143,929.346
686.085,858.005
599.675,821.946
541.759,798.564
nan,nan
443.323,878.206
nan,nan
356.381,891.446
nan,nan
154.779,915.066
85.686,933.763
nan,nan
90.817,845.412
167.236,835.101
231.790,818.485
266.761,810.515
200.059,710.878
137.996,696.784
nan,nan
176.284,814.351
202.061,838.130
144.035,904.595
nan,nan
nan,nan
nan,nan
125.829,770.150
294.236,848.720
364.348,943.504
451.098,1000.058
529.186,1042.600
nan,nan
570.143,1149.081
nan,nan
461.937,1226.605
379.496,1219.128
301.827,1193.723
173.646,1208.361
124.386,1218.879
99.418,1163.018
101.255,1083.205
107.203,995.441
nan,nan
118.385,900.835
220.819,926.673
314.252,939.534
377.505,1016.954
364.648,1111.175
298.136,1170.425
238.489,1233.611
164.690,1282.661
nan,nan
97.083,1241.257
93.645,1222.630
nan,nan
122.127,1085.234
247.818,1075.792
336.094,1067.824
nan,nan
nan,nan
nan,nan
nan,nan
374.274,707.927
320.813,659.399
264.857,562.849
264.603,481.772
nan,nan
nan,nan
342.510,369.138
359.945,464.879
371.655,565.430
343.579,660.491
nan,nan
nan,nan
280.738,895.651
258.578,976.897
225.787,1054.220
155.927,1119.125
88.619,1133.259
101.514,1182.633
162.137,1227.045
232.065,1253.786
271.593,1338.227
197.611,1427.457
nan,nan
215.019,1303.279
260.870,1207.116
209.002,1118.456
169.100,1042.040
173.203,940.979
162.646,859.676
106.525,790.075
nan,nan
nan,nan
322.816,968.109
nan,nan
nan,nan
429.876,1278.662
456.663,1390.269
406.672,1472.331
311.633,1541.369
nan,nan
nan,nan
369.665,1641.503
521.876,1711.810
597.733,1765.840
nan,nan
nan,nan
nan,nan
678.431,1875.846
740.699,1841.226
799.157,1845.157
888.966,1863.833
nan,nan
nan,nan
1079.548,1933.431
nan,nan
1216.186,1889.519
1233.511,1864.793
1246.451,1693.429
1260.375,1616.320
1275.001,1537.117
1305.180,1460.323
1363.799,1408.889
nan,nan
1386.309,1428.910
1410.278,1490.316
1422.636,1562.046
1410.786,1712.755
1349.238,1826.688
1334.371,1882.097
1264.691,1909.170
1164.639,1927.398
1038.904,1925.020
nan,nan
846.588,1861.312
786.701,1798.993
727.162,1719.227
678.458,1640.096
509.409,1579.124
484.142,1563.979
415.857,1550.658
369.902,1519.093
285.107,1487.311
169.874,1401.988
nan,nan
244.176,1453.131
354.630,1530.344
407.746,1612.846
410.377,1733.116
nan,nan
581.216,1834.922
nan,nan
844.865,1928.653
nan,nan
nan,nan
nan,nan
nan,nan
958.612,1881.533
841.811,1800.527
771.923,1736.966
605.418,1743.943
498.215,1757.725
nan,nan
nan,nan
419.510,1747.381
nan,nan
nan,nan
nan,nan
nan,nan
664.787,1881.242
844.620,1937.219
nan,nan
nan,nan
976.363,1881.342
957.437,1763.391
nan,nan
1015.278,1488.720
1184.254,1425.422
1266.617,1501.513
1296.822,1590.189
1294.174,1612.159
1347.032,1739.627
1325.971,1818.738
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1494.801,1797.025
nan,nan
nan,nan
1750.014,1581.256
1758.450,1512.131
1833.121,1418.034
nan,nan
nan,nan
nan,nan
nan,nan
1844.814,878.154
1796.291,688.374
1809.466,567.443
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1919.610,1195.051
1821.262,1241.827
1706.523,1413.561
1651.423,1526.651
1461.124,1595.100
1314.592,1625.813
1302.652,1735.664
1257.626,1806.096
nan,nan
nan,nan
nan,nan
934.321,1947.021
nan,nan
736.143,1863.728
754.280,1736.610
nan,nan
nan,nan
950.042,1348.908
993.008,1204.340
1046.016,1091.156
1188.976,915.601
1243.986,857.534
1232.412,775.812
1226.849,702.391
1291.329,603.684
1405.125,576.666
1484.054,620.034
1598.974,562.067
1667.653,467.608
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1874.914,948.815
1853.140,1074.782
1926.585,1106.421
nan,nan
nan,nan
1756.271,1394.447
1653.889,1557.159
1654.738,1680.612
nan,nan
nan,nan
1425.462,1756.477
1333.652,1877.993
nan,nan
1207.294,1893.399
1133.826,1838.939
1137.503,1735.114
1120.707,1570.408
1160.568,1441.902
1257.652,1311.946
1284.882,1264.704
1362.415,1188.262
1366.860,1074.961
1376.802,976.717
1375.169,928.186
1353.033,852.082
1366.605,675.170
1392.432,599.108
1467.648,505.787
1463.454,419.147
1477.905,336.222
1440.536,216.845
1428.541,192.347
nan,nan
1341.147,202.391
1306.984,136.752
nan,nan
nan,nan
1108.985,117.148
1023.938,108.203
nan,nan
908.173,87.702
1051.088,116.611
nan,nan
nan,nan
1273.546,135.110
nan,nan
nan,nan
1444.621,200.444
nan,nan
nan,nan
nan,nan
1627.907,435.529
1506.972,487.412
1332.300,521.257
1197.679,485.288
1193.265,507.823
