trajectories1,trajectories2
1346.928,1549.819
1465.051,1401.868
1507.028,1366.898
1536.063,1381.707
1537.295,1371.765
1534.768,1359.535
1527.534,1343.234
1510.546,1329.361
1486.522,1307.952
1462.307,1289.024
1439.160,1262.210
1420.112,1258.789
1411.818,1282.100
1406.830,1293.598
1397.655,1284.772
1388.446,1291.253
1389.168,1296.788
1394.069,1292.899
1427.826,1287.279
1456.797,1274.414
1511.309,1263.898
1575.691,1231.123
1670.475,1141.869
1748.372,1030.994
1786.720,930.563
1791.446,834.822
1818.175,814.614
1827.315,930.191
1812.927,1089.914
1790.378,1169.070
1759.229,1240.962
1719.872,1299.682
1672.506,1400.761
1635.168,1419.801
1596.450,1439.939
1566.167,1430.192
1532.177,1389.305
1490.918,1316.431
1399.903,1182.748
1345.960,1080.955
1293.047,964.130
1242.832,864.081
1217.829,773.750
1263.197,649.693
1384.666,556.762
1464.941,412.753
1368.601,283.976
1266.572,222.814
1171.086,200.854
1101.477,181.993
993.589,221.192
863.913,245.418
785.673,261.028
713.756,310.765
586.090,392.496
487.004,452.261
432.680,477.978
342.429,565.894
279.708,619.006
254.799,660.534
265.324,724.188
252.213,892.414
192.292,973.502
211.125,881.234
257.561,790.129
277.575,626.706
312.720,580.290
352.447,616.010
437.887,736.517
510.259,807.659
580.877,861.296
711.394,879.239
808.673,831.928
861.618,752.767
855.697,700.242
850.953,646.562
859.119,592.604
928.712,545.664
979.209,539.268
1019.661,535.410
1050.803,538.058
1078.626,544.569
1097.536,553.017
1105.431,561.391
1122.449,574.755
1140.456,586.615
1161.033,599.388
1176.113,606.593
1206.016,605.277
1224.343,590.274
1251.129,569.515
1268.567,546.413
1247.935,536.328
1191.052,498.232
1148.110,465.701
1132.353,412.424
1119.322,371.008
1075.247,339.872
1018.505,301.722
983.324,288.011
902.856,320.727
832.103,365.703
775.441,399.903
722.686,425.180
669.603,442.893
626.031,452.903
580.604,455.113
550.309,454.077
510.661,466.636
471.065,481.592
421.217,520.529
380.444,568.542
348.659,625.562
330.901,678.601
315.046,772.067
291.464,871.954
