time,trajectories1,trajectories2
6.600,1136.388,799.996
6.667,1110.078,905.288
6.733,1111.270,963.689
6.800,1145.833,1028.692
6.867,1178.781,1057.228
6.933,1137.647,1095.829
7.000,1118.301,1165.748
7.067,1039.874,1131.326
7.133,967.583,1151.232
7.200,908.784,1109.155
7.267,848.519,1141.982
7.333,828.280,1093.357
7.400,895.188,1056.242
7.467,993.343,1013.343
7.533,1006.359,951.445
7.600,1011.709,910.506
7.667,975.535,873.341
7.733,1059.847,845.168
7.800,1114.458,883.979
7.867,1165.232,867.537
7.933,1190.890,971.218
8.000,1172.394,1021.307
8.067,1089.571,1074.655
8.133,999.478,1150.398
8.200,995.079,1232.253
8.267,1049.826,1269.638
8.333,1205.236,1216.517
8.400,1264.686,1143.930
8.467,1344.668,1125.938
8.533,1449.590,1048.035
8.600,1480.748,1027.659
8.667,1475.465,969.804
8.733,1448.635,876.572
8.800,1368.906,844.120
8.867,1284.549,777.291
8.933,1284.424,739.815
9.000,1314.242,712.160
9.067,1318.991,691.223
9.133,1330.053,651.125
9.200,1330.956,645.181
9.267,1270.293,645.584
9.333,1218.696,620.869
9.400,1121.869,662.580
9.467,1038.576,704.720
9.533,955.056,750.549
9.600,915.708,839.183
9.667,912.997,909.386
9.733,899.902,1011.394
9.800,915.684,1062.333
9.867,829.961,1090.130
9.933,825.119,983.113
10.000,774.115,951.253
10.067,701.047,954.265
10.133,637.779,956.018
10.200,598.727,915.230
10.267,599.869,990.847
10.333,527.434,1026.959
10.400,590.137,1109.301
10.467,667.474,1091.589
10.533,750.510,1076.189
10.600,832.472,1037.240
10.667,803.933,942.254
10.733,755.407,899.030
10.800,669.101,912.804
10.867,585.951,1015.996
10.933,506.916,1081.696
11.000,467.897,1000.007
11.067,408.240,936.562
11.133,300.812,992.265
11.200,239.793,1037.390
11.267,220.499,1152.145
11.333,157.034,1196.243
11.400,220.592,1297.496
11.467,260.791,1381.681
11.533,260.641,1447.445
11.600,282.539,1578.249
11.667,334.061,1664.614
11.733,374.707,1716.903
11.800,433.568,1747.827
11.867,491.500,1782.328
11.933,648.741,1740.505
12.000,748.043,1720.229
12.067,851.445,1746.585
12.133,821.141,1797.433
12.200,957.996,1821.161
12.267,984.223,1879.023
12.333,1017.430,1877.847
12.400,1081.885,1840.875
12.467,1144.827,1764.319
12.533,1166.672,1651.699
12.600,1181.788,1583.183
12.667,1168.701,1482.045
12.733,1199.285,1367.791
12.800,1245.545,1330.010
12.867,1275.843,1286.862
12.933,1318.223,1252.961
13.000,1374.049,1238.058
13.067,1361.850,1227.622
13.133,1342.221,1196.080
13.200,1324.661,1111.958
13.267,1321.892,1022.734
13.333,1265.036,938.807
13.400,1247.961,871.117
13.467,1220.433,823.634
13.533,1149.146,775.933
13.600,1044.396,742.706
13.667,1015.254,700.515
13.733,947.696,689.609
13.800,829.109,723.972
13.867,758.385,730.284
13.933,746.693,776.897
14.000,670.281,789.887
14.067,701.621,867.112
14.133,800.930,857.571
14.200,881.593,847.111
14.267,1004.045,781.155
14.333,1090.725,737.182
14.400,1084.109,682.335
14.467,1020.931,650.943
14.533,862.132,687.565
14.600,680.856,724.191
14.667,567.954,792.090
14.733,440.040,787.723
14.800,329.520,850.253
14.867,220.284,890.029
14.933,146.905,960.719
15.000,123.954,909.315
15.067,195.346,807.301
15.133,268.572,767.894
15.200,365.403,641.796
15.267,380.035,570.033
15.333,319.664,506.028
15.400,230.367,558.065
15.467,192.386,656.489
15.533,164.313,794.767
15.600,149.167,955.193
15.667,165.166,1198.541
15.733,296.422,1398.999
15.800,408.742,1544.779
15.867,589.922,1726.856
15.933,629.459,1818.282
16.000,810.889,1863.095
16.067,905.860,1923.497
16.133,1108.068,1873.940
16.200,1245.172,1873.551
16.267,1439.011,1776.419
16.333,1611.123,1715.372
16.400,1663.007,1641.916
16.467,1739.289,1557.805
16.533,1754.049,1514.424
16.600,1832.044,1480.019
16.666,1858.438,1321.053
16.733,1833.306,1243.580
16.800,1741.305,1131.553
16.866,1550.929,1052.814
16.933,1429.873,941.908
17.000,1296.655,860.991
17.066,1356.311,654.253
17.133,1370.065,515.572
17.200,1276.424,407.788
17.266,1300.112,311.320
17.333,1256.088,238.480
17.400,1137.071,355.203
17.466,1094.523,496.868
17.533,1086.988,652.817
17.600,1091.717,863.051
17.666,1092.412,917.895
17.733,1048.875,965.376
17.800,1048.397,1060.403
17.866,1012.267,1112.592
17.933,1003.165,1150.359
18.000,994.932,1204.283
18.066,1054.441,1275.911
18.133,1137.038,1295.791
18.200,1283.383,1266.859
18.266,1347.501,1282.241
18.333,1487.530,1293.854
18.400,1476.359,1392.592
18.466,1380.224,1560.886
18.533,1288.670,1718.936
18.600,1314.853,1848.758
18.666,1326.161,1906.958
18.733,1421.943,1855.836
18.800,1420.864,1730.770
18.866,1454.052,1597.849
18.933,1496.648,1529.342
19.000,1461.302,1439.929
19.066,1398.386,1293.388
19.133,1353.037,1235.596
19.200,1330.040,1245.705
19.266,1197.472,1221.303
19.333,1088.695,1172.433
19.400,1057.310,1171.029
19.466,1013.706,1184.105
19.533,953.588,1153.769
19.600,908.427,1086.477
19.666,876.909,1070.533
19.733,845.552,1031.796
19.800,833.257,1015.244
19.866,806.931,982.088
19.933,861.531,959.228
20.000,911.471,955.144
20.066,897.958,902.240
20.133,847.380,932.228
20.200,839.327,999.791
20.266,768.389,1085.377
20.333,632.670,1064.100
20.400,483.159,989.344
20.466,408.962,1005.959
20.533,296.365,1048.969
20.600,207.567,1095.617
20.666,164.847,1134.759
20.733,120.463,1085.315
20.800,174.288,978.660
20.866,181.483,899.684
20.933,193.579,814.076
21.000,312.905,799.909
21.066,466.093,745.671
21.133,581.020,767.508
21.200,702.657,712.949
21.266,817.382,725.011
21.333,968.640,747.932
21.400,1134.567,790.007
21.466,1236.827,811.182
21.533,1341.020,897.700
21.600,1351.141,979.626
21.666,1378.420,1089.875
21.733,1376.012,1138.811
21.800,1375.074,1179.725
21.866,1321.826,1280.828
21.933,1207.823,1319.990
22.000,1102.626,1396.703
22.066,1005.536,1445.093
22.133,875.465,1406.591
22.200,793.652,1384.071
22.266,699.795,1432.857
22.333,763.530,1497.731
22.400,884.473,1593.961
22.466,980.886,1710.368
22.533,1064.316,1807.509
22.600,1147.482,1841.935
22.666,1207.418,1928.895
22.733,1339.300,1891.054
22.800,1426.718,1851.471
22.866,1459.459,1888.338
22.933,1508.541,1851.897
23.000,1517.229,1759.744
23.066,1552.388,1664.565
23.133,1561.655,1550.903
23.200,1528.402,1452.753
23.266,1517.189,1425.849
23.333,1548.156,1332.444
23.400,1523.551,1245.271
23.466,1488.487,1185.177
23.533,1398.528,1183.558
23.600,1333.271,1105.356
23.666,1283.351,1067.057
23.733,1191.527,1015.996
23.800,1123.368,962.190
23.866,1096.166,887.071
23.933,1090.953,836.064
24.000,1023.438,779.138
24.066,942.457,800.837
24.133,844.315,841.467
24.200,809.363,852.621
24.266,796.786,720.174
24.333,735.619,612.828
24.400,630.158,581.148
24.466,523.932,573.722
24.533,401.990,567.527
24.600,289.735,635.087
24.666,209.512,700.004
24.733,249.934,688.289
24.800,296.789,605.585
24.866,285.436,582.940
24.933,334.288,460.667
25.000,407.802,351.684
25.066,374.410,340.760
25.133,340.319,412.769
25.200,409.594,521.843
25.266,522.769,508.353
25.333,717.407,433.009
25.400,860.851,363.307
25.466,1041.087,325.563
25.533,1160.244,217.677
25.600,1185.598,141.657
25.666,1067.761,156.125
25.733,1006.580,289.464
25.800,1004.439,399.587
25.866,917.011,580.754
25.933,872.729,673.245
26.000,753.302,749.145
26.066,626.368,753.170
26.133,455.522,802.361
26.200,346.167,847.992
26.266,265.331,893.033
26.333,139.967,953.161
26.400,221.865,1011.673
26.466,390.975,986.543
26.533,540.096,941.258
26.600,691.062,839.773
26.666,749.059,746.458
26.733,759.591,607.542
26.800,757.413,494.794
26.866,815.888,330.446
26.933,787.943,307.216
27.000,707.567,334.838
27.066,684.638,282.843
27.133,811.599,264.968
27.200,840.970,178.248
27.266,773.482,201.987
27.333,744.523,260.335
27.400,638.793,341.618
27.466,487.613,411.602
27.533,426.690,500.817
27.600,322.985,589.199
27.666,284.073,654.062
27.733,300.315,722.647
27.800,365.746,727.405
27.866,466.363,605.767
27.933,500.729,461.334
28.000,457.776,360.610
28.066,513.955,315.169
28.133,583.109,280.394
28.200,748.637,264.363
28.266,875.332,288.636
28.333,976.606,270.714
28.400,1032.922,260.917
28.466,1065.768,307.658
28.533,1192.821,311.963
28.600,1295.846,375.506
28.666,1343.044,452.751
28.733,1394.193,571.976
28.800,1439.017,586.861
28.866,1474.362,667.233
28.933,1452.808,726.853
29.000,1500.299,781.202
29.066,1565.117,850.863
29.133,1553.691,1003.422
29.200,1566.947,1149.036
29.266,1620.918,1278.183
29.333,1623.890,1450.465
29.400,1662.055,1576.813
29.466,1732.086,1577.171
29.533,1748.750,1465.456
29.600,1829.524,1414.518
29.666,1803.606,1233.073
29.733,1836.844,1123.631
29.800,1839.739,1025.059
29.866,1728.218,911.593
29.933,1648.451,788.720
30.000,1632.721,677.019
30.066,1646.754,599.775
30.133,1585.014,510.557
30.200,1510.604,391.605
30.266,1504.824,301.416
30.333,1359.017,229.250
30.400,1201.400,196.545
30.466,1051.552,183.846
30.533,849.180,139.681
30.600,763.122,218.324
30.666,655.414,256.683
30.733,540.550,354.648
30.800,434.111,385.401
30.866,326.925,475.180
30.933,268.718,447.785
31.000,350.670,539.833
31.066,453.292,462.781
31.133,447.901,350.341
31.200,527.194,326.483
31.266,643.582,265.966
31.333,708.046,196.523
31.400,765.768,168.390
31.466,884.225,183.787
31.533,990.430,153.503
31.600,1132.462,177.820
31.666,1244.770,203.445
31.733,1317.127,288.282
31.800,1440.594,384.443
31.866,1534.082,432.309
31.933,1633.365,581.193
32.000,1673.080,774.612
32.066,1777.792,955.345
32.133,1810.195,1053.467
32.200,1851.146,1220.269
32.266,1820.694,1366.318
32.333,1769.588,1468.727
32.400,1763.184,1552.472
32.466,1656.114,1614.823
32.533,1610.060,1730.297
32.600,1637.107,1734.465
32.666,1702.582,1661.139
32.733,1782.966,1557.476
32.800,1847.078,1481.029
32.866,1906.259,1355.262
32.933,1944.479,1254.155
33.000,1859.161,1142.442
33.066,1793.995,1059.678
33.133,1728.573,977.211
33.200,1672.290,925.103
33.266,1586.998,852.615
33.333,1490.360,813.470
33.400,1404.794,772.605
33.466,1268.376,733.444
33.533,1224.930,676.265
33.600,1135.741,594.849
33.666,1045.889,584.519
33.733,1018.356,456.480
33.800,1118.465,347.225
33.866,1130.671,293.493
33.933,1014.037,176.426
34.000,1072.496,129.845
34.066,1131.077,221.304
34.133,1251.370,244.043
34.200,1333.254,262.472
34.266,1398.607,415.493
34.333,1403.951,529.959
34.400,1384.716,563.383
34.466,1376.810,665.080
34.533,1361.335,834.774
34.600,1349.900,867.816
34.666,1354.342,939.486
34.733,1373.722,1036.584
34.800,1442.531,1084.255
34.866,1453.053,1149.954
34.933,1378.891,1281.207
35.000,1222.527,1332.207
35.066,1191.060,1292.821
35.133,1095.435,1269.516
35.200,1031.667,1227.136
35.266,1010.961,1168.984
35.333,951.199,1147.216
35.400,843.615,1095.113
35.466,754.510,1034.664
35.533,683.964,959.760
35.600,625.769,923.969
35.666,559.807,944.301
35.733,543.412,1032.961
35.800,513.117,1093.512
35.866,414.930,1052.107
35.933,370.569,913.065
36.000,248.766,923.356
36.066,195.120,1024.077
36.133,214.362,1137.943
36.200,306.642,1224.858
36.266,432.380,1277.514
36.333,514.482,1392.443
36.400,610.229,1397.967
36.466,690.213,1436.504
36.533,809.043,1503.389
36.600,975.197,1548.820
36.666,1081.840,1567.899
36.733,1167.304,1590.503
36.800,1280.780,1595.410
36.866,1358.725,1625.656
36.933,1501.653,1630.253
37.000,1514.676,1712.427
37.066,1458.536,1810.217
37.133,1333.008,1784.147
37.200,1240.621,1812.977
37.266,1158.272,1890.125
37.333,1042.792,1821.436
37.400,849.245,1839.440
37.466,736.758,1843.527
37.533,688.217,1887.762
37.600,708.241,1916.104
37.666,738.093,1930.779
37.733,846.278,1912.013
37.800,930.360,1888.031
37.866,1088.254,1907.242
37.933,1197.085,1926.631
38.000,1278.000,1921.286
38.066,1351.390,1927.114
38.133,1393.257,1811.832
38.200,1528.667,1759.356
38.266,1613.693,1721.606
38.333,1650.976,1722.460
38.400,1695.207,1593.972
38.466,1786.661,1490.628
38.533,1845.205,1474.268
38.600,1862.502,1348.748
38.666,1903.509,1227.750
38.733,1868.322,1110.415
38.800,1906.980,1008.130
38.866,1849.094,936.278
38.933,1820.427,947.963
39.000,1714.500,879.242
39.066,1668.079,738.954
39.133,1573.757,590.183
39.200,1571.257,498.756
39.266,1543.071,423.359
39.333,1434.043,376.225
39.400,1260.811,425.164
39.466,1155.897,473.664
39.533,1022.822,539.529
39.600,978.551,582.734
39.666,906.895,593.823
39.733,824.187,643.646
39.800,803.186,617.015
39.866,873.546,614.163
39.933,914.444,580.114
40.000,977.734,568.407
40.066,901.994,580.586
40.133,782.586,625.100
40.200,721.413,547.047
40.266,780.900,377.130
40.333,809.958,233.802
40.400,905.704,170.738
40.466,1123.084,153.881
40.533,1229.053,207.535
40.600,1303.050,246.039
40.666,1418.322,304.677
40.733,1472.197,358.360
40.800,1544.561,447.374
40.866,1615.242,548.125
40.933,1667.903,622.623
41.000,1724.920,659.452
41.066,1771.344,764.657
41.133,1771.884,833.422
41.200,1767.166,863.595
41.266,1750.640,936.132
41.333,1735.475,1079.364
41.400,1718.521,1109.688
41.466,1706.018,1130.316
41.533,1688.630,1216.361
41.600,1633.560,1283.283
41.666,1591.529,1355.973
41.733,1462.887,1406.336
41.800,1331.381,1444.436
41.866,1243.965,1497.623
41.933,1161.645,1562.428
42.000,1052.946,1563.099
42.066,1015.886,1501.139
42.133,928.885,1453.558
42.200,850.152,1424.501
42.266,768.700,1472.800
42.333,696.333,1446.127
42.400,621.493,1374.090
42.466,569.826,1313.357
42.533,529.280,1188.734
42.600,506.159,1114.973
42.666,458.455,1168.963
42.733,393.907,1211.630
42.800,438.845,1267.187
42.866,473.147,1301.430
42.933,546.129,1294.682
43.000,706.026,1340.230
43.066,832.460,1369.584
43.133,944.162,1388.038
43.200,1018.183,1345.125
43.266,1153.627,1331.354
43.333,1257.988,1329.388
43.400,1300.822,1316.925
43.466,1378.018,1318.412
43.533,1449.654,1275.370
43.600,1545.888,1281.876
43.666,1471.650,1304.579
43.733,1440.992,1351.243
43.800,1475.771,1356.621
43.866,1508.145,1318.489
43.933,1587.979,1293.824
44.000,1636.848,1234.747
44.066,1726.191,1249.927
44.133,1743.873,1150.224
44.200,1788.542,1127.552
44.266,1786.687,1055.007
44.333,1816.607,921.759
44.400,1804.641,879.456
44.466,1774.616,718.933
44.533,1778.161,622.231
44.600,1649.604,485.358
44.666,1636.600,396.333
44.733,1520.751,327.636
44.800,1489.878,243.543
44.866,1341.056,240.010
44.933,1259.297,200.269
45.000,1165.444,173.545
45.066,1145.013,132.094
45.133,1129.318,103.434
45.200,1132.073,89.028
45.266,1141.256,82.591
45.333,1163.699,184.051
45.400,1161.503,253.585
45.466,1174.578,348.125
45.533,1223.247,408.220
45.600,1291.696,488.386
45.666,1351.132,547.200
45.733,1433.226,706.526
45.800,1607.090,760.200
45.866,1741.544,864.760
45.933,1733.899,1034.705
46.000,1723.882,1206.968
46.066,1701.954,1367.385
46.133,1732.101,1525.523
46.200,1767.005,1560.875
46.266,1621.876,1629.272
46.333,1525.393,1670.392
46.400,1364.826,1631.254
46.466,1264.727,1594.160
46.533,1197.392,1607.736
46.600,1143.408,1607.305
46.666,1026.766,1557.842
46.733,918.226,1514.871
46.800,925.641,1418.072
46.866,843.857,1321.818
46.933,883.433,1257.640
47.000,901.852,1227.120
47.066,859.258,1212.226
47.133,748.466,1232.871
47.200,678.606,1209.238
47.266,600.231,1229.908
47.333,477.514,1109.727
47.400,309.854,1087.292
47.466,252.876,1122.937
47.533,208.487,1161.346
47.600,184.494,1306.639
47.666,254.308,1444.244
47.733,305.064,1560.641
47.800,393.881,1678.257
47.866,486.660,1778.017
47.933,524.925,1792.234
48.000,616.199,1789.211
48.066,738.804,1832.001
48.133,760.415,1904.877
48.200,911.352,1935.064
48.266,963.767,1984.839
48.333,1022.766,1956.348
48.400,1103.573,1949.404
48.466,1192.858,1897.791
48.533,1285.740,1914.005
48.600,1355.035,1849.705
48.666,1496.080,1759.275
48.733,1572.071,1763.962
48.800,1592.152,1786.981
48.866,1597.756,1797.859
48.933,1609.299,1724.029
49.000,1645.702,1730.967
49.066,1636.127,1635.349
49.133,1672.738,1594.385
49.200,1670.674,1488.776
49.266,1725.641,1424.124
49.333,1776.372,1345.641
49.400,1854.205,1307.625
49.466,1910.907,1311.918
49.533,1794.901,1168.075
49.600,1763.373,1096.656
49.666,1553.885,1044.071
49.733,1438.665,874.390
49.800,1372.681,746.964
49.866,1343.303,576.544
49.933,1327.686,459.420
49.999,1287.996,408.153
50.066,1240.422,287.974
50.133,1164.612,255.332
50.199,1044.470,341.257
50.266,972.926,400.897
50.333,904.004,522.605
50.399,797.831,660.226
50.466,640.095,590.834
50.533,535.909,560.855
50.599,431.761,586.877
50.666,392.090,600.625
50.733,337.050,627.406
50.799,196.865,624.879
50.866,198.797,703.825
50.933,140.661,746.632
50.999,147.790,829.862
51.066,138.050,957.344
51.133,255.822,1094.176
51.199,231.856,1197.539
51.266,236.223,1265.090
51.333,359.413,1346.106
51.399,430.774,1423.671
51.466,503.160,1489.329
51.533,527.942,1559.545
51.599,450.551,1669.916
51.666,435.677,1720.412
51.733,424.451,1740.652
51.799,535.652,1755.842
51.866,653.386,1794.787
51.933,766.241,1805.232
51.999,958.032,1854.088
52.066,1022.418,1866.604
52.133,1072.047,1921.831
52.199,1184.969,1885.312
52.266,1321.829,1885.894
52.333,1367.154,1820.867
52.399,1524.595,1793.782
52.466,1538.978,1761.653
52.533,1511.266,1679.257
52.599,1610.945,1578.609
52.666,1703.028,1510.880
52.733,1744.891,1398.389
52.799,1807.194,1366.894
52.866,1833.984,1326.342
52.933,1754.362,1232.172
52.999,1714.954,1166.141
53.066,1666.718,1075.814
53.133,1620.549,957.281
53.199,1562.111,960.554
53.266,1432.913,989.492
53.333,1395.104,1030.087
53.399,1402.666,1038.766
53.466,1436.475,1045.532
53.533,1308.559,1143.280
53.599,1221.984,1134.596
53.666,1161.818,1089.673
53.733,1094.190,1057.119
53.799,1044.801,1065.133
53.866,1010.287,1092.271
53.933,1002.856,1087.552
53.999,988.913,1037.043
54.066,935.492,975.224
54.133,874.410,1009.184
54.199,906.320,1064.397
54.266,848.766,1081.716
54.333,820.841,999.763
54.399,866.960,965.967
54.466,849.832,884.195
54.533,844.599,829.396
54.599,773.558,844.794
54.666,702.090,783.662
54.733,644.929,763.431
54.799,656.948,629.309
54.866,717.543,529.765
54.933,712.604,473.221
54.999,678.922,465.060
55.066,583.151,510.889
55.133,512.314,582.740
55.199,464.370,670.163
55.266,503.513,752.133
55.333,592.668,748.417
55.399,702.983,687.649
55.466,700.708,602.889
55.533,751.361,546.116
55.599,753.588,494.318
55.666,868.755,402.713
55.733,897.350,309.716
55.799,820.381,227.444
55.866,672.360,199.265
55.933,608.232,219.376
55.999,494.208,267.262
56.066,393.078,371.002
56.133,283.614,478.923
56.199,194.279,604.193
56.266,139.586,777.728
56.333,142.595,871.873
56.399,119.231,935.166
56.466,95.522,1018.897
56.533,179.103,1119.202
56.599,144.675,1193.227
56.666,287.999,1247.694
56.733,446.352,1189.757
56.799,551.512,1162.737
56.866,648.770,1139.558
56.933,758.471,1083.764
56.999,859.692,1019.492
57.066,905.366,971.659
57.133,884.477,866.899
57.199,866.128,832.142
57.266,763.616,848.231
57.333,641.385,871.214
57.399,559.080,787.303
57.466,462.095,646.398
57.533,350.021,656.100
57.599,235.440,772.163
57.666,234.198,864.222
57.733,167.944,875.331
57.799,156.630,1016.601
57.866,92.805,1079.667
57.933,135.409,1179.700
57.999,238.228,1309.070
58.066,354.027,1443.236
58.133,488.501,1544.253
58.199,587.834,1636.226
58.266,694.197,1740.477
58.333,842.082,1752.163
58.399,960.428,1777.397
58.466,1124.222,1832.828
58.533,1286.664,1810.278
58.599,1466.599,1757.082
58.666,1620.144,1691.219
58.733,1710.600,1591.031
58.799,1761.739,1554.207
58.866,1808.377,1470.351
58.933,1880.546,1348.097
58.999,1943.415,1256.723
59.066,1898.087,1148.955
59.133,1850.156,1076.237
59.199,1815.818,949.190
59.266,1729.843,806.042
59.333,1676.536,729.510
59.399,1625.646,684.600
59.466,1604.677,669.038
59.533,1559.177,644.475
59.599,1434.166,601.517
59.666,1364.978,564.338
59.733,1245.683,549.029
59.799,1144.688,539.905
59.866,995.989,529.320
