time,trajectories1,trajectories2
6.600,1454.719,443.752
6.667,1511.717,483.479
6.733,1526.945,555.823
6.800,1549.411,612.342
6.867,1574.588,637.564
6.933,1594.941,656.620
7.000,1629.515,701.842
7.067,1617.296,775.585
7.133,1568.986,840.925
7.200,1518.141,927.366
7.267,1491.276,970.991
7.333,1454.938,1049.178
7.400,1445.896,1108.087
7.467,1444.904,1158.026
7.533,1521.462,1127.998
7.600,1550.330,1085.164
7.667,1588.784,1011.910
7.733,1618.123,933.104
7.800,1633.680,884.661
7.867,1710.918,815.890
7.933,1725.655,747.592
8.000,1676.312,683.929
8.067,1569.045,681.249
8.133,1477.481,683.052
8.200,1379.740,683.822
8.267,1281.626,665.567
8.333,1235.187,648.414
8.400,1151.325,601.485
8.467,1069.983,552.965
8.533,1010.077,518.262
8.600,938.562,487.358
8.667,878.949,509.199
8.733,1261.651,1288.216
8.800,1336.491,1404.092
8.867,1378.127,1484.420
8.933,1384.778,1585.485
9.000,1373.699,1622.872
9.067,1357.943,1671.331
9.133,1337.105,1725.220
9.200,1328.119,1729.145
9.267,1317.052,1747.899
9.333,1308.006,1761.054
9.400,1306.500,1779.596
9.467,1307.567,1817.285
9.533,1285.694,1877.495
9.600,1271.293,1904.329
9.667,1232.649,1919.101
9.733,1195.733,1928.170
9.800,1186.471,1930.173
9.867,1140.946,1884.116
9.933,1110.095,1857.381
10.000,1088.060,1840.569
10.067,1063.540,1820.720
10.133,1047.106,1810.705
10.200,1023.189,1798.356
10.267,1004.342,1792.890
10.333,959.195,1773.324
10.400,926.032,1767.494
10.467,919.436,1790.679
10.533,872.536,1843.942
10.600,1000.254,1876.216
10.667,1051.829,1825.781
10.733,1086.997,1794.155
10.800,1121.830,1760.489
10.867,1149.318,1735.217
10.933,1172.452,1724.895
11.000,1203.072,1712.064
11.067,1234.902,1700.224
11.133,1265.904,1704.783
11.200,1269.757,1726.755
11.267,1293.802,1732.217
11.333,1301.213,1773.859
11.400,1305.313,1781.533
11.467,1350.531,1849.045
11.533,1400.617,1804.383
11.600,1396.717,1733.492
11.667,1401.092,1679.213
11.733,1408.426,1634.741
11.800,1414.024,1626.925
11.867,1451.351,1583.518
11.933,1421.021,1519.007
12.000,1464.372,1386.668
12.067,1513.184,1291.462
12.133,1524.783,1274.412
12.200,1625.693,1139.291
12.267,1715.145,1085.694
12.333,1748.250,1070.845
12.400,1702.155,935.583
12.467,1695.891,885.664
12.533,1742.162,823.794
12.600,1655.747,738.689
12.667,1580.194,679.362
12.733,1526.374,641.602
12.800,1493.724,574.788
12.867,1475.694,550.266
12.933,1469.186,508.110
13.000,1472.605,464.287
13.067,1538.204,480.918
13.133,1610.200,491.669
13.200,1655.162,498.401
13.267,1719.681,533.055
13.333,1760.096,570.322
13.400,1760.892,652.827
13.467,1746.224,687.375
13.533,1722.785,730.218
13.600,1575.806,625.331
13.667,1465.474,631.655
13.733,1373.171,669.884
13.800,1301.977,723.412
13.867,1211.970,777.918
13.933,1131.666,858.475
14.000,1026.658,871.649
14.067,948.461,887.169
14.133,880.313,910.070
14.200,815.234,941.935
14.267,761.359,924.746
14.333,697.883,857.237
14.400,680.769,814.055
14.467,668.652,789.865
14.533,711.241,707.290
14.600,730.759,683.470
14.667,803.005,638.368
14.733,871.525,680.088
14.800,918.452,722.755
14.867,934.515,755.839
14.933,980.151,763.196
15.000,1087.997,826.797
15.067,1092.316,846.593
15.133,952.266,1131.533
15.200,996.784,1187.607
15.267,939.661,1324.694
15.333,924.567,1381.018
15.400,917.339,1484.846
15.467,905.002,1624.901
15.533,963.386,1731.816
15.600,1063.420,1780.989
15.667,1158.092,1793.752
15.733,1276.696,1790.170
15.800,1377.142,1817.390
15.867,1495.526,1760.732
15.933,1572.660,1683.963
16.000,1584.098,1577.732
16.067,1613.141,1483.164
16.133,1667.375,1403.223
16.200,1715.710,1355.485
16.267,1792.453,1302.931
16.333,1848.280,1356.651
16.400,1788.931,1446.335
16.467,1760.358,1499.770
16.533,1711.617,1588.209
16.600,1632.465,1680.968
16.666,1542.406,1710.874
16.733,1465.902,1653.014
16.800,1415.913,1605.186
16.866,1332.108,1547.910
16.933,1268.413,1509.351
17.000,1176.419,1510.855
17.066,1066.506,1558.182
17.133,1013.554,1591.852
17.200,977.513,1619.377
17.266,895.781,1719.921
17.333,866.632,1830.687
17.400,913.725,1874.698
17.466,911.850,1909.020
17.533,929.107,1953.064
17.600,939.090,1985.153
17.666,946.840,2003.481
17.733,959.079,1997.387
17.800,1038.176,1921.852
17.866,970.206,1716.817
17.933,971.710,1639.951
18.000,950.064,1565.412
18.066,933.719,1510.593
18.133,945.171,1421.241
18.200,1019.658,1343.932
18.266,1065.683,1203.468
18.333,1094.466,1183.510
18.400,1123.198,1175.622
18.466,1161.636,1166.705
18.533,1176.051,1233.286
18.600,1158.114,1302.789
18.666,1167.438,1347.960
18.733,1128.294,1422.637
18.800,1019.433,1479.682
18.866,935.418,1596.271
18.933,928.971,1619.938
19.000,914.700,1760.090
19.066,971.752,1804.002
19.133,1031.176,1761.072
19.200,1072.059,1727.496
19.266,1153.046,1722.453
19.333,1302.820,1721.754
19.400,1383.137,1726.212
19.466,1446.815,1693.433
19.533,1463.276,1601.980
19.600,1514.370,1549.565
19.666,1570.379,1548.949
19.733,1574.435,1603.816
19.800,1602.033,1706.362
19.866,1653.434,1730.441
19.933,1687.838,1625.915
20.000,1618.496,1544.275
20.066,1619.614,1450.638
20.133,1682.337,1371.379
20.200,1705.591,1347.315
20.266,1603.795,1322.173
20.333,1546.679,1346.099
20.400,1449.207,1452.251
20.466,1434.410,1549.550
20.533,1436.745,1647.231
20.600,1468.206,1810.310
20.666,1467.999,1834.933
20.733,1370.524,1827.013
20.800,1304.284,1742.219
20.866,1267.304,1671.282
20.933,1219.717,1580.871
21.000,1178.144,1473.383
21.066,1110.475,1417.292
21.133,1022.094,1329.592
21.200,994.398,1264.453
21.266,975.507,1212.796
21.333,939.257,1157.421
21.400,883.933,1098.134
21.466,755.907,1088.970
21.533,640.564,1040.485
21.600,527.029,1016.387
21.666,408.379,1053.037
21.733,369.159,1136.318
21.800,260.578,1160.059
21.866,228.993,1227.984
21.933,296.828,1288.651
22.000,369.638,1325.722
22.066,378.756,1364.202
22.133,497.009,1471.989
22.200,508.638,1537.775
22.266,513.358,1589.328
22.333,552.038,1682.729
22.400,584.243,1739.938
22.466,521.195,1748.103
22.533,467.046,1785.881
22.600,387.585,1729.000
22.666,346.434,1675.288
22.733,314.623,1563.851
22.800,356.156,1451.269
22.866,391.035,1370.324
22.933,398.967,1353.753
23.000,446.438,1255.379
23.066,481.394,1187.176
23.133,499.708,1115.379
23.200,529.626,1001.489
23.266,552.224,937.009
23.333,571.496,857.649
23.400,630.090,792.611
23.466,700.351,745.236
23.533,759.440,706.105
23.600,788.143,690.718
23.666,926.316,665.991
23.733,1027.543,652.555
23.800,1129.086,616.246
23.866,1136.227,601.121
23.933,1151.222,560.732
24.000,1248.174,394.255
24.066,1378.739,258.033
24.133,1393.368,235.566
24.200,1468.690,323.052
24.266,1553.129,406.935
24.333,1650.330,452.378
24.400,1686.978,526.356
24.466,1711.905,612.245
24.533,1783.836,665.990
24.600,1748.436,766.644
24.666,1730.914,837.249
24.733,1638.604,946.907
24.800,1573.277,1033.739
24.866,1508.584,1140.993
24.933,1443.290,1213.251
25.000,1354.309,1246.726
25.066,1244.758,1299.371
25.133,1174.271,1337.694
25.200,1069.296,1361.681
25.266,989.556,1363.580
25.333,907.996,1331.824
25.400,840.815,1291.838
25.466,771.198,1201.762
25.533,745.521,1165.627
25.600,731.862,1150.835
25.666,664.168,1103.063
25.733,620.869,1026.494
25.800,621.643,1019.969
25.866,725.854,856.682
25.933,782.433,750.154
26.000,821.678,684.331
26.066,902.352,637.185
26.133,916.087,642.099
26.200,974.389,577.205
26.266,1052.792,580.017
26.333,1118.721,581.183
26.400,1248.673,592.437
26.466,1267.894,595.085
26.533,1307.399,540.564
26.600,1382.851,467.403
26.666,1447.594,379.958
26.733,1409.167,290.320
26.800,1315.166,333.419
26.866,1294.881,441.954
26.933,1301.545,566.078
27.000,1305.453,679.217
27.066,1312.643,696.248
27.133,1320.916,717.335
27.200,1324.632,749.637
27.266,1258.822,901.200
27.333,1230.882,1004.731
27.400,1221.982,1120.558
27.466,1237.444,1170.961
27.533,1369.620,1240.706
27.600,1466.053,1234.053
27.666,1631.775,1182.510
27.733,1727.441,1128.074
27.800,1861.790,1131.960
27.866,1877.856,1030.378
27.933,1865.174,920.587
28.000,1882.658,894.962
28.066,1852.682,825.554
28.133,1892.522,896.579
28.200,1874.721,999.725
28.266,1858.573,1144.652
28.333,1865.896,1252.806
28.400,1897.023,1326.099
28.466,1925.111,1351.230
28.533,1781.203,1454.086
28.600,1796.198,1544.798
28.666,1707.039,1596.553
28.733,1620.362,1646.791
28.800,1567.553,1736.197
28.866,1495.554,1751.404
28.933,1339.966,1791.565
29.000,1280.219,1855.276
29.066,1217.432,1943.926
29.133,1262.202,1817.327
29.200,1300.156,1748.778
29.266,1392.634,1692.613
29.333,1438.996,1612.576
29.400,1465.095,1493.359
29.466,1517.699,1412.125
29.533,1595.907,1425.239
29.600,1651.697,1358.351
29.666,1741.223,1411.021
29.733,1813.802,1409.761
29.800,1887.730,1328.296
29.866,1842.517,1270.235
29.933,1898.859,1213.912
30.000,1836.770,1114.160
30.066,1778.324,1035.682
30.133,1674.442,1091.400
30.200,1519.916,1099.541
30.266,1355.124,1099.048
30.333,1281.231,1101.189
30.400,1172.448,1085.287
30.466,1123.956,1107.904
30.533,1033.091,1178.894
30.600,951.535,1187.553
30.666,854.002,1182.034
30.733,806.856,1153.203
30.800,715.197,1186.231
30.866,653.703,1147.390
30.933,636.792,1060.131
31.000,626.069,996.970
31.066,618.140,933.867
31.133,543.780,847.390
31.200,453.398,885.047
31.266,357.928,990.039
31.333,286.391,1118.711
31.400,275.220,1142.560
31.466,282.661,1205.625
31.533,324.239,1259.287
31.600,415.646,1317.376
31.666,468.076,1344.761
31.733,500.007,1395.986
31.800,491.828,1511.615
31.866,520.592,1596.327
31.933,603.714,1662.803
32.000,668.823,1684.561
32.066,763.744,1702.753
32.133,778.968,1698.793
32.200,892.997,1795.439
32.266,915.463,1844.781
32.333,950.796,1915.181
32.400,1118.047,1962.565
32.466,1209.948,1915.667
32.533,1227.983,1828.293
32.600,1262.809,1802.657
32.666,1296.526,1774.788
32.733,1260.039,1733.420
32.800,1213.462,1652.177
32.866,1184.444,1599.814
32.933,1130.973,1540.609
33.000,1066.587,1482.609
33.066,978.641,1434.963
33.133,937.486,1414.199
33.200,826.864,1368.946
33.266,778.055,1288.770
33.333,747.884,1221.785
33.400,629.090,1175.493
33.466,543.611,1119.275
33.533,470.403,1074.855
33.600,342.433,998.123
33.666,291.431,955.487
33.733,205.443,1012.458
33.800,264.833,1112.211
33.866,378.478,1146.191
33.933,469.587,1168.758
34.000,525.738,1182.684
34.066,647.391,1275.399
34.133,704.563,1359.419
34.200,661.914,1531.856
34.266,682.386,1652.710
34.333,712.777,1696.608
34.400,722.607,1736.584
34.466,744.533,1802.911
34.533,801.678,1906.319
34.600,866.223,1958.595
34.666,956.189,1946.912
34.733,1101.711,1920.107
34.800,1249.589,1900.227
34.866,1385.029,1854.015
34.933,1552.383,1803.078
35.000,1644.829,1754.008
35.066,1758.498,1639.538
35.133,1877.756,1485.050
35.200,1884.054,1411.223
35.266,1864.066,1285.488
35.333,1897.654,1207.377
35.400,1902.753,1117.697
35.466,1885.810,1021.432
35.533,1850.066,949.518
35.600,1884.783,859.108
35.666,1884.763,745.194
35.733,1905.141,745.258
35.800,1864.288,860.466
35.866,1827.374,981.106
35.933,1873.072,1165.954
36.000,1884.679,1188.781
36.066,1848.021,1339.254
36.133,1884.807,1421.718
36.200,1776.928,1474.123
36.266,1760.483,1538.195
36.333,1732.048,1612.838
36.400,1567.814,1554.452
36.466,1433.559,1475.353
36.533,1319.400,1441.281
36.600,1223.195,1432.810
36.666,1084.341,1381.131
36.733,993.005,1403.124
36.800,912.912,1358.481
36.866,846.489,1366.406
36.933,756.151,1314.574
37.000,692.424,1231.218
37.066,622.694,1132.436
37.133,589.583,1045.644
37.200,545.636,948.912
37.266,514.288,849.662
37.333,456.328,833.333
37.400,434.273,844.761
37.466,412.242,853.008
37.533,360.019,892.802
37.600,338.817,983.527
37.666,403.213,1039.947
37.733,436.278,1127.764
37.800,438.181,1264.799
37.866,405.280,1355.415
37.933,398.382,1464.916
38.000,457.110,1596.522
38.066,562.145,1658.850
38.133,721.658,1756.841
38.200,818.925,1812.919
38.266,947.978,1856.290
38.333,1048.484,1839.485
38.400,1173.287,1840.754
38.466,1192.273,1873.062
38.533,1199.275,1916.179
38.600,1271.229,1885.294
38.666,1301.608,1820.257
38.733,1267.713,1738.753
38.800,1255.242,1692.252
38.866,1280.936,1626.076
38.933,1337.215,1555.232
39.000,1376.024,1519.030
39.066,1445.703,1550.185
39.133,1501.284,1629.877
39.200,1571.960,1691.372
39.266,1707.387,1599.232
39.333,1771.383,1514.988
39.400,1822.772,1467.107
39.466,1898.640,1350.922
39.533,1940.335,1246.284
39.600,1927.456,1138.009
39.666,1870.430,1054.362
39.733,1786.044,1171.577
39.800,1650.013,1252.081
39.866,1565.832,1286.760
39.933,1408.003,1331.050
40.000,1316.448,1347.912
40.066,1189.503,1405.347
40.133,1102.658,1409.837
40.200,957.106,1438.004
40.266,856.630,1484.833
40.333,740.071,1560.154
40.400,694.285,1704.275
40.466,682.603,1787.319
40.533,835.019,1910.562
40.600,918.439,1877.316
40.666,1053.365,1892.226
40.733,1181.548,1862.938
40.800,1316.143,1850.372
40.866,1386.575,1787.665
40.933,1512.034,1717.662
41.000,1665.357,1626.375
41.066,1750.902,1577.933
41.133,1831.272,1434.183
41.200,1895.994,1312.349
41.266,1886.961,1198.718
41.333,1945.763,1133.146
41.400,1907.528,1008.893
41.466,1856.193,910.394
41.533,1866.047,783.755
41.600,1824.438,636.986
41.666,1810.030,554.422
41.733,1710.902,521.467
41.800,1678.314,470.094
41.866,1671.629,379.619
41.933,1563.350,407.090
42.000,1479.277,456.832
42.066,1405.671,482.950
42.133,1311.027,550.265
42.200,1159.611,559.752
42.266,1081.540,580.901
42.333,944.895,556.354
42.400,796.906,513.969
42.466,710.014,414.771
42.533,606.932,390.415
42.600,517.143,423.822
42.666,522.165,535.373
42.733,661.888,612.153
42.800,668.418,710.719
42.866,659.597,775.300
42.933,584.140,846.654
43.000,542.895,939.684
43.066,438.798,1037.328
43.133,334.774,1110.914
43.200,283.176,1184.677
43.266,306.858,1237.354
43.333,361.926,1291.245
43.400,388.625,1409.919
43.466,319.723,1469.750
43.533,265.819,1444.797
43.600,187.278,1390.806
43.666,149.259,1307.844
43.733,152.583,1225.613
43.800,107.776,1139.133
43.866,105.346,1103.494
43.933,132.062,1247.396
44.000,515.536,1450.682
44.066,775.676,1525.198
44.133,820.250,1587.058
44.200,893.708,1714.041
44.266,946.238,1835.979
44.333,1067.323,1965.811
44.400,1183.853,1937.939
44.466,1253.155,1893.452
44.533,1141.356,1987.490
44.600,1055.804,1970.201
44.666,911.310,1875.099
44.733,821.559,1829.225
44.800,592.551,1798.840
44.866,521.282,1752.311
44.933,511.370,1740.507
45.000,376.871,1694.176
45.066,310.549,1643.717
45.133,285.678,1613.592
45.200,229.907,1567.652
45.266,194.110,1504.285
45.333,176.499,1435.703
45.400,174.622,1376.070
45.466,167.715,1301.140
45.533,127.933,1251.789
45.600,174.423,1200.768
45.666,236.754,1197.436
45.733,257.837,1264.550
45.800,303.954,1294.254
45.866,392.863,1355.754
45.933,479.942,1483.371
46.000,539.184,1550.395
46.066,590.506,1642.220
46.133,670.199,1779.165
46.200,705.203,1803.601
46.266,729.060,1853.390
46.333,791.781,1855.809
46.400,869.277,1889.693
46.466,947.027,1862.851
46.533,1011.631,1829.741
46.600,1021.990,1885.747
46.666,933.048,1889.581
46.733,827.306,1863.402
46.800,722.259,1900.172
46.866,709.793,1889.070
46.933,619.517,1867.908
47.000,584.339,1800.515
47.066,602.942,1730.047
47.133,589.328,1670.003
47.200,469.954,1636.161
47.266,417.664,1707.699
47.333,414.058,1718.461
47.400,380.441,1633.836
47.466,381.697,1578.980
47.533,423.216,1533.205
47.600,493.997,1501.732
47.666,560.738,1471.152
47.733,622.464,1502.395
47.800,703.580,1551.575
47.866,757.687,1642.278
47.933,761.077,1762.519
48.000,774.409,1843.410
48.066,851.316,1896.672
48.133,963.799,1931.131
48.200,1056.496,1950.387
48.266,1124.071,1943.868
48.333,1194.481,1927.087
48.400,1202.474,1918.059
48.466,1180.503,1938.790
48.533,1231.036,1953.890
48.600,1264.111,1892.759
48.666,1303.423,1832.113
48.733,1400.817,1781.006
48.800,1448.495,1752.729
48.866,1523.604,1736.016
48.933,1569.575,1743.160
49.000,1613.545,1756.840
49.066,1630.598,1752.513
49.133,1691.131,1657.737
49.200,1664.856,1586.456
49.266,1724.500,1531.766
49.333,1782.832,1509.039
49.400,1787.896,1450.916
49.466,1841.800,1413.558
49.533,1846.835,1489.632
49.600,1747.794,1504.671
49.666,1654.917,1504.368
49.733,1578.578,1583.179
49.800,1551.993,1666.604
49.866,1572.245,1774.502
49.933,1530.824,1826.503
49.999,1385.146,1805.285
50.066,1295.462,1769.899
50.133,1181.725,1769.216
50.199,1059.141,1868.448
50.266,981.696,1941.711
50.333,893.913,1884.763
50.399,829.742,1753.351
50.466,734.084,1721.860
50.533,637.485,1783.661
50.599,620.614,1855.926
50.666,617.732,1877.470
50.733,638.601,1882.961
50.799,606.471,1871.158
50.866,571.993,1814.004
50.933,585.953,1756.938
50.999,583.228,1684.433
51.066,582.734,1611.484
51.133,585.480,1535.821
51.199,535.454,1421.337
51.266,481.406,1331.138
51.333,371.426,1260.401
51.399,325.574,1188.152
51.466,233.235,1139.130
51.533,172.800,1018.825
51.599,117.142,954.687
51.666,113.400,955.734
51.733,99.298,986.573
51.799,159.544,1057.660
51.866,171.729,1063.543
51.933,186.835,1082.181
51.999,198.340,1088.544
52.066,227.780,1133.018
52.133,120.854,1165.678
52.199,189.765,1198.923
52.266,260.287,1274.145
52.333,345.423,1391.862
52.399,379.226,1444.086
52.466,437.803,1517.506
52.533,512.294,1603.197
52.599,596.473,1725.591
52.666,651.219,1772.381
52.733,683.477,1793.052
52.799,716.485,1794.284
52.866,776.253,1782.933
52.933,838.521,1781.421
52.999,887.539,1780.934
53.066,978.872,1780.571
53.133,1054.801,1781.906
53.199,1103.600,1747.059
53.266,1194.654,1733.160
53.333,1195.397,1746.351
53.399,1215.655,1757.117
53.466,1148.211,1849.638
53.533,1112.229,1894.180
53.599,1084.085,1941.984
53.666,1148.061,1947.127
53.733,1202.133,1886.911
53.799,1230.333,1843.498
53.866,1307.776,1794.568
53.933,1411.996,1812.028
53.999,1455.526,1839.194
54.066,1464.985,1740.914
54.133,1464.120,1682.631
54.199,1513.885,1595.976
54.266,1579.328,1550.783
54.333,1667.765,1533.859
54.399,1718.306,1468.739
54.466,1761.398,1431.560
54.533,1769.297,1385.356
54.599,1711.486,1340.210
54.666,1661.465,1278.363
54.733,1635.941,1174.836
54.799,1636.679,1077.669
54.866,1617.965,962.566
54.933,1594.992,906.609
54.999,1600.952,767.036
55.066,1591.964,666.538
55.133,1621.313,577.133
55.199,1585.209,542.812
55.266,1508.600,527.339
55.333,1438.397,492.894
55.399,1345.348,464.990
55.466,1280.436,479.921
55.533,1144.718,474.031
55.599,1006.439,484.501
55.666,904.256,449.269
55.733,864.996,424.609
55.799,878.776,343.912
55.866,920.221,317.088
55.933,1010.636,256.711
55.999,1068.508,225.658
56.066,1172.983,231.807
56.133,1242.683,225.797
56.199,1295.853,247.019
56.266,1374.779,280.825
56.333,1502.110,304.900
56.399,1529.971,275.042
56.466,1427.058,238.005
56.533,1364.294,308.160
56.599,1236.994,309.574
56.666,1141.936,297.668
56.733,1043.913,216.980
56.799,1002.742,171.374
56.866,1053.251,143.413
56.933,1124.888,169.857
56.999,1215.040,269.706
57.066,1261.034,321.488
57.133,1371.174,409.278
57.199,1425.930,434.782
57.266,1513.205,468.777
57.333,1589.370,463.247
57.399,1700.346,495.078
57.466,1746.222,549.866
57.533,1761.083,571.450
57.599,1761.705,640.784
57.666,1698.392,753.804
57.733,1708.713,841.347
57.799,1714.082,910.718
57.866,1750.775,1018.429
57.933,1784.167,1055.636
57.999,1793.685,1156.896
58.066,1788.411,1208.509
58.133,1743.880,1264.332
58.199,1711.373,1350.713
58.266,1736.603,1426.739
58.333,1766.258,1434.097
58.399,1776.406,1379.075
58.466,1743.292,1313.712
58.533,1718.017,1274.143
58.599,1684.944,1227.288
58.666,1623.653,1147.628
58.733,1591.588,1022.772
58.799,1599.735,953.241
58.866,1656.151,862.903
58.933,1737.592,834.465
58.999,1782.576,882.950
59.066,1813.992,900.752
59.133,1761.574,822.403
59.199,1687.605,766.132
59.266,1604.339,702.218
59.333,1572.011,621.808
59.399,1552.429,533.561
59.466,1530.026,482.175
59.533,1451.989,412.339
59.599,1401.574,380.123
59.666,1354.286,345.177
59.733,1425.873,344.059
59.799,1497.369,433.362
59.866,1529.648,474.049
