trajectories1,trajectories2
1092.936,427.550
1093.710,428.356
1092.970,427.410
1093.469,426.678
1092.717,426.618
1092.598,425.737
1092.490,419.918
1089.367,416.371
1090.082,415.798
1092.384,412.064
1092.657,411.555
1093.648,410.196
1094.308,408.808
1095.214,402.351
1096.567,401.700
1098.579,396.207
1099.675,395.098
1100.654,395.182
1101.786,394.549
1102.537,394.877
1103.153,394.626
1103.965,394.499
1104.444,394.078
1105.172,394.034
1105.834,393.155
1106.751,393.497
1107.337,392.551
1108.198,392.010
1109.187,392.161
1113.203,388.153
1113.577,387.102
1114.541,385.968
1115.693,385.093
1116.598,384.534
1117.633,383.415
1246.555,391.834
1381.230,441.932
1558.307,494.354
1631.824,492.973
1675.711,495.645
1723.565,504.679
1775.758,677.287
1783.474,785.698
1795.279,845.957
1860.933,934.125
1928.689,967.832
nan,nan
nan,nan
nan,nan
nan,nan
1836.476,1434.837
1716.239,1571.860
1596.175,1735.353
1362.782,1670.659
1345.316,1666.146
1346.364,1666.043
1345.750,1666.556
1346.856,1667.836
1348.079,1668.308
1347.367,1668.372
1449.229,1612.816
1516.203,1579.818
1639.534,1668.247
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1457.968,1723.070
1405.800,1720.375
1405.944,1632.305
1338.648,1348.264
1345.252,1328.497
1579.457,1125.634
1620.633,1079.908
1675.625,806.924
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1633.990,1609.037
1509.452,1610.206
1426.192,1610.634
1305.472,1593.829
1250.800,1573.036
1160.065,1518.380
1082.740,1395.044
1068.221,1340.052
1100.628,1282.961
1019.136,1179.316
926.689,1110.050
887.824,1062.548
881.555,992.981
962.178,772.251
1030.512,658.436
1029.151,591.219
990.050,509.164
918.654,428.832
869.240,364.964
846.355,221.044
862.383,148.365
nan,nan
nan,nan
992.538,313.469
1199.483,145.710
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1309.704,1650.803
1263.551,1609.598
1242.609,1609.589
1143.632,1660.292
1071.079,1758.775
1028.593,1844.670
963.761,1936.029
nan,nan
nan,nan
1052.759,1915.118
852.701,1925.337
nan,nan
nan,nan
719.761,1841.655
778.100,1763.438
846.434,1810.116
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1777.669,1423.109
1846.240,1406.160
1803.005,1393.951
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1842.276,1360.703
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1299.786,139.268
nan,nan
nan,nan
1343.568,318.158
1354.857,329.779
1215.471,355.689
1207.008,356.635
1218.111,307.368
1205.234,269.703
1250.755,233.679
1311.800,185.535
nan,nan
nan,nan
nan,nan
nan,nan
1813.869,747.104
1773.844,966.951
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
852.299,1866.525
841.613,1838.374
nan,nan
nan,nan
nan,nan
511.697,1787.654
432.035,1715.987
320.001,1553.850
304.309,1525.168
246.714,1444.814
223.204,1407.918
223.712,1409.578
223.366,1410.104
207.109,1397.473
192.208,1390.146
217.182,1404.328
268.785,1458.905
354.554,1311.691
340.208,1169.005
292.698,960.449
304.407,898.691
389.508,844.867
540.842,762.578
676.301,718.984
703.576,714.778
884.758,713.880
954.998,721.913
1049.193,839.540
1159.862,1006.586
1160.769,1006.913
1249.246,1102.163
1250.073,1103.104
1250.103,1102.796
1251.417,1103.773
1251.271,1103.653
1255.966,1108.557
1258.547,1111.217
1258.577,1111.072
1258.606,1110.802
1264.443,1114.330
1271.095,1116.779
1271.816,1117.417
1271.431,1117.442
1277.773,1121.022
1280.041,1122.423
1283.473,1124.052
1296.907,1123.541
1305.857,1123.331
1307.093,1124.222
1315.229,1120.856
1317.714,1120.812
1319.477,1121.270
1324.153,1084.277
1326.583,1079.524
1327.881,1068.058
1306.394,1044.616
1287.766,1022.857
1343.002,978.200
1365.140,960.810
1394.367,999.426
1467.304,1042.394
1450.843,1096.869
1550.775,1143.083
1665.245,1207.447
nan,nan
nan,nan
nan,nan
nan,nan
1597.260,1720.145
1475.718,1729.359
1379.857,1728.424
1141.629,1764.107
978.760,1802.038
663.703,1797.542
540.041,1772.383
444.805,1727.214
409.373,1674.632
420.156,1418.573
432.035,1165.369
352.449,1012.199
298.338,853.376
275.526,577.165
336.571,413.488
379.986,346.349
634.363,227.232
888.366,164.425
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1873.283,842.794
1870.905,1014.770
1839.829,1178.652
1829.274,1218.115
1799.556,1309.807
1647.249,1412.863
1544.795,1439.894
1408.097,1474.294
1139.872,1385.481
951.847,1371.911
810.363,1367.631
701.476,1309.509
623.098,1146.708
603.285,1053.574
563.794,935.338
535.071,830.320
534.829,825.362
535.350,826.365
756.968,755.164
803.290,626.812
823.458,473.951
961.546,321.168
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1901.084,769.088
nan,nan
nan,nan
nan,nan
1901.231,1228.061
nan,nan
nan,nan
1898.647,1281.015
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1899.890,755.834
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
618.696,1813.821
531.341,1762.091
398.692,1532.725
408.042,1337.264
451.972,1007.268
338.554,657.708
nan,nan
399.384,371.305
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1448.057,223.114
1542.755,357.816
1636.982,562.250
1807.845,652.423
nan,nan
1921.144,943.508
1801.751,1024.665
1653.694,1130.515
1457.873,1218.362
1177.867,1300.236
1017.142,1290.484
834.362,1212.672
649.648,1148.012
509.494,1137.325
404.648,1158.047
316.617,1165.291
238.756,1137.976
131.004,1114.491
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1306.858,211.220
1431.169,301.683
1539.454,261.472
nan,nan
1473.345,382.100
1461.545,424.502
1513.539,431.247
1582.335,459.705
1672.978,379.975
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1049.031,102.296
830.919,111.441
nan,nan
nan,nan
nan,nan
nan,nan
299.678,452.881
248.795,598.678
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
868.983,1932.468
920.659,1934.670
nan,nan
nan,nan
nan,nan
nan,nan
1589.303,1717.244
1612.808,1541.423
1713.592,1421.244
1701.446,1451.350
1713.576,1458.643
1816.192,1451.663
nan,nan
nan,nan
nan,nan
nan,nan
1807.938,954.484
1734.451,868.384
1614.630,728.480
1532.022,604.308
1416.660,527.920
1488.106,321.067
1509.183,246.929
nan,nan
nan,nan
nan,nan
nan,nan
1756.478,535.648
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
375.748,1567.933
304.372,1468.895
224.969,1331.021
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
683.958,225.873
769.100,253.453
848.099,267.092
962.535,290.681
1105.086,329.652
1252.575,386.782
1355.859,423.038
1559.390,488.841
1601.428,644.434
1541.868,873.655
1494.055,963.326
1472.451,1047.576
1478.816,1129.140
1520.059,1254.970
1578.319,1329.544
1635.437,1394.189
1670.211,1419.921
1770.351,1468.875
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1746.682,1353.313
1747.927,1347.205
1647.030,1474.864
1686.632,1632.583
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1116.597,1937.724
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1610.415,1686.972
nan,nan
nan,nan
nan,nan
nan,nan
1056.618,212.507
1022.253,230.455
988.254,254.691
942.317,282.621
896.227,306.266
530.108,472.390
358.114,615.931
306.031,681.586
331.681,994.970
397.322,1175.188
653.869,1455.921
889.731,1710.084
1115.225,1859.415
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
158.305,1341.054
300.799,1560.976
375.137,1614.165
565.315,1627.162
728.180,1648.893
906.473,1517.080
1089.001,1603.090
1366.704,1762.702
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1872.901,1359.057
1870.096,1342.260
1879.548,1324.648
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
