trajectories1,trajectories2
1260.731,1671.904
1187.757,1785.732
1118.094,1800.615
1097.667,1706.018
1046.201,1716.042
968.775,1734.056
878.430,1777.909
893.003,1837.442
964.051,1777.394
980.249,1724.031
952.441,1626.163
912.507,1611.384
912.773,1612.210
772.885,402.388
780.283,401.206
885.094,1390.394
869.179,1341.962
796.093,393.151
790.772,1461.949
809.909,391.446
699.905,1586.726
714.730,1683.670
635.573,1733.650
514.339,1747.678
510.061,1683.226
458.717,1595.322
392.586,1535.382
367.986,1471.817
342.991,1419.328
298.255,1312.617
340.173,1294.913
379.369,1264.183
389.449,1207.208
507.130,1237.704
565.926,1258.111
697.946,1246.983
766.339,1131.810
752.228,1068.139
688.538,1031.505
624.827,1030.091
565.035,1077.311
527.553,1157.840
502.126,1259.255
483.962,1322.382
508.774,1359.055
515.866,1359.217
511.992,1388.641
558.263,1408.369
645.909,1515.012
700.088,1608.634
735.086,1679.394
1107.123,374.030
1124.084,375.223
nan,nan
nan,nan
nan,nan
nan,nan
889.077,1877.553
1229.467,397.761
1082.725,1844.149
1145.306,1854.538
1267.774,418.300
nan,nan
1160.236,1839.377
1170.496,1760.036
1321.327,456.956
1332.344,468.841
1216.280,1463.942
1347.326,492.478
1297.835,1385.775
1380.725,1343.978
1421.686,1263.823
1382.598,1236.555
1342.523,1198.709
1265.243,1185.304
1211.083,1186.783
1134.812,1217.102
1167.575,1289.625
1081.041,1325.040
997.976,1388.353
954.282,1452.223
978.761,1597.167
1011.655,1747.336
1068.609,1828.559
1334.089,563.739
1290.959,1874.675
1332.824,1768.805
1424.351,1663.747
nan,nan
1452.128,1503.746
nan,nan
nan,nan
nan,nan
1285.135,637.943
1566.757,1048.084
1604.294,964.843
1263.690,653.014
1259.650,653.173
1669.672,680.945
1664.871,612.593
1652.376,532.717
1715.372,509.691
nan,nan
1235.925,681.473
nan,nan
nan,nan
1218.594,691.458
1826.393,787.109
1208.701,698.099
1203.405,700.497
1846.649,791.305
1842.375,890.006
1192.890,697.697
1708.294,937.346
1623.583,900.162
1190.602,714.595
1446.032,817.153
1389.732,848.026
1323.031,887.500
1168.339,733.909
1307.975,1047.643
1321.680,1122.861
1144.902,731.774
1373.460,1233.731
1137.829,729.186
1133.023,730.826
1276.581,1339.918
1126.015,732.858
1116.134,732.338
1373.246,1173.206
1101.858,728.141
1094.593,723.615
1084.041,718.833
1074.454,711.734
1067.848,705.388
1069.700,698.170
963.952,1061.212
938.502,1052.327
1072.801,682.494
1075.262,680.497
778.356,1097.035
759.476,1161.579
1100.148,679.301
682.652,1267.517
636.874,1316.499
606.607,1271.780
1125.133,702.611
584.195,1126.987
1123.445,714.253
1123.422,718.877
489.742,853.031
462.662,713.169
nan,nan
395.625,581.620
363.548,622.236
328.889,696.818
1093.610,738.669
nan,nan
1080.509,734.159
nan,nan
1073.302,725.620
nan,nan
nan,nan
1067.458,713.042
nan,nan
1069.510,703.863
1072.831,700.894
701.981,1137.764
775.015,1105.830
872.196,1124.308
1087.167,696.355
887.280,1202.756
nan,nan
nan,nan
1096.773,707.592
1091.404,709.052
852.853,1400.614
nan,nan
1082.081,704.022
1076.522,701.078
1074.300,695.383
1074.978,690.356
1077.115,685.826
718.117,890.132
787.751,841.857
855.644,879.772
813.348,901.768
774.819,944.290
1079.844,692.507
573.061,1009.755
1076.534,689.937
551.729,984.529
554.184,946.968
1075.405,687.447
524.353,828.503
430.051,836.888
436.948,809.188
515.646,831.447
1083.485,688.089
501.811,821.977
1083.535,696.459
1083.608,698.435
558.895,846.763
1078.495,702.094
426.503,963.046
330.264,994.720
245.362,984.826
188.498,980.212
1063.823,681.366
95.282,1056.000
148.480,1166.532
1072.434,674.174
1076.938,672.613
400.118,1332.700
nan,nan
1082.852,677.237
1083.309,682.341
595.432,1479.968
660.774,1621.399
nan,nan
nan,nan
1068.241,694.538
1060.295,694.729
1054.702,694.593
1049.077,693.299
nan,nan
663.291,1841.706
596.657,1779.144
472.105,1705.449
449.077,1674.417
1047.099,662.738
383.976,1641.713
359.707,1591.156
278.180,1509.003
1058.493,666.079
1057.481,668.063
1055.291,670.785
1052.415,672.286
nan,nan
1051.195,671.959
1051.578,670.973
1051.677,665.495
1048.769,664.198
nan,nan
1041.569,657.867
1041.622,653.624
1045.272,650.071
1039.833,651.676
391.483,1213.158
1034.018,650.222
1030.572,646.416
572.482,1270.992
672.508,1332.634
nan,nan
804.962,1445.836
1043.845,617.226
1052.014,610.816
1062.598,606.858
1073.415,604.603
nan,nan
684.417,1463.480
1099.910,611.252
1107.736,615.995
514.235,1318.191
1117.233,623.144
458.195,1105.866
1123.740,629.738
1125.160,633.563
