time,trajectories1,trajectories2
11.267,1302.285,1778.444
11.333,1292.500,1666.585
11.400,1300.882,1609.116
11.467,1327.784,1547.071
11.533,1354.084,1471.348
11.600,1412.632,1422.401
11.667,1481.970,1328.695
11.733,1542.033,1292.301
11.800,1623.290,1239.201
11.867,1702.064,1223.208
11.933,1768.450,1211.481
12.000,1803.238,1280.592
12.067,1828.696,1343.101
12.133,1758.737,1413.456
12.200,1738.640,1530.924
12.267,1731.466,1538.009
12.333,1748.875,1551.140
12.400,1768.622,1557.323
12.467,1742.232,1579.273
12.533,1630.026,1544.946
12.600,1565.800,1587.867
12.667,1528.174,1638.486
12.733,1460.109,1722.982
12.800,1411.619,1758.901
12.867,1426.769,1855.626
12.933,1461.879,1832.586
13.000,1511.286,1726.533
13.067,1459.191,1658.724
13.133,1338.941,1611.102
13.200,1276.245,1618.733
13.267,1226.150,1709.080
13.333,1241.279,1785.151
13.400,1217.548,1884.627
13.467,1155.083,1925.694
13.533,1078.611,1860.563
13.600,991.776,1778.216
13.667,918.523,1737.654
13.733,852.526,1674.618
13.800,812.144,1590.337
13.867,788.013,1542.804
13.933,762.787,1480.828
14.000,744.593,1430.453
14.067,690.838,1404.304
14.133,640.812,1392.929
14.200,574.056,1401.912
14.267,546.337,1420.275
14.333,521.746,1414.345
14.400,493.757,1337.292
14.467,484.435,1298.468
14.533,456.706,1242.860
14.600,417.454,1165.803
14.667,402.132,1117.186
14.733,385.909,1065.936
14.800,381.534,1073.313
14.867,385.460,1058.528
14.933,402.913,1012.495
15.000,438.153,966.499
15.067,483.992,910.318
15.133,519.461,837.809
15.200,525.549,803.989
15.267,608.347,766.345
15.333,683.514,764.431
15.400,742.784,768.345
15.467,740.828,798.108
15.533,790.963,859.202
15.600,833.319,899.302
15.667,909.613,895.506
15.733,978.283,880.072
15.800,1035.192,887.540
15.867,1066.937,891.498
15.933,1099.629,818.084
16.000,1064.369,745.176
16.067,974.605,762.373
16.133,927.044,792.650
16.200,862.736,821.587
16.267,771.698,833.322
16.333,689.685,815.108
16.400,607.370,794.741
16.467,606.244,732.796
16.533,545.506,705.254
16.600,465.868,696.588
16.666,443.281,791.807
16.733,476.272,871.456
16.800,569.842,909.147
16.866,604.691,975.181
16.933,580.866,1040.240
17.000,538.215,1113.817
17.066,457.748,1153.927
17.133,429.335,1178.239
17.200,360.900,1186.167
17.266,312.174,1170.563
17.333,246.474,1071.773
17.400,193.319,1029.865
17.466,118.734,1058.500
17.533,123.319,1176.000
17.600,131.133,1199.525
17.666,166.437,1303.828
17.733,166.306,1362.255
17.800,185.485,1452.994
17.866,217.755,1512.596
17.933,272.779,1591.001
18.000,297.499,1613.639
18.066,411.591,1507.243
18.133,428.132,1422.571
18.200,336.835,1312.179
18.266,292.272,1268.079
18.333,193.123,1240.367
18.400,114.266,1208.441
18.466,91.885,1099.432
18.533,137.001,1038.947
18.600,156.969,956.971
18.666,149.120,892.269
18.733,176.802,791.502
18.800,268.375,801.007
18.866,227.950,913.729
18.933,149.903,988.625
19.000,73.223,933.432
19.066,151.416,955.792
19.133,217.015,1051.802
19.200,211.514,1196.992
19.266,248.146,1300.884
19.333,262.276,1444.421
19.400,260.640,1508.168
19.466,326.406,1623.947
19.533,401.497,1704.697
19.600,417.329,1768.742
19.666,356.501,1711.746
19.733,345.664,1547.755
19.800,238.080,1427.243
19.866,180.593,1404.505
19.933,200.228,1384.700
20.000,239.169,1266.342
20.066,182.539,1211.927
20.133,102.036,1179.048
20.200,184.507,1112.095
20.266,138.600,1006.865
20.333,148.979,956.704
20.400,230.426,887.971
20.466,269.883,854.433
20.533,243.052,807.971
20.600,173.432,780.238
20.666,185.877,720.566
20.733,270.089,743.222
20.800,334.801,782.274
20.866,432.404,871.112
20.933,542.337,919.590
21.000,646.590,988.795
21.066,693.404,1079.599
21.133,755.557,1205.503
21.200,709.901,1311.170
21.266,668.938,1387.355
21.333,621.804,1564.443
21.400,629.195,1655.391
21.466,585.362,1757.781
21.533,647.742,1857.813
21.600,764.681,1864.567
21.666,836.400,1873.043
21.733,860.720,1935.245
21.800,971.756,1938.083
21.866,1052.441,1959.270
21.933,1165.717,1959.771
22.000,1182.837,1952.756
22.066,1238.141,1935.925
22.133,1289.771,1936.627
22.200,1332.971,1934.872
22.266,1328.889,1804.688
22.333,1294.705,1733.258
22.400,1333.500,1620.621
22.466,1430.902,1590.011
22.533,1546.387,1627.239
22.600,1586.297,1673.088
22.666,1657.987,1654.688
22.733,1659.893,1537.403
22.800,1620.263,1459.044
22.866,1635.133,1363.265
22.933,1705.820,1274.568
23.000,1779.926,1284.560
23.066,1816.564,1325.571
23.133,1822.616,1335.515
23.200,1855.300,1367.672
23.266,1863.460,1397.745
23.333,1891.567,1450.487
23.400,1826.418,1477.395
23.466,1796.113,1542.660
23.533,1742.447,1608.070
23.600,1686.821,1638.767
23.666,1640.184,1716.363
23.733,1626.185,1759.499
23.800,1538.516,1797.349
23.866,1449.630,1812.840
23.933,1382.001,1854.040
24.000,1340.160,1890.803
24.066,1271.733,1890.582
24.133,1259.316,1859.156
24.200,1254.218,1855.936
24.266,1252.212,1771.306
24.333,1220.561,1707.057
24.400,1239.657,1694.135
24.466,1239.276,1612.895
24.533,1220.334,1539.084
24.600,1199.510,1470.365
24.666,1183.069,1389.821
24.733,1161.436,1316.008
24.800,1132.184,1266.731
24.866,1145.883,1257.954
24.933,1129.740,1170.422
25.000,1079.757,1133.020
25.066,1025.360,1075.246
25.133,1017.889,1035.917
25.200,988.546,995.120
25.266,917.204,996.595
25.333,828.965,1000.749
25.400,741.334,972.791
25.466,699.727,922.020
25.533,689.732,863.470
25.600,702.117,803.762
25.666,677.830,736.685
25.733,656.722,711.409
25.800,542.387,722.558
25.866,473.602,796.576
25.933,387.089,846.362
26.000,264.115,835.124
26.066,154.058,914.071
26.133,102.991,980.718
26.200,91.887,1043.100
26.266,107.138,1152.638
26.333,130.863,1305.516
26.400,182.439,1415.728
26.466,233.628,1507.483
26.533,302.929,1600.530
26.600,361.865,1706.946
26.666,487.780,1810.764
26.733,804.801,1885.579
26.800,896.381,1928.733
26.866,1022.778,1953.963
26.933,1016.113,1967.282
27.000,1134.333,1957.520
27.066,958.731,1978.011
27.133,853.366,1973.320
27.200,774.604,1937.397
27.266,723.215,1905.075
27.333,604.645,1835.490
27.400,514.544,1789.524
27.466,362.640,1672.414
27.533,273.005,1574.340
27.600,199.038,1426.997
27.666,141.031,1344.599
27.733,124.685,1199.600
27.800,136.693,1054.901
27.866,92.414,967.905
27.933,136.498,914.629
28.000,96.363,855.376
28.066,149.225,802.499
28.133,196.663,744.152
28.200,232.574,720.517
28.266,251.453,709.924
28.333,279.855,700.117
28.400,346.634,667.659
28.466,373.476,581.463
28.533,328.320,510.752
28.600,329.519,389.114
28.666,377.354,351.509
28.733,445.691,413.732
28.800,414.708,505.590
28.866,328.273,586.364
28.933,243.903,631.209
29.000,238.381,836.712
29.066,122.073,812.997
29.133,160.051,605.708
29.200,266.256,464.144
29.266,398.686,411.648
29.333,475.901,352.860
29.400,482.944,270.735
29.466,593.402,216.459
29.533,654.079,162.354
29.600,757.591,173.397
29.666,903.057,126.649
29.733,972.108,105.880
29.800,1132.721,96.583
29.866,1150.483,104.874
29.933,891.843,257.070
30.000,850.579,288.627
30.066,837.604,300.642
30.133,718.201,363.432
30.200,517.221,396.563
30.266,455.092,365.003
30.333,391.608,345.270
30.400,368.488,362.817
30.466,307.371,438.760
30.533,261.122,482.869
30.600,319.321,515.096
30.666,431.952,470.046
30.733,507.111,442.840
30.800,602.490,352.447
30.866,645.366,292.003
30.933,776.613,285.063
31.000,836.476,290.447
31.066,919.496,251.766
31.133,1014.291,197.663
31.200,1073.836,170.685
31.266,1134.437,173.004
31.333,1126.484,249.183
31.400,1117.903,277.228
31.466,1108.479,311.091
31.533,1069.972,364.525
31.600,1005.608,375.028
31.666,898.407,339.232
31.733,827.178,250.468
31.800,739.918,204.876
31.866,736.791,186.200
31.933,733.559,144.205
32.000,676.302,173.067
32.066,564.400,194.485
32.133,528.958,233.372
32.200,535.016,314.412
32.266,538.506,348.941
32.333,556.223,354.631
32.400,503.707,370.549
32.466,446.581,371.873
32.533,422.275,303.560
32.600,375.058,396.616
32.666,373.204,441.723
32.733,371.325,517.951
32.800,241.968,550.695
32.866,206.355,597.339
32.933,195.833,650.675
33.000,224.109,687.851
33.066,266.777,754.938
33.133,212.715,819.086
33.200,175.814,850.558
33.266,134.711,801.375
33.333,168.862,769.640
33.400,145.524,692.676
33.466,137.075,679.179
33.533,175.392,749.681
33.600,260.118,836.001
33.666,204.510,988.207
33.733,62.639,1049.579
33.800,93.312,1229.381
33.866,184.639,1475.026
33.933,290.043,1568.999
34.000,351.896,1623.753
34.066,494.150,1742.818
34.133,559.414,1844.005
34.200,672.725,1833.116
34.266,739.790,1795.917
34.333,819.779,1818.654
34.400,913.051,1917.772
34.466,982.241,1935.822
34.533,1044.755,1964.039
34.600,1097.024,1933.024
34.666,1001.602,1821.063
34.733,942.487,1762.551
34.800,825.055,1681.663
34.866,736.917,1648.713
34.933,561.359,1652.325
35.000,460.044,1708.420
35.066,430.516,1632.762
35.133,384.349,1566.322
35.200,292.875,1545.119
35.266,249.979,1566.299
35.333,230.217,1367.323
35.400,160.519,1267.142
35.466,95.827,1116.812
35.533,166.651,1043.896
35.600,110.326,966.307
35.666,173.706,902.868
35.733,150.321,771.547
35.800,177.721,737.223
35.866,286.124,796.024
35.933,394.893,803.364
36.000,520.283,803.727
36.066,597.495,878.348
36.133,688.610,956.798
36.200,716.298,1110.940
36.266,633.570,1216.626
36.333,555.781,1365.500
36.400,525.619,1496.420
36.466,460.472,1587.181
36.533,461.080,1691.454
36.600,477.070,1777.892
36.666,572.574,1802.879
36.733,631.250,1827.159
36.800,738.488,1923.556
36.866,810.215,1951.198
36.933,954.800,1980.137
37.000,1034.878,1988.300
37.066,1071.210,1969.749
37.133,1050.671,1899.745
37.200,1011.641,1774.759
37.266,1048.921,1673.132
37.333,1066.239,1597.010
37.400,1097.998,1504.018
37.466,1189.161,1501.903
37.533,1249.606,1528.882
37.600,1296.406,1608.216
37.666,1332.984,1680.750
37.733,1358.084,1707.742
37.800,1367.416,1715.227
37.866,1382.670,1674.095
37.933,1414.569,1571.197
38.000,1499.094,1569.862
38.066,1632.632,1545.430
38.133,1706.828,1570.473
38.200,1743.192,1516.100
38.266,1684.433,1455.798
38.333,1668.395,1349.625
38.400,1669.237,1317.342
38.466,1704.452,1233.483
38.533,1755.106,1210.223
38.600,1809.655,1187.418
38.666,1877.675,1192.102
38.733,1930.080,1169.407
38.800,1933.245,1083.409
38.866,1933.895,983.337
38.933,1908.661,888.215
39.000,1860.442,898.419
39.066,1853.734,897.986
39.133,1787.543,981.162
39.200,1863.921,1157.453
39.266,1927.145,1231.212
39.333,1790.908,1266.704
39.400,1678.612,1291.329
39.466,1521.810,1317.055
39.533,1354.708,1321.855
39.600,1157.152,1300.673
39.666,970.674,1316.028
39.733,800.473,1375.646
39.800,670.506,1468.996
39.866,498.155,1554.625
39.933,395.909,1585.378
40.000,325.995,1622.225
40.066,356.599,1690.147
40.133,423.564,1698.082
40.200,460.477,1636.020
40.266,372.818,1541.300
40.333,277.205,1501.784
40.400,196.542,1414.365
40.466,166.478,1345.389
40.533,105.834,1316.859
40.600,218.189,1360.251
40.666,264.637,1358.559
40.733,316.644,1370.201
40.800,367.947,1451.384
40.866,281.802,1507.635
40.933,254.534,1570.047
41.000,363.053,1650.416
41.066,433.792,1665.019
41.133,526.447,1704.593
41.200,565.154,1807.702
41.266,665.037,1881.748
41.333,785.899,1935.561
41.400,851.172,1951.796
41.466,926.339,1917.024
41.533,896.617,1843.155
41.600,857.700,1716.911
41.666,852.436,1597.254
41.733,800.752,1477.746
41.800,785.751,1360.639
41.866,683.418,1273.309
41.933,636.230,1186.926
42.000,503.109,1075.365
42.066,372.116,1048.137
42.133,205.319,952.584
42.200,165.440,865.946
42.266,128.931,771.028
42.333,163.697,693.019
42.400,147.839,623.317
42.466,220.226,574.357
42.533,271.534,651.133
42.600,233.765,769.099
42.666,134.949,832.897
42.733,90.739,825.807
42.800,113.985,765.178
42.866,184.057,767.906
42.933,247.646,735.027
43.000,224.979,612.480
43.066,203.718,561.742
43.133,271.072,497.513
43.200,276.193,445.998
43.266,330.400,417.680
43.333,337.656,361.714
43.400,430.973,381.063
43.466,440.522,280.350
43.533,515.645,270.697
43.600,576.728,249.173
43.666,699.494,327.232
43.733,792.885,436.866
43.800,855.536,494.415
43.866,896.887,613.172
43.933,895.807,692.630
44.000,883.590,769.924
44.066,839.260,891.683
44.133,727.024,937.538
44.200,564.510,993.979
44.266,438.794,1029.140
44.333,261.058,1041.381
44.400,175.779,1054.951
44.466,117.493,1044.200
44.533,132.297,1141.035
44.600,204.060,1199.636
44.666,229.736,1278.749
44.733,218.747,1348.170
44.800,239.597,1407.882
44.866,292.415,1446.929
44.933,373.756,1430.219
45.000,406.608,1527.749
45.066,369.921,1580.686
45.133,342.073,1606.760
45.200,372.604,1669.083
45.266,436.054,1674.184
45.333,477.546,1684.149
45.400,519.761,1751.771
45.466,533.314,1832.371
45.533,586.358,1839.469
45.600,662.726,1790.972
45.666,706.277,1760.981
45.733,792.077,1773.948
45.800,917.417,1755.335
45.866,940.680,1741.793
45.933,979.389,1737.484
46.000,1065.595,1817.362
46.066,1040.178,1901.002
46.133,1069.232,1963.234
46.200,1137.826,1942.087
46.266,1183.284,1970.330
46.333,1289.289,1949.825
46.400,1376.487,1917.359
46.466,1460.265,1873.786
46.533,1501.299,1829.359
46.600,1497.377,1762.793
46.666,1414.465,1705.259
46.733,1309.227,1618.433
46.800,1282.616,1580.757
46.866,1259.921,1540.485
46.933,1208.791,1472.943
47.000,1162.642,1387.695
47.066,1081.937,1326.115
47.133,1023.592,1261.679
47.200,993.165,1215.484
47.266,885.294,1180.852
47.333,821.642,1147.040
47.400,775.770,1121.426
47.466,700.988,1079.239
47.533,644.780,1049.398
47.600,597.011,1032.791
47.666,568.390,930.948
47.733,573.264,900.329
47.800,540.847,836.491
47.866,510.305,809.619
47.933,492.311,755.587
48.000,429.991,688.222
48.066,385.686,651.351
48.133,325.067,654.033
48.200,277.137,695.070
48.266,205.193,721.741
48.333,164.202,725.133
48.400,120.846,802.640
48.466,132.547,862.622
48.533,142.928,894.657
48.600,144.215,956.731
48.666,86.001,983.046
48.733,97.085,1052.874
48.800,128.795,1166.981
48.866,119.470,1261.767
48.933,133.630,1329.617
49.000,171.927,1398.857
49.066,217.184,1514.723
49.133,270.268,1590.528
49.200,331.422,1665.151
49.266,417.983,1724.002
49.333,510.451,1797.951
49.400,587.902,1867.107
49.466,742.220,1922.752
49.533,871.512,1974.223
49.600,916.000,1981.179
49.666,1095.628,1909.237
49.733,1233.237,1937.058
49.800,1303.327,1920.068
49.866,1379.541,1920.748
49.933,1381.846,1821.247
49.999,1271.561,1713.438
50.066,1107.919,1613.294
50.133,983.346,1581.848
50.199,797.624,1622.955
50.266,681.335,1672.895
50.333,597.048,1738.688
50.399,496.104,1785.176
50.466,399.823,1706.603
50.533,373.335,1632.914
50.599,346.863,1566.440
50.666,244.736,1462.439
50.733,234.260,1363.694
50.799,145.575,1195.177
50.866,94.963,1136.141
50.933,91.089,1013.920
50.999,126.111,954.616
51.066,159.148,894.029
51.133,114.394,801.037
51.199,186.368,754.161
51.266,175.101,610.913
51.333,224.564,564.882
51.399,263.001,533.951
51.466,302.357,485.232
51.533,362.030,414.717
51.599,405.262,499.639
51.666,393.811,580.554
51.733,424.001,630.551
51.799,428.957,694.030
51.866,440.787,750.964
51.933,447.687,816.653
51.999,424.459,930.525
52.066,322.579,1041.265
52.133,252.958,1098.438
52.199,131.928,1119.339
52.266,122.559,1056.144
52.333,91.308,1000.773
52.399,54.596,1009.784
52.466,73.866,1095.863
52.533,80.252,1110.122
52.599,108.136,1257.048
52.666,146.956,1328.329
52.733,190.188,1470.501
52.799,249.879,1582.297
52.866,344.158,1682.544
52.933,423.876,1772.814
52.999,522.715,1841.718
53.066,565.395,1868.681
53.133,642.520,1923.355
53.199,670.224,1936.087
53.266,703.171,1906.129
53.333,659.546,1777.906
53.399,571.015,1701.237
53.466,388.844,1670.173
53.533,360.793,1678.760
53.599,324.228,1590.538
53.666,264.126,1517.271
53.733,224.056,1460.652
53.799,218.172,1420.004
53.866,162.493,1390.979
53.933,177.135,1294.335
53.999,135.471,1263.010
54.066,93.720,1192.150
54.133,136.749,1142.713
54.199,209.763,1159.260
54.266,275.358,1230.739
54.333,348.353,1375.212
54.399,375.110,1403.245
54.466,387.217,1459.551
54.533,418.038,1519.274
54.599,426.299,1545.118
54.666,416.462,1591.953
54.733,423.381,1670.307
54.799,496.895,1757.479
54.866,568.774,1840.893
54.933,660.537,1891.225
54.999,750.237,1925.250
55.066,796.176,1935.717
55.133,802.629,1942.635
55.199,851.086,1920.822
55.266,853.868,1950.699
55.333,923.016,1963.330
55.399,976.017,1974.408
55.466,908.912,1917.913
55.533,869.403,1862.265
55.599,817.461,1704.752
55.666,711.519,1659.423
55.733,581.086,1675.876
55.799,497.164,1769.066
55.866,519.519,1816.856
55.933,604.135,1860.990
55.999,703.978,1905.534
56.066,760.723,1922.058
56.133,821.856,1933.823
56.199,828.078,1935.534
56.266,790.669,1812.822
56.333,719.389,1765.721
56.399,601.605,1727.365
56.466,459.584,1670.918
56.533,385.077,1687.388
56.599,379.890,1696.301
56.666,362.366,1656.862
56.733,393.717,1609.447
56.799,457.693,1593.758
56.866,434.696,1493.214
56.933,303.588,1430.588
56.999,215.688,1407.327
57.066,160.654,1389.336
57.133,171.088,1320.530
57.199,231.254,1284.973
57.266,243.999,1187.486
57.333,210.163,1075.032
57.399,181.184,1010.770
57.466,130.674,946.688
57.533,106.687,925.254
57.599,124.100,874.737
57.666,200.178,871.825
57.733,230.914,886.117
57.799,248.311,894.837
57.866,282.818,857.403
57.933,311.990,836.043
57.999,409.859,880.793
58.066,509.193,925.923
58.133,570.533,998.695
58.199,611.370,1035.093
58.266,687.986,1085.478
58.333,712.735,1130.246
58.399,760.537,1159.774
58.466,806.093,1270.730
58.533,837.410,1310.692
58.599,877.310,1371.608
58.666,873.117,1456.513
58.733,842.115,1537.603
58.799,882.567,1666.889
58.866,933.258,1735.046
58.933,1026.580,1842.236
58.999,1095.902,1881.170
59.066,1148.200,1950.331
59.133,1223.400,1950.731
59.199,1264.298,1918.550
59.266,1268.250,1868.811
59.333,1295.531,1797.054
59.399,1347.456,1738.795
59.466,1392.346,1683.595
59.533,1431.487,1668.648
59.599,1499.697,1589.134
59.666,1677.020,1623.036
59.733,1721.250,1633.349
59.799,1739.132,1646.827
59.866,1744.589,1544.973
