trajectories1,trajectories2
113.003,1030.658
107.451,1015.590
153.404,1016.750
115.167,1027.445
107.773,1031.703
108.906,1022.479
149.938,1030.308
167.375,1052.375
168.360,1099.663
158.156,1107.337
149.506,1137.602
157.389,1160.028
182.505,1156.716
200.924,1117.392
166.655,1113.285
148.740,1144.409
132.393,1111.461
181.201,1069.011
203.791,1082.663
226.479,1138.458
242.015,1190.035
305.030,1183.290
307.761,1111.164
266.195,1084.047
237.222,1093.825
199.645,1148.098
156.245,1211.888
203.546,1306.706
246.073,1284.802
301.571,1245.046
293.345,1190.551
282.930,1139.380
240.696,1120.346
209.970,1129.532
156.504,1202.019
121.043,1149.858
145.431,1107.977
172.603,1101.196
206.588,1066.708
226.389,982.680
120.506,965.671
nan,nan
157.880,1003.734
207.024,941.073
247.253,934.127
294.467,978.510
321.328,1038.462
299.440,1123.740
223.130,1195.249
137.518,1236.780
129.662,1250.066
186.888,1232.917
258.316,1151.437
230.545,1027.920
197.998,961.842
119.252,988.507
98.328,1043.974
134.232,1114.858
287.807,1060.295
300.249,1029.400
246.880,1025.428
213.683,1070.081
184.966,1083.457
129.982,1085.432
116.841,1057.027
155.570,1027.195
127.654,947.950
152.729,884.542
171.743,839.307
254.548,783.014
354.178,792.982
398.988,730.344
360.827,673.532
273.456,680.499
214.840,649.572
202.133,615.774
nan,nan
296.014,565.564
324.897,451.587
349.997,433.912
377.326,381.274
nan,nan
513.211,409.741
560.005,367.836
551.434,320.892
nan,nan
564.346,270.064
547.469,356.002
463.389,484.382
431.943,562.304
388.776,618.308
343.974,678.896
390.501,797.491
403.404,729.864
316.850,764.726
238.492,827.639
152.002,874.236
116.514,898.901
138.353,981.831
112.080,991.023
nan,nan
nan,nan
386.545,957.940
542.121,904.967
627.624,794.037
569.255,766.096
464.695,769.612
408.401,715.088
330.267,703.521
293.305,720.252
300.484,759.782
192.878,821.442
121.772,885.193
145.400,857.488
216.940,894.016
237.590,940.508
249.761,1034.053
251.203,1062.875
199.651,1075.239
229.780,1086.793
274.306,1055.014
190.099,1060.319
109.179,1034.349
119.564,1071.479
107.225,1022.372
nan,nan
nan,nan
160.193,879.413
211.498,754.016
206.954,612.311
nan,nan
234.840,587.936
273.151,573.102
380.703,579.314
413.559,575.130
490.093,575.156
490.450,504.275
437.912,428.915
423.075,346.385
654.632,257.196
748.922,161.749
nan,nan
nan,nan
794.179,187.459
831.929,149.685
nan,nan
nan,nan
1005.459,271.312
907.393,285.101
759.092,400.082
683.265,305.457
667.160,222.927
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
795.499,143.684
858.895,141.444
718.848,229.282
nan,nan
nan,nan
905.988,162.566
933.873,130.550
nan,nan
nan,nan
nan,nan
944.375,132.943
993.570,128.745
nan,nan
869.361,180.003
722.124,178.999
761.783,152.397
787.834,194.283
739.228,293.663
652.919,343.222
539.525,302.732
nan,nan
nan,nan
nan,nan
342.389,443.736
nan,nan
372.488,489.606
372.819,676.013
271.034,708.479
182.205,753.163
191.219,912.719
240.533,1049.768
232.919,1185.634
304.902,1241.229
314.841,1307.965
247.236,1345.835
nan,nan
nan,nan
185.240,1420.866
nan,nan
