trajectories1,trajectories2
1614.809,1726.415
1595.144,1745.780
nan,nan
247.289,491.992
1617.751,1666.899
1681.175,1659.891
1736.724,1594.805
1781.140,1481.101
252.159,485.013
248.069,490.754
1622.650,1351.122
1538.147,1322.116
250.350,487.181
251.321,485.982
253.499,483.044
251.567,485.486
1633.169,1186.613
1690.648,1190.970
250.027,487.772
1830.532,1331.277
252.731,484.119
nan,nan
253.976,482.061
249.614,488.606
247.701,490.882
248.410,490.110
250.760,486.630
250.398,487.191
1782.954,556.791
1705.230,459.687
1632.972,351.151
1519.608,244.293
1397.264,276.875
1323.555,239.341
1146.497,183.768
986.385,183.547
884.655,198.370
703.997,229.273
599.111,282.550
611.888,370.604
588.600,435.112
738.468,391.278
754.006,260.902
653.879,220.805
536.459,281.267
421.890,311.980
422.398,379.275
250.838,486.643
253.283,483.064
249.965,487.761
248.109,490.453
588.027,372.364
778.391,299.372
963.034,220.695
1105.743,199.520
1286.872,180.331
1464.931,211.655
1544.455,288.056
251.395,485.780
1488.141,243.915
1353.131,167.737
251.531,485.526
249.468,488.620
828.638,109.528
nan,nan
249.596,488.581
509.060,295.703
422.959,316.874
251.005,486.561
252.198,484.787
nan,nan
854.640,130.280
1108.324,156.712
1261.146,122.096
252.613,483.955
251.163,486.056
249.479,488.549
249.088,489.021
1000.720,124.285
922.795,143.134
252.988,483.657
250.790,486.653
251.320,485.877
451.065,286.131
253.914,482.407
251.682,485.452
250.799,487.068
248.581,489.642
252.519,484.394
248.785,489.393
253.312,533.979
315.516,416.348
447.006,296.251
593.552,230.717
250.038,487.889
251.832,485.310
254.644,481.131
nan,nan
1262.610,137.264
249.412,488.525
253.323,483.267
1644.512,392.652
247.733,490.858
251.455,485.768
251.714,485.332
250.824,486.523
1670.947,385.719
1520.193,247.592
250.082,487.817
253.137,483.422
1129.271,102.577
248.365,490.015
1281.698,166.600
1322.850,146.147
248.107,490.407
252.045,484.921
1590.892,294.003
1689.995,449.794
252.637,484.176
252.051,485.070
250.498,487.075
1788.617,761.648
249.125,488.819
250.741,486.853
247.421,491.349
1702.162,916.199
253.046,483.520
249.595,488.490
1910.818,781.676
1868.538,643.614
1722.878,531.280
1722.860,416.198
251.468,485.724
1494.187,229.149
1391.565,169.551
251.877,485.239
1231.314,158.093
1231.711,175.001
1205.400,150.485
1107.515,120.645
254.521,481.355
nan,nan
691.307,146.364
498.617,245.140
249.536,488.529
251.839,485.272
225.577,664.109
151.097,792.307
251.077,486.273
nan,nan
278.271,1359.628
360.928,1559.536
250.627,486.741
250.644,486.937
252.465,484.440
251.215,486.055
252.228,484.725
249.556,488.477
251.721,485.216
254.431,481.578
nan,nan
248.596,489.803
185.978,1044.881
338.972,846.720
252.644,483.908
251.086,486.238
251.789,485.343
489.780,363.543
456.145,324.438
506.456,249.419
533.607,221.126
nan,nan
nan,nan
249.877,487.796
1010.421,91.358
252.396,484.625
250.668,486.596
1140.689,100.489
251.861,485.225
247.968,490.441
nan,nan
512.310,415.631
439.924,659.762
250.940,486.502
251.394,485.953
250.939,486.407
595.538,629.260
253.705,482.441
673.908,412.735
657.695,267.810
750.393,141.510
252.546,484.493
251.764,485.429
249.707,488.375
nan,nan
1457.965,225.559
nan,nan
1718.121,400.160
251.047,486.374
1882.823,783.416
249.471,488.376
252.428,484.341
249.756,487.986
nan,nan
251.571,485.535
251.410,485.542
250.574,487.107
253.076,483.655
nan,nan
250.328,487.341
1172.322,143.185
1362.942,208.874
1546.510,258.259
1541.700,271.011
1407.950,185.945
252.973,483.590
1224.815,109.201
251.697,485.307
254.162,481.972
250.433,487.105
250.889,486.507
598.307,225.694
560.957,269.958
430.504,344.808
503.402,393.194
478.113,285.083
250.791,486.574
453.400,305.834
418.002,404.492
nan,nan
nan,nan
252.117,484.725
253.312,483.097
254.702,481.355
879.171,113.178
249.519,488.552
249.701,488.073
252.831,483.948
250.532,487.108
431.684,314.738
252.122,484.707
251.356,485.786
248.629,489.642
415.553,344.146
nan,nan
581.517,201.214
nan,nan
252.339,484.389
1317.037,396.888
1399.225,389.663
1336.012,352.322
1190.102,174.750
254.982,480.925
767.176,148.738
nan,nan
251.565,485.461
248.890,489.238
254.200,481.683
nan,nan
252.562,483.912
251.699,485.398
nan,nan
252.396,484.513
253.969,482.362
nan,nan
251.351,485.888
253.373,483.263
251.322,485.813
nan,nan
251.011,486.569
nan,nan
252.640,483.952
nan,nan
nan,nan
252.848,483.741
248.180,490.287
251.264,485.839
253.075,483.182
1345.375,147.496
252.838,483.898
251.667,485.454
248.864,489.327
764.079,162.063
694.056,262.188
571.236,233.339
490.248,322.508
418.006,319.240
307.452,482.283
249.492,488.449
162.072,651.663
252.404,484.462
137.657,1098.350
250.227,487.528
251.206,486.147
251.134,486.113
251.704,485.189
249.959,487.755
251.469,485.845
254.037,482.140
250.504,487.188
251.831,485.327
1780.909,1464.238
250.049,487.666
1931.342,1095.507
nan,nan
nan,nan
nan,nan
251.789,485.481
252.540,484.165
250.969,486.238
253.267,483.181
nan,nan
251.496,485.670
1151.912,113.792
249.619,488.245
1001.653,85.708
252.928,483.673
251.365,485.936
nan,nan
251.162,486.051
543.195,290.465
465.208,286.035
424.490,308.488
330.079,463.773
239.090,528.449
nan,nan
253.305,483.059
566.315,226.564
599.364,195.920
1720.814,400.735
nan,nan
253.730,482.557
313.219,408.863
nan,nan
nan,nan
nan,nan
nan,nan
1902.726,806.654
198.113,575.857
196.096,580.200
1870.306,658.489
1869.598,655.613
1826.777,549.226
1757.179,456.229
1686.954,376.143
1569.558,279.864
1484.415,217.239
1416.736,177.886
nan,nan
1166.969,106.023
nan,nan
876.136,96.408
816.600,114.573
nan,nan
516.887,249.430
435.498,307.347
457.579,413.530
575.162,238.517
707.925,145.803
296.462,429.910
935.330,107.849
1109.648,89.011
nan,nan
1413.255,216.684
nan,nan
nan,nan
1723.647,406.954
280.294,448.333
nan,nan
1525.451,243.220
nan,nan
nan,nan
nan,nan
1036.381,102.549
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
520.927,247.072
434.607,300.578
536.118,373.327
570.607,213.862
726.644,209.695
699.252,145.297
555.565,223.855
nan,nan
352.876,474.123
270.066,612.464
129.410,780.583
148.435,935.830
128.901,1089.369
227.072,1230.782
319.573,1344.360
466.474,1650.970
672.745,1743.811
918.606,1766.479
1062.777,1769.778
1076.236,1871.320
1189.190,1920.005
1334.374,1868.808
1542.253,1792.308
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1865.051,628.073
1763.580,504.034
1525.592,246.815
nan,nan
1450.718,205.254
nan,nan
nan,nan
1742.302,610.054
1612.268,383.972
nan,nan
nan,nan
nan,nan
1110.135,181.229
885.756,191.921
801.914,146.058
nan,nan
498.655,249.248
nan,nan
262.867,633.314
120.534,899.015
nan,nan
158.132,1164.384
nan,nan
236.642,1533.818
nan,nan
236.108,1472.314
132.165,1312.777
192.956,1173.722
199.752,989.263
283.486,744.615
455.376,593.630
nan,nan
nan,nan
124.975,857.410
97.160,1076.287
121.512,1215.338
nan,nan
nan,nan
nan,nan
nan,nan
810.790,1899.334
nan,nan
nan,nan
nan,nan
nan,nan
1914.292,1127.346
nan,nan
1746.286,671.553
1696.429,452.518
1547.368,250.906
1301.761,133.533
nan,nan
nan,nan
nan,nan
721.266,158.383
nan,nan
494.872,290.557
357.549,448.029
273.619,672.516
107.232,860.540
101.388,1122.512
284.794,1335.028
418.692,1594.957
nan,nan
nan,nan
141.873,1211.893
168.867,1061.961
196.469,888.936
273.638,760.630
335.316,444.450
nan,nan
497.532,251.022
767.621,177.420
nan,nan
1050.688,107.991
1301.018,144.454
1620.598,307.991
nan,nan
nan,nan
1090.092,175.337
nan,nan
568.972,210.823
384.306,337.570
284.919,451.950
181.748,648.851
115.872,825.755
119.424,991.892
116.010,1163.822
151.199,1292.046
223.887,1465.824
276.865,1545.850
323.481,1609.747
376.801,1627.647
443.713,1690.783
563.574,1722.830
667.443,1845.960
795.092,1911.250
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1713.310,1578.073
1599.398,1727.444
1588.034,1747.203
1333.606,1707.372
1301.813,1771.793
1344.322,1857.389
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1896.639,1142.814
nan,nan
1934.009,862.479
nan,nan
1706.350,458.511
nan,nan
nan,nan
1300.284,179.628
1021.208,152.961
780.505,169.886
663.789,197.853
530.706,240.051
506.175,340.629
428.954,546.589
275.453,707.325
159.701,841.383
127.439,984.719
227.467,1151.897
377.104,1477.702
416.566,1628.222
404.723,1718.587
504.384,1737.549
729.925,1911.416
915.026,1933.488
nan,nan
1151.743,1931.733
