trajectories1,trajectories2
473.695,1504.350
434.211,1667.883
402.912,1733.220
nan,nan
557.020,1840.271
654.038,1795.804
763.531,1680.001
840.372,1589.710
901.877,1506.979
981.238,1454.257
1097.291,1413.204
1218.363,1412.940
1302.310,1438.298
1336.709,1454.033
1428.595,1524.322
1500.526,1587.720
1592.172,1638.178
1695.267,1618.627
nan,nan
nan,nan
nan,nan
nan,nan
1730.747,1322.596
1638.962,1280.040
1537.573,1237.395
1456.366,1214.996
1393.500,1149.661
1320.638,1069.136
1267.287,1035.510
1162.072,992.055
1076.314,915.930
1075.195,830.160
1125.142,754.277
1171.725,705.918
1193.564,621.958
1198.138,536.377
1197.721,461.039
1187.964,367.599
1138.203,317.562
1064.221,300.844
1002.873,252.891
989.484,162.463
992.336,124.136
nan,nan
nan,nan
nan,nan
728.120,171.278
686.438,271.599
659.448,362.089
626.923,457.366
558.667,544.641
478.349,597.481
369.447,701.243
306.151,784.732
282.126,867.966
223.647,914.981
145.599,957.261
129.195,967.205
102.820,1050.991
115.672,1145.664
179.192,1228.731
162.969,1313.226
137.343,1325.306
nan,nan
213.375,1499.297
295.139,1560.838
369.790,1604.951
534.834,1674.684
646.506,1698.995
767.638,1717.058
806.470,1706.151
950.186,1608.886
1002.766,1562.235
1029.768,1538.317
1076.780,1568.784
1169.120,1604.622
1290.771,1579.100
1372.548,1562.856
1496.164,1589.667
1586.524,1596.834
1687.833,1541.066
1777.413,1477.972
1823.058,1357.130
1789.978,1250.242
1710.480,1101.059
1605.258,1084.602
1511.247,1057.496
1444.204,985.628
1396.419,922.580
1383.330,841.880
1379.178,836.254
1334.797,807.852
1278.663,788.427
1173.789,706.772
1107.370,604.776
1092.102,510.920
1105.841,415.051
1089.817,322.471
1031.866,268.569
948.818,205.540
864.711,172.065
799.795,152.793
715.345,175.834
640.944,211.966
nan,nan
nan,nan
nan,nan
523.351,282.179
579.798,387.813
624.270,456.386
664.109,577.238
673.193,646.576
610.111,792.096
550.892,891.263
473.176,938.457
380.148,1019.754
326.898,1137.058
282.141,1236.381
304.035,1335.777
381.618,1401.441
506.844,1429.255
549.174,1377.660
636.677,1388.291
740.027,1457.391
814.652,1537.302
815.745,1698.383
812.218,1742.265
799.713,1805.635
867.796,1856.416
936.517,1871.569
1031.911,1858.542
1127.439,1821.472
1213.054,1809.726
1327.395,1774.083
1394.654,1672.914
1445.170,1571.745
1460.921,1449.193
1463.640,1339.025
1605.025,1257.347
1709.448,1245.149
1707.217,1228.519
1730.070,1127.513
1818.163,1063.353
1828.799,1052.331
1845.733,943.008
1857.605,848.867
1813.082,724.205
1759.398,684.716
1630.031,655.881
1539.305,638.945
1428.083,616.554
1408.470,618.430
1345.557,689.337
1311.989,753.044
1311.130,759.838
1326.554,778.209
1316.719,844.556
1250.373,905.221
1170.749,933.332
1047.548,886.612
954.348,827.909
901.165,867.741
891.844,874.918
842.646,911.526
761.480,994.698
730.711,1082.267
714.411,1163.988
656.642,1238.525
580.855,1210.041
507.770,1161.897
420.573,1119.947
357.696,1093.637
354.043,1154.250
317.401,1216.979
302.253,1303.358
303.801,1379.155
252.849,1463.561
nan,nan
nan,nan
279.213,1489.853
381.688,1449.792
469.751,1388.281
544.103,1321.485
620.173,1244.996
704.478,1192.524
808.724,1111.684
887.604,1004.821
896.375,1001.499
1022.887,915.193
1086.323,859.762
1163.268,787.590
1268.743,774.995
1353.090,761.830
1394.429,719.040
1449.247,628.588
1479.071,559.131
1503.433,512.534
1502.468,417.019
1478.233,340.186
