trajectories1,trajectories2
1281.912,1743.935
nan,nan
947.229,1951.880
893.809,1933.997
889.063,1934.409
747.026,1853.943
650.591,1848.512
nan,nan
520.376,1731.669
386.232,1683.628
341.551,1605.381
292.375,1537.161
193.627,1427.111
177.646,1299.744
165.749,1123.493
131.846,911.683
nan,nan
134.083,809.779
156.400,696.941
205.785,594.720
nan,nan
nan,nan
nan,nan
nan,nan
429.541,360.535
320.854,441.660
nan,nan
nan,nan
nan,nan
117.283,867.731
119.522,917.299
104.085,963.836
106.077,1018.122
nan,nan
115.971,1162.940
212.507,1236.898
236.121,1388.475
220.364,1447.282
167.969,1382.110
128.815,1250.429
nan,nan
144.220,1026.516
161.353,915.602
144.941,795.559
144.915,717.535
nan,nan
nan,nan
nan,nan
247.439,535.974
280.927,529.634
332.817,518.698
382.461,474.475
427.212,403.820
484.343,347.880
529.492,312.426
616.603,297.799
668.937,268.945
664.032,245.657
668.048,202.580
707.575,201.658
744.170,168.558
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1639.354,306.772
1664.956,369.692
1650.429,383.623
1636.515,416.715
1656.732,415.481
1738.955,468.181
1792.904,503.438
nan,nan
1883.141,630.925
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1840.884,1399.917
1791.760,1493.009
1757.574,1586.665
1671.708,1663.359
1543.493,1763.352
1480.359,1831.907
1347.524,1871.717
1297.731,1884.191
1293.490,1872.991
1280.930,1902.877
1266.596,1883.347
1177.280,1822.405
1030.756,1863.312
965.875,1921.288
nan,nan
809.762,1896.788
765.751,1869.235
699.056,1893.014
750.604,1916.276
792.680,1838.694
762.442,1702.073
674.918,1638.809
556.253,1531.417
463.179,1417.636
356.961,1403.846
280.814,1323.654
223.560,1284.796
168.250,1294.111
180.103,1342.265
267.798,1296.750
254.676,1185.778
203.741,1130.208
199.828,1046.534
673.677,1125.480
752.441,1128.496
708.495,1608.649
728.858,1678.200
797.832,1699.024
950.368,1493.950
1049.320,1441.091
1145.357,1394.057
1245.685,1415.772
1294.194,1413.265
1392.215,1343.218
1421.182,1327.817
1429.977,1310.515
1417.465,1273.462
1379.935,1194.579
1363.259,1159.782
1463.661,1137.243
1478.419,1136.871
1503.344,1132.904
1539.567,1075.209
1508.315,1002.132
1476.595,865.378
1472.009,750.987
1455.324,652.337
1463.119,557.470
1490.163,529.195
1600.170,445.948
1681.635,397.284
nan,nan
nan,nan
1884.767,690.007
1907.199,735.383
1924.295,774.071
1865.883,834.938
1926.895,981.045
nan,nan
1935.606,790.986
1925.772,749.415
1893.453,652.295
nan,nan
nan,nan
1810.352,496.088
nan,nan
nan,nan
nan,nan
1641.617,308.302
nan,nan
nan,nan
nan,nan
1045.792,96.547
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
796.276,116.992
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
110.739,1198.787
nan,nan
nan,nan
nan,nan
nan,nan
520.014,1798.412
619.818,1857.556
nan,nan
555.001,1702.474
483.921,1687.518
420.662,1616.805
274.933,1493.168
nan,nan
210.161,1439.033
232.697,1155.124
208.115,1034.245
162.007,906.026
248.999,808.173
262.054,690.910
nan,nan
217.571,558.049
nan,nan
332.906,408.894
478.401,297.363
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1859.428,587.020
nan,nan
1920.657,735.472
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1919.835,1209.715
1887.981,1033.690
1855.624,862.590
1784.387,689.159
1751.184,541.582
1677.020,435.774
1639.563,368.985
1461.250,335.823
1306.578,212.662
1244.694,161.461
nan,nan
nan,nan
nan,nan
1067.219,123.052
1000.429,137.052
959.614,171.029
873.269,208.792
758.631,245.338
642.371,310.995
550.990,358.105
431.563,419.309
362.942,407.878
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
142.170,929.090
102.233,1116.262
136.870,1208.598
147.587,1315.763
nan,nan
182.354,1400.113
284.814,1385.906
271.658,1224.660
158.174,1081.147
nan,nan
126.408,942.339
185.552,794.679
187.679,629.168
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
743.671,127.312
818.433,105.464
nan,nan
nan,nan
nan,nan
1288.047,124.637
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1968.318,994.139
nan,nan
nan,nan
nan,nan
nan,nan
1719.231,382.574
nan,nan
nan,nan
1305.830,154.662
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1786.693,465.563
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1689.505,364.156
nan,nan
1517.400,235.542
1413.268,172.266
1352.461,149.558
nan,nan
nan,nan
1098.349,86.178
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1950.102,851.891
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1230.269,1941.844
1124.906,1896.445
785.822,1705.115
776.977,1686.716
712.156,1493.841
603.838,1458.446
527.142,1292.765
435.118,1249.866
304.578,1113.364
225.172,1114.980
125.525,1168.839
114.955,1211.816
248.852,1126.659
266.555,911.625
224.979,810.127
154.340,748.784
209.693,660.547
nan,nan
245.656,548.913
305.442,434.159
nan,nan
404.667,365.779
438.286,305.392
nan,nan
nan,nan
739.141,131.854
880.012,92.561
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1929.052,1159.334
nan,nan
