trajectories1,trajectories2
1260.066,229.751
1169.821,216.377
1074.126,192.688
988.920,168.551
858.241,196.093
793.134,220.600
672.407,284.569
613.816,374.135
572.341,490.034
549.631,563.558
542.422,672.109
583.479,752.835
533.404,819.447
589.563,865.735
645.941,979.755
664.687,1087.757
681.048,1162.705
706.090,1247.558
706.193,1266.760
732.121,1346.628
766.538,1439.647
799.936,1502.670
827.241,1537.493
858.419,1571.739
858.714,1681.714
877.112,1749.670
918.177,1842.663
937.695,1888.120
926.808,1937.723
nan,nan
nan,nan
776.578,1904.619
763.449,1843.579
771.853,1818.939
753.260,1782.748
736.420,1753.334
756.621,1567.563
742.630,1443.884
715.632,1351.584
674.529,1264.562
719.620,1257.348
774.942,1175.725
769.280,1047.731
750.783,984.473
712.741,891.825
655.132,793.598
584.616,746.506
525.466,741.322
426.830,742.730
348.087,745.354
277.531,755.336
183.057,754.562
nan,nan
120.304,1114.404
170.866,1448.040
176.629,1461.442
387.999,1474.834
517.052,1446.434
567.595,1400.968
594.825,1349.967
610.685,1275.518
603.414,1264.168
541.348,1216.274
523.602,1086.515
542.479,985.839
540.735,886.611
521.835,832.206
514.260,816.222
505.062,779.468
495.064,650.797
492.270,590.656
568.313,526.897
621.074,472.530
689.653,479.341
739.165,479.455
725.668,474.854
690.547,452.490
686.023,407.430
731.600,326.948
804.251,281.346
885.112,238.308
918.417,191.207
939.571,142.226
nan,nan
1110.097,146.396
1198.788,200.501
1262.071,243.711
nan,nan
1356.143,227.565
1451.494,233.834
nan,nan
1588.926,331.606
1647.715,407.519
1661.850,543.272
1650.664,601.109
1634.174,718.186
1631.869,778.272
1631.676,838.881
1623.400,953.570
1613.895,1066.102
1613.919,1114.225
1661.715,1203.210
1706.234,1231.306
1794.013,1206.678
1817.228,1156.121
1771.035,1111.673
1686.682,1057.768
1638.483,1016.961
1589.230,989.150
1494.986,956.506
1409.500,939.617
1313.169,956.348
1214.288,1013.058
1149.725,1079.996
1103.950,1132.159
1049.728,1206.299
1003.836,1200.329
922.065,1205.045
827.345,1277.415
798.516,1324.439
750.980,1409.793
748.269,1473.445
761.055,1496.023
815.464,1563.978
847.823,1649.422
854.345,1703.455
865.292,1780.436
888.233,1871.217
901.042,1918.129
nan,nan
nan,nan
nan,nan
1008.778,1942.389
989.940,1939.663
944.951,1897.370
912.221,1831.162
901.268,1784.399
888.690,1722.103
811.858,1604.216
778.430,1555.814
731.144,1501.145
638.836,1496.964
553.561,1496.337
483.263,1495.214
431.140,1499.895
339.204,1511.416
288.237,1454.761
300.850,1375.797
346.130,1262.346
423.738,1228.823
450.741,1200.561
486.640,1136.885
457.357,1126.612
410.432,1086.193
350.270,1023.480
342.773,910.970
367.251,849.927
418.876,737.540
442.181,679.113
495.674,648.479
585.379,661.246
663.963,653.279
711.953,582.812
817.550,517.974
885.086,478.317
990.155,409.697
1169.322,395.154
1229.795,379.832
1311.148,354.993
1414.662,385.344
1522.152,448.211
1581.027,494.572
1644.732,557.933
1618.053,689.078
1577.248,780.368
1563.034,856.491
1569.772,979.357
1475.152,1053.134
1380.117,1126.199
1322.103,1173.837
1254.843,1252.736
1212.106,1314.287
1152.069,1395.448
1088.328,1466.931
1029.864,1489.492
