x,y,r,theta,vx,vy,spd,vtheta,vrx,vry,vr,spd_r,vtx,vty,spd_t,phi,refl_prop
-2.1496050330194927,1.4562573967617953,2.596437444577892,0.9753630649160533,0.025793462622696328,-0.37172604584086916,0.37261985436978046,-3.072315330217589,-0.015910216669026967,0.22929228298509974,-0.22984361211696624,0.22984361211696624,0.04170367929172329,-0.601018328825969,0.6024634664867468,0.42016757553544787,0.4585987261146497
-2.1194283349070324,1.1137026785928912,2.3942243259794553,1.0869784829982072,0.08149242910511334,-0.3499838545622322,0.359346232004302,-2.912822700952158,-0.05327926709656292,0.2288173695577787,-0.23493843643322385,0.23493843643322385,0.13477169620167626,-0.5788012241200109,0.5942846684375258,0.38227647000200565,0.42356687898089174
-1.9866201748092662,0.756289687637331,2.1257078375415968,1.2070450886844442,0.16183417243931103,-0.4014000172257967,0.4327958793680764,-2.758352806631229,-0.10995565338338248,0.27272485468861557,-0.29405627365504894,0.29405627365504894,0.2717898258226935,-0.6741248719144123,0.7268521530231254,0.33878635055431866,0.3105095541401274
-1.7957599900284105,0.31090264414129765,1.8224747998040705,1.3993641986378969,0.166843090405272,-0.45778613653380623,0.48724199697740594,-2.7920975691329577,-0.08303523287850596,0.2278330997304219,-0.24249282717631068,0.24249282717631068,0.24987832328377796,-0.6856192362642282,0.7297348241537166,,0.0
-1.652933993998722,-0.1592825854302815,1.6605907775662017,1.666863251241241,0.12154404263369194,-0.4409976437211932,0.45744057107714575,-2.8726579816173614,-0.020906554709937353,0.07585514818852075,-0.07868346418747746,0.07868346418747746,0.1424505973436293,-0.516852791909714,0.5361240352646233,,0.0
-1.5526719047610267,-0.5710926433010888,1.6543690190120401,1.9232510740831543,0.09114789888488017,-0.3712092592081945,0.38223586120748126,-2.9008130310911486,0.010157808651938957,-0.04136872786971436,0.04259756709212262,0.04259756709212262,0.08099009023294122,-0.3298405313384801,0.3396382941153586,,0.0
-1.4706381962289616,-0.9017011038466705,1.7250627770854827,2.1208186442730934,0.07851288485767771,-0.3053549384151494,0.3152870303440892,-2.8899240505246295,0.02307863090749904,-0.0897581834146067,0.09267769253954669,0.09267769253954669,0.055434253950178675,-0.21559675500054268,0.2226093378045425,,0.0
-1.3956461350456713,-1.1818025201313875,1.8287934084682225,2.2734169096215067,0.09133439563303813,-0.3048617699437095,0.3182493842866999,-2.8505094658174324,0.036535478387956295,-0.12195044955291176,0.1273057474240425,0.1273057474240425,0.05479891724508184,-0.18291132039079774,0.19094363686265742,,0.0
-1.2879694049628854,-1.5114246437340895,1.9857667642014678,2.4358483177667347,0.1266331918054467,-0.34829326183802023,0.3705997322025513,-2.7928695866268254,0.06251766287510042,-0.17194923712190496,0.18296174003919455,0.18296174003919455,0.06411552893034626,-0.17634402471611527,0.18763799216335678,,0.21019108280254778
-1.1423797514347778,-1.878389043807428,2.1984942338755333,2.595187491119629,0.14933178007401876,-0.3368779382449366,0.36849250442340675,-2.7243398062806246,0.08519669919887786,-0.19219544799617297,0.21023217590281873,0.21023217590281873,0.0641350808751409,-0.14468249024876365,0.15826032852058802,,0.31528662420382164
-0.9893058448148478,-2.1851805202239625,2.398695470573763,2.7164673342154226,0.1463480531158845,-0.2731681364628069,0.3099009251831502,-2.649760779315552,0.08901447786828622,-0.16615129835881828,0.1884935840194161,0.1884935840194161,0.05733357524759829,-0.10701683810398863,0.12140734116373411,,0.3662420382165605
-0.8496836452030088,-2.424725316733042,2.569290789017783,2.804539531136716,0.12414141672469901,-0.25798540411648024,0.2862997731112601,-2.6931014926710404,0.08776841006288659,-0.18239657107304247,0.2024149276712823,0.2024149276712823,0.036373006661812424,-0.07558883304343778,0.08388484543997778,,0.40764331210191085
-0.7410230113654498,-2.7011513284569233,2.800952267104479,2.8738438765263603,0.09349706695930576,-0.32377108554567435,0.33700061923595526,-2.8604653665943363,0.07976341840463258,-0.27621282039726425,0.2874990870722964,0.2874990870722964,0.013733648554673183,-0.047558265148410106,0.0495015321636589,,0.4585987261146497
-0.6626895112843972,-3.0722674878243907,3.1429261692106523,2.929147077927122,0.08837834778583437,-0.38309467740602954,0.3931567934224,-2.9148634881876285,0.07999149582362253,-0.34674009025419034,0.35584734029297543,0.35584734029297543,0.008386851962211839,-0.0363545871518392,0.03730945312942457,,0.4601910828025478
-0.5642663157937811,-3.4673406832689824,3.512954296456431,2.9802693787541967,0.11013496643192011,-0.37670539023366534,0.39247504616479534,-2.857156316221975,0.09937295460998434,-0.339895029324465,0.3541237284726864,0.3541237284726864,0.010762011821935771,-0.03681036090920031,0.038351317692108935,,0.41878980891719747
-0.442419578420557,-3.825678268291721,3.8511750539087894,3.0264593463446725,0.0945629781993726,-0.3199043736985474,0.33358801710702213,-2.8541795982291918,0.08700421974870175,-0.29433326823904843,0.3069231288879351,0.3069231288879351,0.007558758450670847,-0.025571105459498977,0.02666488821908703,,0.40445859872611467
-0.37514035939503587,-4.107149430666077,4.124246202043195,3.0505070164345263,0.008655249213297411,-0.2363104235951324,0.23646887668074884,-3.104982410881106,0.008584777776096023,-0.2343863732568899,0.23454353621019508,0.23454353621019508,7.047143720138871e-05,-0.0019240503382425,0.001925340470553795,,0.4585987261146497
-0.4251090799939622,-4.298299115481986,4.319269963320947,3.043011546894808,-0.11164372727227617,-0.13284239057998912,0.17352643191817424,2.4426851966604177,-0.09212296666859572,-0.10961507125009667,0.1431855608397263,0.1431855608397263,-0.01952076060368045,-0.023227319329892443,0.030340871078447927,,0.22929936305732485
-0.5984278139395883,-4.3728342118260555,4.413592062324396,3.005586262061896,-0.2051880011043214,-0.009290614527135975,0.20539822617412942,1.616043969124818,-0.036987846836490965,-0.0016747559569619788,0.03702574268147898,0.03702574268147898,-0.16820015426783042,-0.007615858570173996,0.16837248349265044,2.594075615940505,0.4585987261146497
-0.835485082202605,-4.3168803445362585,4.396986608079058,2.950417157929607,-0.21382492254418545,0.10676669919295999,0.23899837982209607,1.1076942176152855,0.057430755812262646,-0.028676227996599007,-0.06419203817671369,0.06419203817671369,-0.2712556783564481,0.135442927189559,0.3031904179988098,,0.4570063694267516
-1.026077659027959,-4.159300813440136,4.283995637140644,2.89972722859463,-0.1408610191615811,0.1789337914827882,0.22772599424230264,0.6669021562430109,0.08658984375163845,-0.10999387295792565,-0.13998733203121433,0.13998733203121433,-0.22745086291321956,0.2889276644407138,0.36771332627351694,,0.4585987261146497
-1.1172071205257672,-3.959012761570681,4.11362781452491,2.866551207207976,-0.06457641619809192,0.19188512365541144,0.20245990765887878,0.32463094845985696,0.05330915864294298,-0.1584051128942846,-0.1671348144052265,0.1671348144052265,-0.1178855748410349,0.35029023654969604,0.3695947220641053,,0.4601910828025478
-1.155230491424143,-3.775530566129312,3.948314646034785,2.8446602283481006,-0.04182222406848429,0.19317356027087063,0.19764898890143148,0.21321017642337461,0.03649720453273523,-0.16857771427884125,-0.17248330843934706,0.17248330843934706,-0.07831942860121952,0.3617512745497119,0.3701322973407786,,0.4601910828025478
-1.2008515686627357,-3.5726656410289404,3.7690826831668844,2.8173343903044583,-0.03946064031940755,0.2824531801140462,0.28519632026194774,0.13880840219353477,0.035304915824328875,-0.25270714482896967,-0.2551613962357409,0.2551613962357409,-0.07476555614373642,0.5351603249430159,0.5403577164976887,,0.4585987261146497
-1.234151772062958,-3.21062420590122,3.4396567253150394,2.774609765454515,-0.021540637748365954,0.4705649809053452,0.47105774627857916,0.045744183508882194,0.019731878532397964,-0.43105181718813307,-0.4315032052390909,0.4315032052390909,-0.04127251628076392,0.9016167980934783,0.90256095151767,,0.4585987261146497
-1.243932844159468,-2.63153567921825,2.9107299688870696,2.700020741350579,-0.029862880677771764,0.5901278875354987,0.5908829962771691,0.05056095418222471,0.026318965138439194,-0.5200956822235963,-0.5207611799986501,0.5207611799986501,-0.056181845816210954,1.110223569759095,1.1116441762758191,,0.4601910828025478
-1.2938775334185015,-2.030368430830223,2.407595280855386,2.5742239622025744,-0.07479963271201873,0.541646551940777,0.5467869532854508,0.1372287999884328,0.056987770402451066,-0.4126655201653226,-0.4165818497111447,0.4165818497111447,-0.1317874031144698,0.9543120721060996,0.9633688029965954,,0.43312101910828027
-1.3935321095835052,-1.5482425753366957,2.083023478630392,2.408736946997238,-0.07357879457484118,0.4150956157387531,0.4215663758136093,0.17543520345847463,0.04525788870923793,-0.255322899611904,-0.2593030265088477,0.2593030265088477,-0.1188366832840791,0.6704185153506571,0.680869402322457,,0.28343949044585987
-1.441035122568184,-1.2001771993527164,1.8753686395802909,2.265253836318739,0.02390319724507345,0.3118378734888105,0.312752653354948,-0.07650304275535383,-0.016656333662386953,-0.21729627280172148,-0.21793371383196528,0.21793371383196528,0.0405595309074604,0.5291341462905319,0.5306863671869132,,0.0
-1.3457257150933581,-0.9245668283590747,1.6327282444930904,2.1727709589072917,0.11624618550714448,0.31906215295828266,0.3395789055511782,-0.349389779332939,-0.09464862099539309,-0.25978308584987175,-0.27648799820247427,0.27648799820247427,0.21089480650253756,0.5788452388081544,0.6160669037536525,,0.0
-1.2085427515538951,-0.5620528934361513,1.3328462166932122,2.0061087748818456,0.08466022838634152,0.4067226520735784,0.4154403326353769,-0.20522181621652205,-0.05059497478305541,-0.243067172361657,-0.2482770665067345,0.2482770665067345,0.13525520316939693,0.6497898244352354,0.6637173991421115,,0.0
-1.1764052583206752,-0.1111215242119179,1.1816417921467208,1.6649754293414984,-0.028374770631610646,0.4417465371364365,0.4426568995061859,0.06414502610492616,0.0008520819138709747,-0.013265454713130292,-0.013292792495711978,0.013292792495711978,-0.029226852545481623,0.4550119918495668,0.4559496920018979,,0.0
-1.2652922928171162,0.32144018083672177,1.3054839624134567,1.322014985351546,-0.13655621512506735,0.4259353126214982,0.4472901635708716,0.31024999914816564,-0.0724246707926354,0.2259012873732431,0.23722715817610382,0.23722715817610382,-0.06413154433243196,0.2000340252482551,0.2100630053947678,,0.0
-1.4495176885708099,0.7407491010310785,1.6278239340168255,1.0983625682976552,-0.22372489177130167,0.39829368958282346,0.4568267618688502,0.5117878858879783,-0.18632737757023365,0.33171551942732846,0.38046429196593823,0.38046429196593823,-0.037397514201068016,0.066578170155495,0.07636246990291193,2.3525404284238833,0.0
-1.7127420763597194,1.1180275600023686,2.0453535256913056,0.9924759198090183,-0.2883620611497628,0.3083175254701973,0.4221520754687881,0.7519664362135561,-0.2800620618928001,0.29944314295917007,0.4100011638726317,0.4100011638726317,-0.008299999256962731,0.008874382511027235,0.012150911596156394,1.9179374820011228,0.25955414012738853
-2.0262418108703355,1.3573841519714729,2.4388824514810903,0.9805569784492135,-0.3334720718318207,0.1652334996059282,0.3721635824255636,1.1107597972100225,-0.33064942451926027,0.16383489404641124,0.3690134339588693,0.3690134339588693,-0.0028226473125604334,0.0013986055595169578,0.003150148466694289,1.5054983828500237,0.4410828025477707
-2.379686220023361,1.448494559214225,2.785864855631422,1.0240105816677576,-0.3745041849575488,0.051716028606209885,0.37805810686390023,1.4335722042552943,-0.3435309946095179,0.04743887907783834,0.3467909910963178,0.3467909910963178,-0.030973190348030866,0.004277149528371542,0.031267115767582426,1.1863524244449086,0.4585987261146497
-2.7752501807854335,1.4608162091838928,3.1362393982226515,1.0862737547567631,-0.3954462268576254,-0.001014695605717486,0.39544752868503913,1.5733622720735647,-0.34945556815761164,-0.0008966858331681623,0.3494567185816329,0.3494567185816329,-0.04599065870001379,-0.00011800977254932375,0.045990810103406214,1.0831229956756774,0.4442675159235669
-3.1705786737386124,1.4464651680027902,3.484943415410276,1.1427861394900976,-0.38267662803611446,-0.01172335682334047,0.3828561593344138,1.6014219007721093,-0.34312979768996577,-0.010511833648383841,0.3432907757418019,0.3432907757418019,-0.0395468303461487,-0.0012115231749566281,0.03956538359261192,1.104189276987025,0.4140127388535032
-3.540603436857662,1.4373694955372118,3.821243745665695,1.1851562667373803,-0.33652290960423,-0.021710758489753568,0.3372225166306324,1.6352219914916668,-0.30301145765604126,-0.019548768862528015,0.30364139677402263,0.30364139677402263,-0.03351145194818872,-0.0021619896272255523,0.03358111985660979,1.1021655033513655,0.36942675159235666
-3.8436244929470718,1.403043651023283,4.091696558819994,1.2207937583269617,-0.2466327742473685,-0.24186463860753904,0.34543628752884215,2.346433979497371,-0.10619977112107673,-0.10414661774286328,0.14874444316829846,0.14874444316829846,-0.14043300312629178,-0.13771802086467577,0.1966918443605437,,0.4585987261146497
-4.033868985352399,0.9536402183221337,4.145060754318262,1.338650163127763,-0.13767428280333,-0.8070733458878951,0.8187316982919943,2.972634373064621,0.008693558656450058,0.050963326844104796,-0.05169950333544984,0.05169950333544984,-0.14636784145978005,-0.8580366727319999,0.8704312016274443,,0.4585987261146497
-4.118973058553733,-0.2111030407525072,4.124379171573153,1.6220029002468872,-0.00011817227005064823,-1.168643408905552,1.1686434148802938,3.141491534404294,-6.060486675517798e-06,-0.059934092871942284,0.05993409317835802,0.05993409317835802,-0.00011211178337513043,-1.1087093160336097,1.1087093217019357,0.6250017139494374,0.4585987261146497
-4.0341053298925,-1.3836465994889702,4.264795859703542,1.9012100778258434,0.21168429592867105,-0.857894635200841,0.8836251729377119,-2.899676469648497,0.018709101797508492,-0.07582252614014073,0.07809664500054955,0.07809664500054955,0.19297519413116257,-0.7820721090607002,0.8055285279371622,,0.4585987261146497
-3.6956044666963894,-1.9268923111541891,4.167781946437629,2.051417883579253,0.46767900242061466,-0.3180090262025542,0.5655558239921485,-2.1679544222661478,-0.22134566888454482,0.1505090462727698,-0.26766934479668253,0.26766934479668253,0.6890246713051595,-0.468518072475324,0.8332251687888311,,0.4585987261146497
-3.0987473250512707,-2.019664651894079,3.6988214732023548,2.1484134948742737,0.5838919806587111,0.0022325996019118,0.5838962489848133,-1.5669726936649233,-0.49038040075592587,-0.0018750438844491698,-0.4903839855002517,0.4903839855002517,1.0742723814146369,0.00410764348636097,1.0742802344850648,1.0029583874148593,0.4585987261146497
-2.5278205053789673,-1.9224271119503655,3.175783762817645,2.2209885539011274,0.4569469102815309,0.14773910679131752,0.4802367358827662,-1.2580865982380243,-0.4311710977476933,-0.13940532570015443,-0.4531471729653811,0.4531471729653811,0.8881180080292241,0.2871444324914719,0.9333839088481473,1.666023324303938,0.4601910828025478
-2.1848535044882094,-1.7241864383114436,2.7832361937376984,2.238888933207752,0.2548967538426904,0.2252842429981211,0.3401842813281907,-0.8469896392122248,-0.25450124890335174,-0.2249346856596392,-0.33965644187350036,0.33965644187350036,0.5093980027460421,0.4502189286577603,0.679840723201691,2.8453349793674803,0.46178343949044587
-2.0180269976935867,-1.4718586259541233,2.497759151362627,2.200953359966691,0.11041206593940173,0.24955578014889013,0.2728899259971463,-0.41654460103713364,-0.09559226462134968,-0.21605973922155314,-0.23626191391742277,0.23626191391742277,0.2060043305607514,0.46561551937044326,0.509151839914569,,0.4585987261146497
-1.9640293726094062,-1.2250748780136633,2.3147828911612187,2.1285004968235786,-0.005335198723933621,0.2321698308906295,0.23223112349813788,0.02297568071388643,0.0027188570090207055,-0.11831547514217648,-0.1183467103115016,0.1183467103115016,-0.008054055732954327,0.350485306032806,0.35057783380963947,,0.3869426751592357
-2.028697395141454,-1.0075189641728644,2.2651065282281277,2.0317470619016498,-0.10269788010370651,0.2635277327393604,0.28283161156515557,0.37159935177509495,0.00916399257038277,-0.023515248634875724,-0.025237782751067,0.025237782751067,-0.11186187267408927,0.2870429813742361,0.30806939431622254,,0.32961783439490444
-2.1694251328168193,-0.6980194125349426,2.2789551349627093,1.882088781780315,-0.11437621885532934,0.3848924680541088,0.4015272486450021,0.28885301297413785,0.0025663231483221785,-0.008636047425483585,-0.00900929129492525,0.00900929129492525,-0.11694254200365152,0.3935285154795924,0.41053653993992734,,0.32802547770700635
-2.2574498328521124,-0.23773402806464672,2.269933306496883,1.6757204642435157,-0.047971083658128466,0.4772906728345022,0.47969533168683953,0.10017066968343472,0.000228028141094316,-0.0022687772839099746,-0.002280207709204767,0.002280207709204767,-0.04819911179922278,0.47955945011841217,0.48197553939604426,,0.321656050955414
-2.265367300133076,0.25656193313406184,2.279849343716753,1.4580228395531296,-0.009785740902979734,0.4555811693211012,0.4556862545271715,0.021476384465732086,-0.0013097917699199568,0.06097815914230776,0.06099222447874123,0.06099222447874123,-0.008475949133059777,0.39460301017879346,0.3946940300484303,,0.31210191082802546
-2.277021314658072,0.6734283105775557,2.3745171628974417,1.2832434614040695,-0.028786296929204095,0.3504306209213143,0.3516109653725182,0.08196147042888192,-0.010396533594023542,0.12656243113669935,0.12698872739736952,0.12698872739736952,-0.018389763335180553,0.22386818978461492,0.22462223797514866,,0.3200636942675159
-2.3229398939914843,0.9574231749766904,2.512510475018883,1.1798512432589676,-0.04829073719894772,0.24326155133753635,0.24800842255528877,0.19596596451196657,-0.02674300639906513,0.1347162127027542,0.13734499028444447,0.13734499028444447,-0.02154773079988259,0.10854533863478216,0.1106634322708443,,0.3535031847133758
-2.373602789055967,1.1599514132526285,2.6418700727554785,1.1162391285357443,-0.046702909255430386,0.23943015543513718,0.2439425363986669,0.19263972351419192,-0.028159638038731317,0.14436502179629596,0.14708577338654263,0.14708577338654263,-0.01854327121669907,0.09506513363884123,0.09685676301212426,3.087473019446549,0.3359872611464968
-2.416345712502345,1.4362834858469649,2.8109850326967543,1.0345023259691848,-0.02878012297544419,0.3324483876763937,0.3336918128260198,0.08635490209668366,-0.016784251269416708,0.1938802442794958,0.19460539615476205,0.19460539615476205,-0.011995871706027481,0.13856814339689788,0.13908641667125776,2.881558761140539,0.24203821656050956
-2.431163035006856,1.8248481886054158,3.0398395704773984,0.9269067995069734,0.035297986388184294,0.37866445484250333,0.38030608357509965,-0.09294845613081937,0.01847811760690441,0.19822678419062204,0.1990861592397875,0.1990861592397875,0.016819868781279883,0.1804376706518813,0.18121992433531214,2.857051965180333,0.31687898089171973
-2.3457497397259766,2.1936123955319715,3.211615976927503,0.8189007601356153,0.1544400132579982,0.33059389541154227,0.36488908092529765,-0.43703161933300355,0.047828081369765164,0.10238066804408291,0.11300144493175997,0.11300144493175997,0.10661193188823304,0.22821322736745936,0.2518876359935377,,0.4585987261146497
-2.1222830084908595,2.4860359794285003,3.268709234413798,0.7066275053024373,0.25444609496150045,0.24218039454549256,0.35127504714022506,-0.8100911823761752,0.013753138550939297,0.013090161674555345,0.01898686790040238,0.01898686790040238,0.24069295641056115,0.22909023287093722,0.3322881792398227,,0.4585987261146497
-1.8368575498029753,2.6779731846229566,3.2473968091115397,0.6012091388594094,0.27775438443976286,0.13134547509081787,0.30724441720289114,-1.129076252001556,-0.04411122257863277,-0.02085947085268729,-0.048794646034537356,0.048794646034537356,0.3218656070183956,0.15220494594350517,0.3560390632374285,,0.4585987261146497
-1.5667742396113338,2.748726929610136,3.163902851143448,0.5180684981786168,0.21891829228041532,0.04529831899656764,0.22355571206947084,-1.3667569743574817,-0.06762238073982284,-0.013992344550797878,-0.06905484836671358,0.06905484836671358,0.28654067302023817,0.059290663547365514,0.29261056043618444,2.84289393564258,0.4585987261146497
-1.3990209652421448,2.7685698226160915,3.101973327397829,0.4678966355383561,0.08878875589847651,0.03408359062515909,0.0951059110881268,-1.2042695221191209,-0.008985094463667541,-0.0034491336017614203,-0.009624367258361912,0.009624367258361912,0.09777385036214406,0.03753272422692051,0.10473027834648872,,0.4585987261146497
-1.3891967278143809,2.8168941108604537,3.140821545451204,0.4581655711174583,-0.0258347504992415,0.08632654165955739,0.0901094119848607,0.2907848766720881,-0.02547369760863568,0.08512008729867236,0.08885009021711691,0.08885009021711691,-0.00036105289060581885,0.0012064543608850259,0.001259321767743778,1.7534928218444346,0.4585987261146497
-1.4506904662406277,2.9412229059352066,3.2795266443862583,0.4582145200852759,-0.019735261927120162,0.17390326060978845,0.17501949781109544,0.11300069576333194,-0.018570942976755194,0.1636435101891473,0.16469389287423944,0.16469389287423944,-0.0011643189503649683,0.010259750420641145,0.010325604936856006,1.9323009719010416,0.4601910828025478
-1.428667251668621,3.164700632080031,3.4722356208469085,0.4240494204058887,0.101915466145302,0.2528816093946411,0.27264605372100664,-0.38310411727017246,0.07048038388687518,0.1748821212538478,0.18855036687072987,0.18855036687072987,0.031435082258426825,0.0779994881407933,0.08409568685027678,2.393885855041081,0.25955414012738853
-1.246859533950024,3.446986124724489,3.665565719155124,0.3470814391123677,0.24001813969182054,0.2714677143116203,0.3623581478243559,-0.7239887790773545,0.11501313026617968,0.13008329965924012,0.17363664643116344,0.17363664643116344,0.12500500942564086,0.1413844146523802,0.18872150139319244,2.651987370518997,0.4585987261146497
-0.9486309722849801,3.707636060703272,3.827070143099761,0.250485094805406,0.299954958605414,0.24517471427403492,0.38740626958185675,-0.8855522377665562,0.1263385773959591,0.10326558613618213,0.1631723549455728,0.1631723549455728,0.17361638120945488,0.14190912813785278,0.22423391463628395,2.710535271990944,0.4585987261146497
-0.6469496167391958,3.9373355532725585,3.9901322115517823,0.16285631861840108,0.26354155420804826,0.228943343399774,0.34909770162729586,-0.8555352587330749,0.13828969447972334,0.12013477383884325,0.18318406995316278,0.18318406995316278,0.12525185972832492,0.10880856956093077,0.16591363167413306,2.590039856262956,0.4585987261146497
-0.42154786386888354,4.16552274750282,4.1867985814337745,0.10085590762921547,0.21845013112027523,0.22131316754772437,0.3109662006014039,-0.7788878520847908,0.1392288890905547,0.14105364139981316,0.19819387808289407,0.19819387808289407,0.07922124202972053,0.08025952614791121,0.11277232251850984,2.4507215860852547,0.4585987261146497
-0.21004935449864537,4.379961888368008,4.384995652777953,0.04792017679976711,0.2621885759925522,0.1550340455251607,0.3045954770722965,-1.0367929611792783,0.12248568157127515,0.07242669006845222,0.14229675900824815,0.14229675900824815,0.13970289442127704,0.08260735545670848,0.1622987180640484,2.655528964432327,0.4585987261146497
0.10282928811622072,4.475590838553141,4.4767719638859536,-0.02297153690046252,0.361827989342047,-0.009074813656161085,0.3619417717177758,-1.5958715334279456,-0.0007611660281671798,1.9090396736797503e-05,-0.000761405388530557,0.000761405388530557,0.3625891553702142,-0.009093904052897882,0.3627031771063064,3.13951319973998,0.4570063694267516
0.5136066241854487,4.361812261055685,4.39194694470492,-0.11721100968161464,0.41066840194732335,-0.1624171895554823,0.4416196098692514,-1.947412828664224,-0.10533890093885839,0.041660980392514584,-0.11327807086224637,0.11327807086224637,0.5160073028861818,-0.20407816994799688,0.5548976807314978,2.8825618153963264,0.4585987261146497
0.9241660920108674,4.150756459442176,4.252394872448182,-0.21907659416184855,0.3852781210178252,-0.18097714445039131,0.42566648605268864,-2.0099370052869134,-0.08410319414970154,0.039505892201092935,-0.09291965768763231,0.09291965768763231,0.46938131516752674,-0.22048303665148425,0.518586143740321,2.924846348584227,0.4570063694267516
1.284162866221099,3.999857972154903,4.200944901375442,-0.31065703978828424,0.3312840484245072,-0.09729313795168941,0.34527536175206264,-1.8564494717630498,0.008282528407219077,-0.002432453910004619,0.00863232928245255,0.00863232928245255,0.3230015200172881,-0.0948606840416848,0.33664303246961,,0.4585987261146497
1.5867341888598818,3.9561701835387977,4.262511924583699,-0.38143563886948567,0.2907983278775744,-0.028129255542826276,0.29215564775267805,-1.6672274537735416,0.08176137583053068,-0.007908871591718042,0.08214300230424726,0.08214300230424726,0.20903695204704376,-0.020220383951108235,0.21001264544843082,2.8597470892249044,0.4585987261146497
1.8657595219762482,3.9435994610692497,4.36268670697206,-0.4419057959889406,0.3168059231729531,-0.04960334772907603,0.3206656904993091,-1.7261086447336842,0.08955669217227491,-0.014022186513419424,0.09064779549143336,0.09064779549143336,0.22724923100067818,-0.035581161215656604,0.2300178950078757,2.8628790542022786,0.4585987261146497
2.2203460352057878,3.8569634880806456,4.4504049101673075,-0.522339188222432,0.3647164291175675,-0.13895649894762935,0.39029089442113835,-1.9348157641191623,0.05750089852388806,-0.021907769728264012,0.061532948129608675,0.061532948129608675,0.30721553059367945,-0.11704872921936534,0.32875794629152966,3.048525149400185,0.4585987261146497
2.595192380211383,3.6656864631739916,4.491356224639087,-0.616054287712203,0.3308362644496776,-0.2313053184065489,0.4036765836634223,-2.1809539163788982,0.0019508302758733096,-0.001363929733847686,0.0023803451607146706,0.0023803451607146706,0.32888543417380434,-0.2299413886727012,0.4012962385027077,,0.4585987261146497
2.8820185641051435,3.394352851267548,4.452826325240499,-0.703949690218054,0.24213975445840474,-0.3281405394269127,0.407808624607869,-2.505871056799914,-0.05546762971948726,0.07516806968601861,-0.09341786042840146,0.09341786042840146,0.297607384177892,-0.4033086091129313,0.5012264850362704,,0.4585987261146497
