trajectories1,trajectories2
1764.388,1599.319
1765.346,1602.532
1805.200,1575.532
1803.858,1571.319
1799.451,1586.255
1797.727,1585.489
1797.727,1585.489
1797.727,1585.489
1797.727,1585.489
1795.246,1588.749
1797.535,1585.872
1797.535,1585.872
1759.981,1634.894
1755.575,1645.043
1754.042,1645.617
1744.270,1651.362
1742.354,1653.468
1721.278,1672.043
1719.937,1672.809
1710.740,1685.638
1706.975,1689.810
1697.902,1694.830
1672.803,1712.447
1652.301,1721.638
1623.178,1731.787
1590.093,1746.475
1567.006,1760.086
1527.436,1753.213
1464.558,1721.148
1450.762,1707.927
1442.017,1696.781
1435.028,1686.925
1402.736,1651.948
1395.060,1642.008
1417.020,1568.476
1428.910,1524.499
1428.741,1506.999
1437.670,1481.962
1456.638,1448.262
1455.240,1438.836
1530.385,1463.515
1543.178,1473.007
1536.834,1478.866
1529.317,1481.784
1491.713,1544.942
1468.337,1578.520
1448.574,1600.369
1438.202,1597.948
1414.049,1624.960
1408.248,1612.975
1630.985,1112.145
1625.166,1095.274
1616.611,1096.025
1584.798,1083.412
1572.674,1087.666
1554.089,1077.477
1543.060,1077.623
1537.109,1034.659
1546.068,1004.492
1555.880,986.958
1564.964,976.543
1563.916,978.447
1621.516,987.922
1654.947,1001.680
1705.100,1021.710
1763.469,1045.988
1758.888,1049.235
1797.843,1067.661
1828.359,1082.239
1826.260,1084.686
1863.379,1099.745
1920.389,1118.530
1991.595,1103.845
2005.871,1098.585
1997.125,1084.472
1997.125,1084.472
1952.632,1003.861
1910.129,959.337
1899.180,957.095
1867.569,936.166
1828.297,910.973
1811.416,908.586
1767.405,881.916
1758.936,885.528
1734.128,873.197
1713.407,863.000
1676.769,825.671
1670.617,829.635
1644.770,795.837
1634.730,780.055
1635.760,787.148
1619.274,757.823
1607.575,736.680
1604.960,731.751
1605.082,737.295
1634.281,676.569
1637.129,677.949
1637.153,685.770
1649.267,669.120
1650.518,676.320
1674.109,645.581
1697.296,619.398
1699.708,626.039
1663.190,591.585
1658.747,594.388
1640.695,576.936
1627.844,571.632
1612.379,555.080
1640.127,541.985
1644.977,548.100
1662.168,535.302
1664.303,546.596
1684.606,539.347
1703.022,534.475
1716.465,536.174
1741.435,523.669
1746.115,530.201
1796.628,517.907
1799.023,521.991
1798.672,527.971
1799.026,533.100
1823.538,526.700
1830.550,481.944
1827.044,467.386
1823.807,446.626
1823.268,436.920
1822.189,435.302
1784.968,419.395
1767.436,412.655
1774.719,378.145
1762.312,364.125
1709.986,323.144
1582.679,212.335
1318.607,154.327
1196.220,89.889
1128.117,66.095
1122.686,65.801
1059.719,52.597
1062.802,54.651
1061.774,52.597
1057.091,108.842
1061.872,155.456
1089.937,224.686
1103.561,242.618
1112.613,254.400
1119.058,264.054
1125.578,271.812
1140.492,278.486
1160.789,289.426
1175.163,301.652
1187.651,307.368
1197.531,313.855
1228.458,342.558
1239.435,353.581
1272.859,394.279
1313.420,447.339
1326.853,466.120
1362.150,511.539
1436.369,536.921
1456.321,553.787
1507.731,566.832
1518.194,580.553
1562.728,593.411
1605.382,602.719
1609.434,613.744
1690.327,623.442
1694.386,630.733
1729.967,640.711
1758.788,647.891
1757.598,652.841
1792.814,658.295
1829.260,661.075
1829.056,662.040
1849.451,615.881
1859.174,589.069
1877.518,541.715
1877.407,535.969
1874.470,524.586
1879.102,509.755
1877.495,513.071
1853.055,518.873
1842.470,524.067
1808.959,517.167
1819.463,488.701
1820.599,463.498
1819.236,435.797
1812.421,426.942
1810.604,425.352
1772.668,395.381
1767.671,387.888
1733.142,378.125
1699.750,333.849
1684.303,310.235
1674.308,278.674
1661.359,268.457
1650.001,255.742
1641.142,247.567
1404.474,358.957
1388.601,374.885
1341.146,398.513
1332.354,413.469
1278.542,440.955
1274.598,451.409
1276.295,466.871
1250.522,469.306
1172.870,447.932
981.512,299.882
822.180,238.867
656.664,112.059
654.498,113.939
654.498,113.939
654.498,113.939
659.019,113.187
664.671,112.717
672.771,112.623
660.338,148.060
654.374,190.779
656.675,195.342
762.813,229.437
849.404,247.538
929.960,262.978
1008.749,282.489
1030.649,293.120
1082.222,312.619
1111.071,346.001
1148.794,412.592
1167.055,455.036
1179.568,478.100
1198.274,529.849
1221.502,586.818
1245.553,635.621
1259.200,656.848
1280.122,704.065
1304.401,769.765
1321.637,819.473
1335.283,867.393
1351.520,947.009
1358.683,1002.002
1356.472,1097.413
1354.022,1139.064
1348.674,1168.714
1342.668,1194.456
1333.315,1217.950
1314.107,1251.990
1229.823,1255.114
1197.007,1258.094
1123.354,1240.452
1061.896,1209.684
1041.497,1187.400
1006.326,1137.651
980.341,1085.992
976.124,1053.798
964.491,1017.100
974.886,1002.671
1004.622,935.518
1025.991,914.922
1074.027,860.353
1105.123,850.801
1154.325,815.721
1234.913,797.662
1269.251,852.497
1304.930,908.054
1339.411,978.209
1351.749,1012.441
1367.752,1067.408
1368.605,1093.654
1367.718,1148.031
1355.885,1212.762
1335.072,1281.438
1310.708,1316.540
1288.764,1359.755
1269.278,1432.575
1229.598,1504.912
1163.838,1556.769
1120.087,1583.058
1100.591,1584.585
1081.229,1586.158
987.683,1562.351
938.927,1545.815
889.053,1518.248
824.272,1536.911
811.098,1526.569
805.077,1576.848
843.101,1616.285
844.698,1617.541
873.481,1632.130
871.860,1626.690
931.891,1593.283
959.566,1550.246
979.365,1498.572
976.134,1472.685
979.602,1426.213
982.848,1363.859
1009.540,1302.440
1025.972,1261.601
1013.971,1233.906
1056.599,1187.036
1096.344,1166.755
1151.888,1174.680
1193.819,1191.332
1251.739,1216.132
1238.216,1240.325
1216.531,1267.907
1200.875,1250.573
1205.634,1218.980
1216.939,1193.049
1233.074,1160.316
1255.643,1129.473
1279.149,1111.658
1348.095,1149.655
1368.174,1168.873
1408.124,1186.842
1428.393,1153.740
1422.092,1162.688
1432.792,1143.818
1450.402,1106.486
1444.355,1113.827
1457.217,1091.480
1469.812,1075.474
1467.547,1061.245
1472.450,1027.060
1469.716,1034.615
1421.671,1002.274
1392.845,998.052
1378.123,1006.266
1333.387,1002.407
1309.335,1014.725
1265.125,1020.829
1210.307,1038.043
1153.202,1062.522
1140.635,1087.212
1092.313,1119.540
1079.520,1150.349
1003.445,1216.362
948.428,1251.870
917.852,1242.330
876.672,1262.417
840.441,1296.529
833.944,1286.988
819.408,1311.630
799.063,1349.476
828.024,1400.928
823.398,1397.543
880.626,1421.595
874.158,1413.817
931.807,1404.944
931.264,1391.737
957.511,1318.978
962.709,1246.050
949.787,1188.039
948.422,1137.169
985.362,1081.197
1016.736,1087.983
1069.602,1111.409
1065.081,1140.399
1099.891,1178.802
1087.238,1202.407
1079.912,1225.475
1061.642,1240.562
1087.368,1269.331
1137.867,1243.050
1175.137,1232.184
1178.160,1242.826
1213.696,1225.760
1245.207,1206.959
1248.198,1212.366
1288.851,1177.652
1313.578,1157.299
1318.689,1157.982
1353.447,1122.911
1343.161,1062.382
1339.674,1055.503
1324.674,1027.243
1323.419,1026.034
1286.258,1008.102
1277.148,1011.507
1245.623,1000.473
1254.160,1019.548
1230.344,1021.928
1237.328,1043.770
1211.377,1008.986
1211.797,1007.814
1216.469,1012.427
1207.636,985.281
1217.427,999.037
1209.983,976.482
1208.453,967.816
1218.460,963.385
1226.356,976.767
1234.495,957.362
1296.920,938.781
1307.461,953.785
1346.709,946.793
1364.735,956.192
1413.310,938.862
1406.677,894.558
1360.600,901.049
1347.002,918.160
1348.588,938.132
1308.188,951.049
1277.558,969.483
1280.166,991.457
1247.598,1014.438
1250.948,1038.783
1215.630,1061.500
1171.729,1080.560
1179.053,1099.540
1132.078,1109.831
1092.707,1167.158
1077.952,1192.168
1014.894,1258.144
986.698,1335.563
968.448,1356.935
950.497,1358.984
936.318,1403.189
917.669,1407.801
876.088,1452.139
839.816,1469.104
824.793,1463.891
811.013,1455.186
829.990,1499.899
825.744,1505.197
838.245,1534.579
857.102,1569.796
852.371,1564.647
870.451,1598.138
869.774,1597.494
889.652,1628.923
941.730,1631.216
948.480,1625.512
954.971,1618.505
968.760,1609.065
1001.377,1595.816
998.720,1587.154
1020.946,1563.032
1038.476,1540.775
1028.306,1532.889
1064.616,1509.649
1059.523,1506.009
1044.796,1504.224
1036.051,1501.368
1091.912,1486.812
1088.211,1481.147
1082.351,1518.055
1070.157,1512.526
1087.360,1544.568
1079.800,1541.533
1125.693,1535.277
1119.106,1526.828
1140.399,1513.135
1161.856,1500.819
1151.556,1493.178
1171.424,1481.390
1159.244,1476.832
1179.582,1463.323
1197.069,1411.637
1191.183,1402.078
1176.923,1400.549
1161.178,1399.999
1160.144,1375.440
1165.404,1337.303
1192.125,1363.529
1185.618,1369.488
1213.824,1383.944
1202.816,1388.446
1218.248,1396.787
1206.946,1399.533
1245.308,1415.202
1243.720,1370.148
1235.770,1370.812
1233.952,1351.873
1228.462,1344.773
1223.881,1330.006
1216.275,1328.371
1203.345,1334.289
1230.625,1331.460
1221.579,1339.154
1226.720,1296.334
1213.936,1307.609
1215.383,1301.119
1210.324,1305.266
1223.575,1299.615
1245.578,1286.392
1271.172,1274.925
1274.920,1285.678
1290.544,1282.273
1289.647,1292.007
1347.193,1299.438
1346.369,1302.545
1370.604,1305.628
1362.248,1307.896
1375.806,1368.211
1363.297,1374.633
1364.672,1419.966
1350.289,1426.873
1347.136,1467.686
1330.804,1473.289
1365.774,1499.734
1338.334,1567.112
1324.008,1573.903
1302.593,1611.642
1289.425,1613.258
1274.011,1643.219
1284.129,1677.397
1289.827,1702.404
1295.041,1714.284
1294.425,1721.789
1292.471,1726.875
1325.813,1709.089
1345.740,1697.334
1362.715,1681.943
1361.068,1673.305
1387.968,1650.165
1410.969,1627.783
1410.052,1621.766
1424.210,1605.273
1424.954,1599.083
1415.407,1599.604
1436.277,1610.070
1456.663,1620.766
1448.289,1624.041
1459.426,1634.963
1483.488,1652.044
1488.230,1658.645
1504.348,1669.052
1498.144,1668.529
1533.074,1641.731
1530.828,1637.637
1555.160,1615.509
1551.964,1611.161
1583.202,1584.634
1580.237,1580.396
1577.525,1575.283
1589.871,1558.645
1608.268,1538.195
1609.166,1528.846
1606.906,1466.722
1596.428,1454.833
1588.447,1430.739
1579.831,1427.990
1571.804,1425.622
1566.608,1394.461
1560.596,1360.505
1553.538,1349.975
1558.066,1298.097
1550.752,1291.286
1554.446,1263.086
1545.242,1260.769
1553.180,1232.187
1546.158,1228.520
1580.783,1219.818
1575.979,1217.635
1569.637,1215.250
1584.951,1210.025
1577.820,1206.096
1605.203,1260.398
1604.819,1262.217
1604.652,1274.854
1611.320,1306.480
1616.340,1333.748
1613.193,1337.204
1606.909,1338.273
1607.907,1374.137
1601.455,1376.782
1605.735,1426.165
1598.602,1428.145
1598.828,1470.728
1596.192,1484.074
1590.823,1483.783
1596.443,1520.297
1592.981,1520.548
1595.646,1537.890
1605.287,1558.600
1605.266,1556.084
1601.690,1553.082
1596.305,1550.328
1602.439,1570.459
1610.490,1597.787
1609.898,1613.239
1608.689,1627.269
1615.095,1657.504
1610.260,1659.162
1605.421,1657.432
1614.559,1683.304
1650.816,1706.805
1649.855,1709.168
1662.713,1718.354
1670.857,1716.536
1686.988,1721.233
1695.288,1722.329
1616.200,1813.759
1623.091,1817.046
1621.995,1817.673
1617.766,1819.238
1615.104,1817.673
1537.268,1830.980
1528.341,1866.049
1526.932,1868.710
1526.149,1869.963
1525.836,1869.963
1440.953,1873.877
1428.894,1874.346
1370.703,1862.523
1355.582,1855.726
1308.562,1840.298
1287.454,1829.621
1273.642,1820.499
1227.708,1787.720
1196.950,1759.109
1181.236,1740.758
1151.883,1711.242
1139.854,1698.562
1115.975,1674.507
1099.197,1654.858
1070.571,1625.671
1055.404,1609.918
1027.324,1564.098
1012.240,1550.395
989.828,1514.299
1002.115,1501.837
988.859,1491.137
973.430,1479.426
957.103,1467.607
957.083,1451.393
941.505,1439.599
925.662,1427.412
910.173,1415.324
907.737,1404.362
895.197,1395.075
874.853,1407.444
861.592,1407.934
848.474,1400.157
836.670,1411.930
822.885,1412.397
808.274,1435.171
792.998,1440.562
778.019,1463.327
775.367,1506.051
779.588,1535.300
774.017,1533.973
783.290,1552.293
786.974,1557.725
804.763,1581.737
806.572,1577.402
825.680,1603.640
824.289,1592.607
834.047,1607.936
843.842,1627.846
843.159,1629.164
849.580,1660.238
844.613,1655.687
838.169,1647.615
809.443,1690.560
804.102,1685.301
767.866,1720.767
757.764,1716.082
747.134,1708.102
723.361,1720.125
698.493,1735.619
689.955,1728.613
685.269,1719.792
683.171,1734.921
714.650,1771.538
