trajectories1,trajectories2
1777.023,1508.068
1748.609,1582.464
1748.098,1579.683
1746.881,1568.342
1740.249,1558.757
1733.153,1553.977
1724.204,1553.290
1723.688,1553.646
1717.323,1543.614
1714.070,1546.174
1721.228,1550.231
1738.933,1549.081
1737.451,1541.891
1733.919,1535.105
1752.531,1531.735
1825.806,1512.108
1900.215,1485.624
1813.319,1535.336
1814.284,1564.699
1826.480,1600.906
1837.792,1589.603
1837.792,1589.603
1837.792,1586.070
1858.295,1574.590
1869.430,1562.932
1761.808,1495.627
1458.133,1440.482
1293.832,1359.471
1174.167,1275.594
1103.959,1199.002
1123.633,1091.438
1153.590,974.698
1156.767,853.966
1139.218,788.068
1106.521,722.475
882.741,627.462
778.721,566.176
613.028,548.766
445.557,561.676
376.045,607.907
370.885,617.165
351.079,643.375
334.581,689.274
327.480,861.553
376.615,963.300
443.675,1012.284
547.292,1115.456
560.908,1129.889
575.861,1236.017
653.345,1378.829
679.408,1415.809
683.393,1432.734
744.796,1484.535
834.895,1507.909
861.948,1515.339
903.783,1448.970
918.055,1352.529
920.988,1245.100
932.008,1136.280
930.756,1071.776
944.138,979.379
947.113,897.793
1006.565,808.729
1077.994,704.573
1102.359,591.127
1057.148,501.384
947.439,343.908
871.611,279.229
798.214,231.683
714.829,212.203
708.540,214.552
588.832,245.071
538.075,340.761
548.391,439.062
597.237,562.076
659.740,677.378
713.802,753.728
862.601,853.027
1004.968,897.547
1103.011,931.914
1122.060,941.562
1183.529,931.392
1250.951,878.987
1318.588,785.482
1405.808,584.434
1384.665,443.215
1308.618,333.604
1205.215,204.476
1200.900,202.931
1151.441,169.736
1077.264,158.293
1026.131,223.675
1028.570,361.148
1077.396,450.352
1162.485,542.839
1256.471,702.560
1301.593,834.230
1382.736,907.011
1498.360,942.365
1630.484,949.305
1686.387,921.355
1763.092,885.725
1853.994,838.556
1924.501,783.482
1964.499,693.980
1964.220,693.329
1848.896,681.051
1834.019,676.010
1723.102,657.073
1602.803,593.424
1497.743,473.400
1455.627,294.395
1454.131,279.271
1442.591,195.709
1455.560,130.001
1455.560,130.001
1455.560,130.001
1455.560,130.001
1487.903,157.501
1552.769,186.978
1609.909,213.939
1621.768,223.106
1613.503,253.482
1640.565,301.435
1729.406,383.479
1806.767,417.143
1683.395,598.083
1366.957,746.441
1192.047,738.664
1017.225,641.420
859.047,453.841
847.958,431.898
740.474,136.773
633.915,166.948
635.831,151.381
753.133,168.304
770.997,166.260
771.061,160.674
848.954,317.661
889.890,407.864
889.679,408.986
913.453,434.876
1013.285,581.627
1095.273,653.576
1213.428,789.074
1309.357,843.256
1424.704,866.079
1412.664,951.536
1428.324,1079.971
1459.193,1158.841
1536.419,1193.988
1621.130,1190.988
1695.104,1173.381
1700.346,1163.749
1752.800,1309.716
1797.113,1424.042
1833.994,1497.687
1854.231,1562.670
1860.496,1578.060
1860.496,1578.060
1861.889,1576.842
1861.889,1576.842
1861.889,1576.842
1862.934,1573.361
1862.934,1573.361
1862.934,1573.361
1862.934,1573.361
1862.934,1573.361
1863.805,1565.182
1863.805,1565.182
1793.503,1566.520
1745.305,1582.999
1596.112,1632.256
1462.977,1757.460
1390.031,1858.757
1147.089,1990.047
1034.328,2008.084
893.324,1853.801
924.050,1744.148
975.043,1618.864
977.813,1604.795
975.316,1600.561
1171.090,1590.033
1285.052,1535.154
1350.305,1501.098
1599.751,1464.447
1761.033,1409.384
1772.792,1389.138
1796.583,1437.037
1825.254,1473.355
1855.074,1492.171
1890.955,1508.774
1890.955,1508.774
1877.564,1479.247
1871.270,1409.403
1867.625,1403.533
1904.317,1388.923
1924.794,1373.331
1912.160,1353.837
1900.164,1378.655
1916.779,1440.505
1893.363,1462.049
1832.934,1502.196
1729.890,1503.469
1628.456,1540.572
1551.059,1590.302
1504.788,1626.789
1462.508,1674.601
1461.530,1688.777
1468.131,1696.769
1427.281,1714.952
1383.284,1725.830
1383.746,1727.496
1384.625,1728.433
1385.681,1728.829
1366.911,1721.928
1367.516,1722.396
1368.413,1722.839
1350.374,1709.358
1351.091,1710.326
1352.508,1711.042
1353.264,1711.953
1353.536,1712.064
1347.067,1707.145
1347.326,1707.465
1330.874,1701.232
1310.511,1694.323
1310.544,1694.540
1311.003,1695.446
1311.394,1695.538
1299.730,1688.719
1299.952,1689.484
1300.338,1689.978
1300.832,1690.118
1301.319,1690.617
1292.840,1669.477
1293.155,1670.019
1293.397,1670.985
1293.381,1671.397
1293.428,1668.579
1292.066,1666.263
1290.749,1656.081
1291.586,1657.269
1292.038,1658.041
1292.698,1659.350
1293.086,1660.021
1289.854,1651.801
1279.493,1639.001
1267.383,1622.881
1268.275,1624.947
1268.477,1602.225
1270.040,1602.837
1271.093,1605.433
1271.239,1598.419
1272.167,1598.012
1272.710,1598.090
1274.038,1599.771
1275.250,1601.191
1276.196,1602.309
1280.741,1601.785
1299.727,1565.253
1304.488,1561.756
1305.479,1563.392
1313.434,1548.661
1317.863,1525.672
1319.880,1527.404
1324.334,1502.722
1318.439,1472.676
1306.988,1447.644
1309.995,1449.314
1296.466,1431.322
1280.199,1418.647
1282.671,1420.024
1284.445,1420.555
1286.006,1421.264
1280.071,1409.768
1274.612,1394.713
1276.565,1395.298
1271.844,1375.775
1273.993,1375.510
1260.199,1358.972
1244.154,1346.171
1245.423,1345.169
1247.590,1344.668
1249.117,1344.442
1232.371,1339.838
1233.833,1339.174
1234.859,1338.651
1166.636,1270.123
1164.775,1263.669
1165.673,1261.351
1151.838,1239.704
1151.908,1237.459
1139.733,1218.811
1127.033,1187.956
1126.787,1185.032
1124.539,1168.130
1123.645,1164.559
1122.635,1155.762
1117.697,1141.650
1102.611,1118.691
1086.985,1101.147
1086.122,1098.688
1088.297,1095.781
1084.529,1079.349
1073.317,1052.720
1069.840,1047.320
1056.450,1034.968
1060.125,1036.951
1051.027,1031.861
1043.866,1026.029
1043.621,1024.799
1029.567,1024.089
1028.735,1022.053
1022.801,1021.372
1023.203,1020.191
1012.010,1017.851
1004.536,1010.128
1004.172,1008.829
984.090,997.338
976.454,993.001
976.151,991.080
975.483,989.962
976.606,989.631
976.430,988.648
966.823,984.747
966.522,983.435
966.889,982.491
958.333,973.345
958.003,971.618
946.278,957.523
946.029,956.241
945.631,955.039
941.155,942.630
958.193,782.605
957.089,772.538
979.541,727.768
997.754,698.581
1016.354,672.248
1037.660,635.483
1038.149,631.214
1038.299,629.939
1048.952,609.848
1049.221,609.001
1049.701,607.635
1058.732,599.969
1058.877,598.896
1059.507,598.414
1059.810,597.349
1066.623,594.297
